no,station_id,y,x,street,common name,dt_placement,culex.spp,week,region,dt_placement_original,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
11,Perlez,45.215019,20.372052,D. Tucovica,Ulaz,2024-08-25,56,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.214454037949764,20.37154485562223,0.4606672788490971,0.10156971375807937,-0.4022920952101088,-0.10156971375807937,0.4639359240472671,0.08387699325618757,-0.4233653776118597,-0.08387699325618757,0.08716105370254625,0.0908623994103538,0.04352826355608192,0.0908623994103538,2024-08-25,45.214454037949764,20.37154485562223,15557.0,14750.0,45.214454037949764,20.37154485562223,13766.25,13586.181818181818,14133.555555555557,13787.4,14464.529411764706,13872.142857142857,14763.863636363636,14200.5,2024-08-25,45.25020698625371,20.35009308663565,545.9299871623516,2024-08-18,2024-08-11,2024-08-18,2024-08-11,1.4099999815225601,2.629999900236726
12,Perlez,45.215243,20.385334,Ruze Zivanov,Izlaz,2024-08-25,90,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.214454037949764,20.385019584884024,0.3732895457033389,-0.019921874999999967,-0.37630279758639595,0.019921874999999967,0.4018867333812084,0.01902485117846013,-0.3842158181264709,-0.01902485117846013,0.0809562318639759,0.08592782877359922,0.030684494001575125,0.08592782877359922,2024-08-25,45.214454037949764,20.385019584884024,15520.0,14727.0,45.214454037949764,20.385019584884024,13757.833333333336,13572.53846153846,14120.888888888889,13751.0,14465.0625,13875.8,14783.047619047617,14199.545454545454,2024-08-25,45.25020698625371,20.35009308663565,545.9299871623516,2024-08-18,2024-08-11,2024-08-18,2024-08-11,1.4099999815225601,2.629999900236726
13,Ecka,45.311432,20.447702,Kumanovska,1,2024-08-25,39,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.31326871920292,20.447901654772394,0.3460402684563758,-0.036695485110470716,-0.3695711554220159,0.036695485110470716,0.3376109841990354,-0.028895695905871068,-0.3581270377069117,0.028895695905871068,0.04824458425374392,0.04903132321340392,0.019833034678365755,0.04903132321340392,2024-08-25,45.31326871920292,20.447901654772394,15592.0,14740.0,45.31326871920292,20.447901654772394,13799.181818181818,13512.555555555557,14136.272727272728,13746.5,14459.235294117649,13875.733333333335,14848.5,14191.714285714286,2024-08-25,45.350207443681896,20.450093544063833,567.9099854715168,2024-08-18,2024-08-11,2024-08-18,2024-08-11,3.410000041127205,6.61999998986721
14,Ecka,45.311079,20.423453,Lukino Selo,2,2024-08-25,28,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.31326871920292,20.425443772669407,0.4426979136896256,0.02915392456676862,-0.4128183599216345,-0.02915392456676862,0.3769220510472191,-0.0022390921562755713,-0.39014537729476906,0.0022390921562755713,0.045634362254611364,0.05060068708325057,0.02523645398047525,0.05060068708325057,2024-08-25,45.31326871920292,20.425443772669407,15574.0,14745.0,45.31326871920292,20.425443772669407,13785.818181818182,13485.727272727272,14111.083333333336,13729.090909090908,14393.368421052632,13879.692307692307,14794.952380952383,14146.4375,2024-08-25,45.350207443681896,20.450093544063833,567.9099854715168,2024-08-18,2024-08-11,2024-08-18,2024-08-11,3.410000041127205,6.61999998986721
15,Zrenjanin,45.359569,20.39108,Radoti Miklosa 47,Muzlja,2024-08-25,78,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.3581844834089,20.389511161304625,0.2648648648648649,-0.08682926829268292,-0.3087248322147651,0.08682926829268292,0.32664140626968863,-0.03260450657361172,-0.34136969755775065,0.03260450657361172,0.04698514347637781,0.04384612222849072,0.030929600391620387,0.04384612222849072,2024-08-25,45.3581844834089,20.389511161304625,15641.0,14789.0,45.3581844834089,20.389511161304622,13806.692307692307,13448.75,14208.777777777776,13791.555555555557,14488.823529411766,13888.909090909092,14887.736842105263,14220.3,2024-08-25,45.350207443681896,20.35009308663565,526.5699898209423,2024-08-18,2024-08-11,2024-08-18,2024-08-11,1.949999988079071,1.949999988079071
16,Zrenjanin,45.386306,20.413639,Temisvarski drum  14,Dijamant,2024-08-25,135,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.38513394193248,20.41196904340761,0.26171875,-0.045387375976356316,-0.28538942581011945,0.045387375976356316,0.27568308073486764,-0.06133177188452474,-0.30132691228743,0.06133177188452474,0.05812198863652843,0.026459943139253324,0.05662042318682236,0.026459943139253324,2024-08-25,45.38513394193249,20.41196904340761,15571.0,14790.0,45.38513394193249,20.41196904340761,13808.333333333336,13491.0,14184.75,13821.0,14491.764705882351,13901.75,14923.588235294117,14269.4,2024-08-25,45.350207443681896,20.450093544063833,567.9099854715168,2024-08-18,2024-08-11,2024-08-18,2024-08-11,3.410000041127205,6.61999998986721
17,Melenci,45.528139,20.304444,Banja Rusanda,Banja Rusanda,2024-08-25,114,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.528864387391614,20.304171209313253,0.4465512503435009,0.10125523012552297,-0.4335511982570806,-0.10125523012552297,0.18655096804150936,-0.1166864652372182,-0.2327876037878742,0.1166864652372182,0.13604475283861278,0.10080706972229074,0.12572221609289538,0.10080706972229074,2024-08-25,45.528864387391614,20.304171209313253,15720.0,14670.0,45.528864387391614,20.304171209313253,13786.363636363636,13556.0,14149.615384615383,13752.363636363636,14508.5,13804.153846153846,14768.190476190475,14100.357142857143,2024-08-25,45.550208358538264,20.35009308663565,509.2099878638983,2024-08-18,2024-08-11,2024-08-18,2024-08-11,4.74999987334013,6.289999837055802
18,Melenci,45.511735,20.305917,Brace Mijatov,Mesto,2024-08-25,26,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.51089808170922,20.304171209313253,0.15756251517358574,-0.06509803921568627,-0.18932402095285605,0.06509803921568627,0.22628690312766395,-0.08198112774816657,-0.2850081846697957,0.08198112774816657,0.06254113889730756,0.03418502239354717,0.05721646800066079,0.03418502239354717,2024-08-25,45.51089808170922,20.304171209313253,15713.0,14489.0,45.51089808170922,20.304171209313253,13797.545454545454,13578.266666666665,14111.153846153846,13788.222222222224,14523.35294117647,13829.230769230771,14814.363636363636,14126.928571428569,2024-08-25,45.550208358538264,20.35009308663565,509.2099878638983,2024-08-18,2024-08-11,2024-08-18,2024-08-11,4.74999987334013,6.289999837055802
19,Novi Becej,45.597078,20.141144,Tapaj Sandora 9 ,Kod Karcike,2024-08-25,306,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.59623803370059,20.14247445817173,0.2720739219712526,-0.10184849583182308,-0.32124766728872306,0.10184849583182308,0.2681883948526198,-0.09107021372518367,-0.31368312532530784,0.09107021372518367,0.041659487436831455,0.02750433700578442,0.032301948473148795,0.02750433700578442,2024-08-25,45.59623803370059,20.14247445817173,15529.0,14833.0,45.59623803370059,20.14247445817173,13842.53846153846,13567.833333333336,14212.083333333336,13755.272727272728,14406.666666666664,13874.25,14773.619047619048,14197.25,2024-08-25,45.550208358538264,20.150092171779278,472.379988566041,2024-08-18,2024-08-11,2024-08-18,2024-08-11,2.389999881386757,2.569999871775508
20,Novi Becej,45.581111,20.143699,Novobecejski put,Vikend Naselje,2024-08-25,213,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.58276330443879,20.14247445817173,0.3982351266723599,0.0689880304678999,-0.3879627013280588,-0.0689880304678999,0.35872466840481165,-0.0007897511028246512,-0.3777422120348761,0.0007897511028246512,0.061088076519491726,0.06336960992222032,0.03503953824901017,0.06336960992222032,2024-08-25,45.5827633044388,20.14247445817173,15541.0,14753.0,45.5827633044388,20.14247445817173,13806.6,13542.64705882353,14205.833333333336,13683.1,14417.05882352941,13828.583333333336,14754.045454545454,14160.5,2024-08-25,45.550208358538264,20.150092171779278,472.379988566041,2024-08-18,2024-08-11,2024-08-18,2024-08-11,2.389999881386757,2.569999871775508
21,Becej,45.612937,20.022146,Srbobranski put 28 ,Sumarak,2024-08-25,22,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.61420433938297,20.021201894815587,0.4291655835716143,0.03404175286815874,-0.4079385403329065,-0.03404175286815874,0.3671584024085543,-0.034745042122868164,-0.3751154076112099,0.034745042122868164,0.045797366201832,0.045136581201528886,0.029009859181628305,0.045136581201528886,2024-08-25,45.614204339382994,20.021201894815587,15548.0,14750.0,45.614204339382994,20.021201894815587,13785.533333333333,13581.416666666664,14201.583333333336,13736.666666666664,14517.4,13829.1,14987.722222222224,14200.916666666664,2024-08-25,45.65020881596645,20.050091714351094,472.8099898416549,2024-08-18,2024-08-11,2024-08-18,2024-08-11,5.149999812245369,6.889999747276306
22,Backa Topola,45.827403,19.631602,Plitvicka,Plitvicka,2024-08-25,836,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.82530843115109,19.63043474622356,0.3758093758093759,0.04300019634792854,-0.3694251095643206,-0.04300019634792854,0.3831850484862612,0.04716620146992175,-0.3584518465673717,-0.04716620146992175,0.04107187462400262,0.07389681644113577,0.03640188210087804,0.07389681644113577,2024-08-25,45.82530843115109,19.63043474622356,15296.0,14739.0,45.82530843115109,19.63043474622356,13816.133333333333,13597.8125,14178.76923076923,13661.75,14462.944444444443,13830.7,14863.45,14175.533333333333,2024-08-25,45.85020973082282,19.650089884638355,480.29998794943094,2024-08-18,2024-08-11,2024-08-18,2024-08-11,8.199999883770943,13.839999724179506
23,Backa Topola,45.859583,19.634,Zobnatica,Ergela,2024-08-25,6,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.86124104251587,19.63492632264416,0.3873335145419951,0.06178489702517169,-0.37685459940652827,-0.06178489702517169,0.3576913639094493,0.023957908434590242,-0.3681593287036488,-0.023957908434590242,0.05448802550892436,0.056511308084766336,0.04685939426953138,0.056511308084766336,2024-08-25,45.86124104251587,19.63492632264416,15267.0,14757.0,45.86124104251587,19.63492632264416,13788.8,13607.875,14189.083333333336,13688.1,14494.411764705883,13805.818181818182,14801.952380952383,14176.357142857143,2024-08-25,45.85020973082282,19.650089884638355,480.29998794943094,2024-08-18,2024-08-11,2024-08-18,2024-08-11,8.199999883770943,13.839999724179506
24,Mali Idjos,45.709719,19.653719,Vasarska,Vasarska,2024-08-25,29,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.708527444215534,19.652892628326548,0.3133314463628644,-0.07051282051282047,-0.3406529904651835,0.07051282051282047,0.2884665312531365,-0.07763838560876372,-0.3252127410478761,0.07763838560876372,0.07330393353283111,0.062418113742410325,0.04160078215358879,0.062418113742410325,2024-08-25,45.708527444215534,19.652892628326548,15534.0,14800.0,45.708527444215534,19.652892628326548,13759.4375,13593.285714285714,14265.3,13710.75,14459.5625,13784.857142857143,14845.555555555557,14128.181818181818,2024-08-25,45.75020927339464,19.650089884638355,520.4899881705642,2024-08-18,2024-08-11,2024-08-18,2024-08-11,6.919999688863754,9.019999630749226
25,Mali Idjos,45.701111,19.679061,Lovcenacka,Montel,2024-08-25,43,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.69954429137434,19.679842086850137,0.3091286307053941,-0.014447481452557632,-0.330872660163459,0.014447481452557632,0.3170425101444958,-0.04311899382182817,-0.3364686770839657,0.04311899382182817,0.04611229883051873,0.04121522728698713,0.04251410749502589,0.04121522728698713,2024-08-25,45.69954429137434,19.679842086850137,15593.0,14800.0,45.69954429137434,19.679842086850137,13756.375,13593.384615384617,14254.727272727272,13679.25,14488.4375,13790.571428571431,14870.052631578948,14130.181818181818,2024-08-25,45.75020927339464,19.650089884638355,520.4899881705642,2024-08-18,2024-08-11,2024-08-18,2024-08-11,6.919999688863754,9.019999630749226
26,Lovcenac,45.67995,19.68145,Bude Tomanovic,Bude Tomanovic,2024-08-25,126,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.68157798569196,19.679842086850137,0.2718003756372417,-0.09748667174409748,-0.3273592831139737,0.09748667174409748,0.2466637057907209,-0.12079458403673822,-0.3127622577785779,0.12079458403673822,0.03652168348399972,0.036934429528304544,0.025906362666141054,0.036934429528304544,2024-08-25,45.68157798569196,19.679842086850137,15716.0,14702.0,45.68157798569196,19.679842086850137,13757.1875,13528.222222222224,14290.545454545454,13674.875,14533.285714285714,13786.0,15077.214285714286,14115.166666666664,2024-08-25,45.65020881596645,19.650089884638355,498.2099885419011,2024-08-18,2024-08-11,2024-08-18,2024-08-11,0.919999971985817,1.599999949336052
27,Feketic,45.658136,19.709208,Marsala Tita,Pipac,2024-08-25,32,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.65912010358896,19.711283121794324,0.3216892596454641,-0.0253748558246828,-0.3643702906350914,0.0253748558246828,0.3007772687755423,-0.058132598002634886,-0.3397739059916881,0.058132598002634886,0.057375820940329475,0.05814198288294841,0.0304693706525252,0.05814198288294841,2024-08-25,45.659120103588975,19.711283121794324,15615.0,14686.0,45.659120103588975,19.711283121794324,13750.875,13523.666666666664,14266.545454545454,13701.444444444443,14516.5,13801.0,14872.05882352941,14136.666666666664,2024-08-25,45.65020881596645,19.75009034206654,509.61998684331775,2024-08-18,2024-08-11,2024-08-18,2024-08-11,6.05999980866909,6.34999980032444
28,Srbobran,45.53769,19.786532,Novosadski put,Iza mlina,2024-08-25,15,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.53784754023282,19.78763992094449,0.2936925098554534,0.0836543753439736,-0.2666452235445481,-0.0836543753439736,0.2928595523030985,0.10633725513044942,-0.27208072803961303,-0.10633725513044942,0.035750710395691096,0.0303521425005514,0.03550074988240103,0.0303521425005514,2024-08-25,45.53784754023282,19.78763992094449,15489.0,14725.0,45.53784754023282,19.78763992094449,13773.066666666668,13526.692307692307,14255.333333333336,13762.111111111111,14537.1875,13820.1,14927.625,14173.923076923076,2024-08-25,45.550208358538264,19.75009034206654,463.08998796343803,2024-08-18,2024-08-11,2024-08-18,2024-08-11,0.7299999892711639,0.9099999815225601
29,Sirig,45.44494,19.816372,13 April,Kanalic,2024-08-25,174,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.443524435400256,19.814589379468075,0.32628062360801785,-0.03327922077922072,-0.3588134626354821,0.03327922077922072,0.19395596071916169,0.027902447912137567,-0.2497606067518748,-0.027902447912137567,0.014588412766854712,0.0385569380186825,0.003337713270157749,0.0385569380186825,2024-08-25,45.443524435400256,19.814589379468075,15616.0,14649.0,45.443524435400256,19.814589379468075,13755.357142857143,13520.272727272728,14283.166666666664,13730.125,14677.375,13752.888888888889,15115.9375,14196.25,2024-08-25,45.45020790111008,19.850090799494723,470.8099887780845,2024-08-18,2024-08-11,2024-08-18,2024-08-11,0.4999999813735485,0.9599999692291021
30,Cenej,45.361843,19.843538,-,Salas,2024-08-25,3,37,Vojvodina,2024-09-09,2024,8,2024-08-23,45.362676059829504,19.841538837991664,0.2654886097509048,-0.029709435194253987,-0.3552211582307342,0.029709435194253987,0.2861462632116301,-0.035618912444373194,-0.3572653489463897,0.035618912444373194,0.05043242197695233,0.03582413314591753,0.025978811295334074,0.03582413314591753,2024-08-25,45.362676059829504,19.841538837991664,15677.0,14618.0,45.362676059829504,19.841538837991664,13734.857142857143,13530.8,14236.0,13657.142857142857,14636.8125,13802.846153846154,15150.928571428569,14170.8,2024-08-25,45.350207443681896,19.850090799494723,484.33998823165894,2024-08-18,2024-08-11,2024-08-18,2024-08-11,0.6099999696016312,5.209999870508909
31,Temerin,45.391624,19.858687,Partizanska,Naucni institut,2024-08-27,50,37,Vojvodina,2024-09-11,2024,8,2024-08-26,45.38962551835308,19.859505143674053,0.2209193245778613,-0.011769172361427457,-0.2992263538807088,0.011769172361427457,0.27340536630947754,0.02597790154884088,-0.3464045257630359,-0.02597790154884088,0.06772597478499867,0.04615142754744106,0.032904938403072,0.04615142754744106,2024-08-27,45.38962551835309,19.859505143674053,15293.0,14662.0,45.38962551835309,19.859505143674053,13781.46153846154,13452.0,14333.875,13610.25,14684.3125,13800.307692307693,15183.588235294117,14151.142857142857,2024-08-27,45.350207443681896,19.850090799494723,484.33998823165894,2024-08-20,2024-08-13,2024-08-20,2024-08-13,0.0,5.209999870508909
32,Palic,46.099172,19.755222,-,Palic,2024-08-27,21,37,Vojvodina,2024-09-11,2024,8,2024-08-26,46.09929459280757,19.756198886000305,0.42151250376619465,0.11064030131826738,-0.3715116279069768,-0.11064030131826738,0.33464836024313266,0.17803168052520008,-0.2565728986606326,-0.17803168052520008,0.11141282511189468,0.1987877683522357,0.17374048436510026,0.1987877683522357,2024-08-27,46.09929459280757,19.756198886000305,15457.0,14812.0,46.09929459280757,19.756198886000305,13759.6875,13530.64705882353,14170.222222222224,13676.9,14407.0,13789.076923076924,14742.047619047617,14168.5625,2024-08-27,46.05021064567919,19.75009034206654,440.6699885483831,2024-08-20,2024-08-13,2024-08-20,2024-08-13,1.109999991953373,21.41999952122569
33,Subotica,46.080117,19.676158,-,Spartak,2024-08-27,3,37,Vojvodina,2024-09-11,2024,8,2024-08-26,46.08132828712517,19.67535051042954,0.3077380952380953,0.0020524515393386183,-0.3136023916292975,-0.0020524515393386183,0.2892531730912561,-0.029090823624235793,-0.3044347243846768,0.029090823624235793,0.08185400512819978,0.06634905111173278,0.0543940492690327,0.06634905111173278,2024-08-27,46.08132828712517,19.67535051042954,15519.0,14943.0,46.08132828712517,19.67535051042954,13800.642857142857,13573.94117647059,14251.222222222224,13671.375,14432.176470588234,13767.0,14821.0,14146.35294117647,2024-08-27,46.05021064567919,19.650089884638355,411.95999021083117,2024-08-20,2024-08-13,2024-08-20,2024-08-13,1.519999921321869,15.459999404847622
34,Subotica,46.089969,19.639352,-,Hipodrom,2024-08-27,5,37,Vojvodina,2024-09-11,2024,8,2024-08-26,46.090311439966364,19.639417899064753,0.15878725590955806,-0.11603292826342612,-0.21563342318059286,0.11603292826342612,0.2263018072275127,-0.10099359783473756,-0.27151879439226545,0.10099359783473756,0.04849849015931667,0.014679541376707225,0.042429284881255684,0.014679541376707225,2024-08-27,46.090311439966364,19.639417899064753,15575.0,14909.0,46.090311439966364,19.639417899064753,13789.214285714286,13585.4375,14215.777777777776,13731.375,14449.75,13793.625,14858.0,14188.6875,2024-08-27,46.05021064567919,19.650089884638355,411.95999021083117,2024-08-20,2024-08-13,2024-08-20,2024-08-13,1.519999921321869,15.459999404847622
35,Bajmok,45.979106,19.4145,Tri istarske zrtve rata 5,Mesto,2024-08-27,1,37,Vojvodina,2024-09-11,2024,8,2024-08-26,45.97802202945142,19.414839078034856,0.2983333333333334,-0.05861027190332329,-0.3297297297297297,0.05861027190332329,0.2687902356256327,-0.07742539400603497,-0.31124228812345306,0.07742539400603497,0.04301966283288992,0.02396558182090848,0.030055775348943662,0.02396558182090848,2024-08-27,45.97802202945142,19.414839078034856,15477.0,14775.0,45.97802202945142,19.414839078034856,13828.785714285714,13602.642857142857,14230.2,13675.625,14535.294117647061,13741.0,14886.411764705883,14175.0,2024-08-27,45.950210188251006,19.450088969781984,423.0999905914068,2024-08-20,2024-08-13,2024-08-20,2024-08-13,6.889999747276306,11.54999959655106
