x,y,region,station_id,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
20.40437,45.016541,Južno-Banatski,SR_CU_1156,2024-07-01,2024,7,2024-06-29,45.01682467544345,20.402985890566413,0.26397593381799944,-0.1323352262949579,-0.3014971605575633,0.1323352262949579,0.314512641820825,-0.08755372192696015,-0.3379394358084314,0.08755372192696015,0.08272475541394399,0.07030783663161705,0.06051413656684186,0.07030783663161705,2024-07-01,45.01682467544345,20.402985890566413,15473.0,14802.0,45.01682467544345,20.402985890566413,13746.916666666664,13452.933333333332,14175.53846153846,13694.909090909092,14483.388888888889,13851.733333333335,14911.294117647061,14190.833333333336,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.40437,45.034507,Južno-Banatski,SR_CU_1157,2024-07-01,2024,7,2024-06-29,45.03479098112585,20.402985890566413,0.5480591497227357,0.20764239365537127,-0.5029161058770749,-0.20764239365537127,0.5772332792638201,0.22887559644959515,-0.515887417792062,-0.22887559644959515,0.05299193143479209,0.042265240473469634,0.03967539638809923,0.042265240473469634,2024-07-01,45.03479098112585,20.402985890566413,15338.0,14768.0,45.03479098112585,20.402985890566413,13751.333333333336,13523.5,14175.909090909092,13703.5,14559.666666666664,13898.428571428569,14955.235294117649,14195.727272727272,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.40437,45.052474,Južno-Banatski,SR_CU_1158,2024-07-01,2024,7,2024-06-29,45.052757286808216,20.402985890566413,0.5304990757855822,0.2,-0.4755600814663951,-0.2,0.4949359794813099,0.159507846300336,-0.4583527435136172,-0.159507846300336,0.08591494375971485,0.08029754500340976,0.056264970261615525,0.08029754500340976,2024-07-01,45.052757286808244,20.402985890566413,15364.0,14773.0,45.052757286808244,20.402985890566413,13752.0,13507.0,14120.333333333336,13714.833333333336,14533.125,13882.214285714286,14828.947368421052,14191.181818181818,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.40437,45.070441,Južno-Banatski,SR_CU_1159,2024-07-01,2024,7,2024-06-29,45.070723592490616,20.402985890566413,0.4704865398863917,0.12914849231936285,-0.4514870794734277,-0.12914849231936285,0.42528987730870266,0.10725786550763848,-0.4199825421692583,-0.10725786550763848,0.2096647628822005,0.13834782933556233,0.12570474231187825,0.13834782933556233,2024-07-01,45.070723592490644,20.402985890566413,15373.0,14720.0,45.07072359249064,20.402985890566413,13756.333333333336,13485.916666666664,14168.75,13670.333333333336,14483.4375,13858.46153846154,14804.411764705883,14150.3,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.40437,45.088407,Južno-Banatski,SR_CU_1160,2024-07-01,2024,7,2024-06-29,45.08868989817303,20.402985890566413,0.6183504148365057,0.21176685547231866,-0.5419669844222273,-0.21176685547231866,0.17744514530723404,0.2656736101906174,-0.05478399633214105,-0.2656736101906174,0.024809963924619344,0.04361265228060282,0.009470526437665574,0.04361265228060282,2024-07-01,45.08868989817303,20.402985890566413,15294.0,14744.0,45.08868989817303,20.402985890566413,13750.833333333336,13529.416666666664,14175.727272727272,13717.727272727272,14479.764705882351,13867.0,14769.235294117649,14187.2,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.429616,44.998574,Južno-Banatski,SR_CU_1161,2024-07-01,2024,7,2024-06-29,44.99885836976107,20.429935349089998,0.7514555310178679,0.3388581952117864,-0.6370801276036779,-0.3388581952117864,0.7328428171705184,0.3443429802738345,-0.620217805982135,-0.3443429802738345,0.0235106659853334,0.0167746222689067,0.018513301388980045,0.0167746222689067,2024-07-01,44.99885836976107,20.429935349089998,15268.0,14739.0,44.99885836976107,20.429935349089998,13732.692307692307,13432.571428571431,14217.916666666664,13694.181818181818,14549.25,13866.636363636364,14975.266666666665,14150.25,2024-06-02,44.95020561396916,20.450093544063833,301.0512510338651,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.429616,45.016541,Južno-Banatski,SR_CU_1162,2024-07-01,2024,7,2024-06-29,45.01682467544345,20.429935349089998,0.43394170525742304,0.05301060212042402,-0.3852631578947368,-0.05301060212042402,0.4274634546946763,0.052908710104258135,-0.3983172755730643,-0.052908710104258135,0.0989018961065926,0.0747615279601998,0.06910436392726545,0.0747615279601998,2024-07-01,45.01682467544345,20.429935349089998,15316.0,14774.0,45.01682467544345,20.429935349089998,13722.916666666664,13542.0,14207.8,13721.25,14505.125,13906.0,14873.176470588234,14203.636363636364,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.429616,45.034507,Južno-Banatski,SR_CU_1163,2024-07-01,2024,7,2024-06-29,45.03479098112585,20.429935349089998,0.7622866543286037,0.3778135048231511,-0.6345603662025557,-0.3778135048231511,0.7060414474168583,0.3371894822241669,-0.5896631030472288,-0.3371894822241669,0.055674209746003615,0.07083458474916497,0.03507182217224983,0.07083458474916497,2024-07-01,45.03479098112585,20.429935349089998,15243.0,14783.0,45.03479098112585,20.429935349089998,13750.583333333336,13502.0,14185.454545454546,13752.0,14526.6,13909.833333333336,14823.35294117647,14215.545454545454,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.429616,45.052474,Južno-Banatski,SR_CU_1164,2024-07-01,2024,7,2024-06-29,45.052757286808216,20.429935349089998,0.4043533930857874,0.015931826602445343,-0.3858984078847612,-0.015931826602445343,0.4019129213856111,0.02042999034611777,-0.38109186293155706,-0.02042999034611777,0.013461761444260888,0.013814715450505987,0.007081699518020064,0.013814715450505987,2024-07-01,45.052757286808244,20.429935349089998,15363.0,14798.0,45.052757286808244,20.429935349089998,13755.545454545454,13538.0,14118.75,13755.333333333336,14524.0,13911.25,14819.35294117647,14207.1,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
20.429616,45.070441,Južno-Banatski,SR_CU_1165,2024-07-01,2024,7,2024-06-29,45.070723592490616,20.429935349089998,0.5411320754716982,0.16596878568709553,-0.4963361016121152,-0.16596878568709553,0.5254470729914771,0.12993690077459988,-0.4788395459947075,-0.12993690077459988,0.05162036233996137,0.046944966304578784,0.019925008152720275,0.046944966304578784,2024-07-01,45.070723592490644,20.429935349089998,15322.0,14747.0,45.07072359249064,20.429935349089998,13725.5,13469.153846153846,14130.545454545454,13692.833333333336,14454.111111111111,13857.0,14827.94117647059,14147.0,2024-06-02,45.05020607139734,20.450093544063833,247.42028589084714,2024-06-24,2024-06-17,2024-06-02,2024-06-02,0.0,0.0
