no,station_id,y,x,street,common name,dt_placement,culex.spp,week,region,dt_placement_original,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
11,Perlez,45.215019,20.372052,D. Tucovica,Ulaz,2024-07-28,113,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.214454037949764,20.37154485562223,0.5721731581539887,0.286230379636546,-0.21897441475924706,-0.286230379636546,0.5846501432613642,0.24444852977407805,-0.30215783025052195,-0.24444852977407805,0.07657202780584202,0.11128059777935756,0.07967582959150274,0.11128059777935756,2024-07-28,45.214454037949764,20.37154485562223,15443.0,14928.0,45.214454037949764,20.37154485562223,13766.25,13586.181818181818,14133.555555555557,13787.4,14464.529411764706,13872.142857142857,14788.55,14230.666666666664,2024-06-02,45.25020698625371,20.35009308663565,220.0600886812499,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
12,Perlez,45.215243,20.385334,Ruze Zivanov,Izlaz,2024-07-28,229,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.214454037949764,20.385019584884024,0.5025053518895712,0.11716343382547564,-0.3742167734392428,-0.11716343382547564,0.5181748814162193,0.14839640348714475,-0.34932176196954223,-0.14839640348714475,0.0674634023504089,0.09095803707935568,0.06620386349440263,0.09095803707935568,2024-07-28,45.214454037949764,20.385019584884024,15459.0,14924.0,45.214454037949764,20.385019584884024,13757.833333333336,13572.53846153846,14120.888888888889,13751.0,14465.0625,13875.8,14810.157894736842,14230.3,2024-06-02,45.25020698625371,20.35009308663565,220.0600886812499,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
13,Ecka,45.311432,20.447702,Kumanovska,1,2024-07-28,204,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.31326871920292,20.447901654772394,0.4742347799821271,0.09177343943954401,-0.38112448920952224,-0.09177343943954401,0.5232465641676081,0.15831528723646027,-0.3541758072099296,-0.15831528723646027,0.05847567541697045,0.08475811572321669,0.047610383520107234,0.08475811572321669,2024-07-28,45.31326871920292,20.447901654772394,15494.0,15003.0,45.31326871920292,20.447901654772394,13799.181818181818,13512.555555555557,14136.272727272728,13746.5,14459.235294117649,13875.733333333335,14854.823529411766,14227.5,2024-06-02,45.350207443681896,20.450093544063833,214.36575106562998,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
14,Ecka,45.311079,20.423453,Lukino Selo,2,2024-07-30,6,33,Vojvodina,2024-08-14,2024,7,2024-07-29,45.31326871920292,20.425443772669407,0.6002134091389425,0.20859636663849224,-0.3771717985152841,-0.20859636663849224,0.5819568106730607,0.22359137465131806,-0.3372803807658505,-0.22359137465131806,0.0914311520594036,0.11054016579799084,0.08582237038098206,0.11054016579799084,2024-07-30,45.31326871920292,20.425443772669407,15394.0,14519.0,45.31326871920292,20.425443772669407,13785.818181818182,13485.727272727272,14111.083333333336,13729.090909090908,14393.368421052632,13879.692307692307,14827.789473684208,14170.571428571431,2024-06-02,45.350207443681896,20.450093544063833,214.36575106562998,2024-07-23,2024-07-16,2024-06-02,2024-06-02,0.0,0.0
15,Zrenjanin,45.359569,20.39108,Radoti Miklosa 47,Muzlja,2024-07-28,121,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.3581844834089,20.389511161304625,0.3974001619661293,0.006142107256886195,-0.4047127161312225,-0.006142107256886195,0.4730293584394698,0.10601112802929327,-0.3503675827828096,-0.10601112802929327,0.043930079098081484,0.05605176777209818,0.05867978577478121,0.05605176777209818,2024-07-28,45.3581844834089,20.389511161304625,15547.0,15024.0,45.3581844834089,20.389511161304622,13806.692307692307,13448.75,14208.777777777776,13791.555555555557,14488.823529411766,13888.909090909092,14893.777777777776,14256.25,2024-06-02,45.350207443681896,20.35009308663565,218.89258418067493,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
16,Zrenjanin,45.386306,20.413639,Temisvarski drum  14,Dijamant,2024-07-28,122,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.38513394193248,20.41196904340761,0.3268038685329777,0.05719649158019389,-0.2647760595144092,-0.05719649158019389,0.3699919196497688,0.040304545827347035,-0.3314405515044245,-0.040304545827347035,0.06084846328341225,0.03067252456206678,0.058896366162299214,0.03067252456206678,2024-07-28,45.38513394193249,20.41196904340761,15555.0,14998.0,45.38513394193249,20.41196904340761,13808.333333333336,13491.0,14184.75,13821.0,14491.764705882351,13901.75,14960.0,14325.375,2024-06-02,45.350207443681896,20.450093544063833,214.36575106562998,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
17,Melenci,45.528139,20.304444,Banja Rusanda,Banja Rusanda,2024-07-30,439,33,Vojvodina,2024-08-14,2024,7,2024-07-29,45.528864387391614,20.30417120931326,0.4852683053755611,0.10233638355268053,-0.4088945998908693,-0.10233638355268053,0.2873032405949744,-0.06413749260193331,-0.3758662272089943,0.06413749260193331,0.13378640222352414,0.09463987065854433,0.10095518449229324,0.09463987065854433,2024-07-30,45.528864387391614,20.30417120931326,15548.0,14521.0,45.528864387391614,20.304171209313253,13786.363636363636,13556.0,14149.615384615383,13752.363636363636,14508.5,13804.153846153846,14782.210526315792,14121.0,2024-06-02,45.550208358538264,20.35009308663565,231.0432213622007,2024-07-23,2024-07-16,2024-06-02,2024-06-02,0.0,0.0
18,Melenci,45.511735,20.305917,Brace Mijatov,Mesto,2024-07-28,30,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.51089808170922,20.30417120931326,0.4260977203569255,0.07811970721849111,-0.34745603971887473,-0.07811970721849111,0.4299544113698291,0.06801412072357797,-0.3616488350189797,-0.06801412072357797,0.07816433091472927,0.07061539842396007,0.03086056241466576,0.07061539842396007,2024-07-28,45.51089808170922,20.30417120931326,15705.0,14977.0,45.51089808170922,20.304171209313253,13797.545454545454,13578.266666666665,14111.153846153846,13788.222222222224,14523.35294117647,13829.230769230771,14830.1,14145.923076923076,2024-06-02,45.550208358538264,20.35009308663565,231.0432213622007,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
19,Novi Becej,45.597078,20.141144,Tapaj Sandora 9 ,Kod Karcike,2024-07-30,39,33,Vojvodina,2024-08-14,2024,7,2024-07-29,45.59623803370059,20.14247445817173,0.3733826355554589,-0.017520659742506137,-0.4194143500357483,0.017520659742506137,0.3785011187509093,0.0009315390293572033,-0.4072505707289007,-0.0009315390293572033,0.055460236581034696,0.0383494493339397,0.018732108548754102,0.0383494493339397,2024-07-30,45.59623803370059,20.14247445817173,15463.0,14697.0,45.59623803370059,20.14247445817173,13842.53846153846,13567.833333333336,14212.083333333336,13755.272727272728,14406.666666666664,13874.25,14788.263157894737,14219.454545454546,2024-06-02,45.550208358538264,20.150092171779278,235.29942265407863,2024-07-23,2024-07-16,2024-06-02,2024-06-02,0.0,0.0
20,Novi Becej,45.581111,20.143699,Novobecejski put,Vikend Naselje,2024-07-30,0,33,Vojvodina,2024-08-14,2024,7,2024-07-29,45.58276330443879,20.14247445817173,0.522794445150559,0.17364191518398248,-0.3078383268304314,-0.17364191518398248,0.5444399700976288,0.17287832484674034,-0.3667076708191938,-0.17287832484674034,0.07354052690058413,0.09276115918191548,0.04608239199726257,0.09276115918191548,2024-07-30,45.5827633044388,20.14247445817173,15291.0,14549.0,45.5827633044388,20.14247445817173,13806.6,13542.64705882353,14205.833333333336,13683.1,14417.05882352941,13828.583333333336,14771.6,14185.454545454546,2024-06-02,45.550208358538264,20.150092171779278,235.29942265407863,2024-07-23,2024-07-16,2024-06-02,2024-06-02,0.0,0.0
21,Becej,45.612937,20.022146,Srbobranski put 28 ,Sumarak,2024-07-28,149,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.61420433938297,20.021201894815587,0.47011163026845,0.06148999055023206,-0.4098703275065255,-0.06148999055023206,0.4736349329678948,0.08132069681456065,-0.3883730014332914,-0.08132069681456065,0.04929857332371183,0.05156830172857108,0.019105245598706758,0.05156830172857108,2024-07-28,45.614204339382994,20.021201894815587,15689.0,14970.0,45.614204339382994,20.021201894815587,13785.533333333333,13581.416666666664,14201.583333333336,13736.666666666664,14517.4,13829.1,15027.625,14232.181818181818,2024-06-02,45.65020881596645,20.050091714351094,227.86235780778952,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
22,Backa Topola,45.827403,19.631602,Plitvicka,Plitvicka,2024-07-28,455,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.82530843115109,19.63043474622356,0.4248378068420981,0.11506802313359026,-0.3285783966138439,-0.11506802313359026,0.4891156970736622,0.16956221338420635,-0.2980787825497042,-0.16956221338420635,0.07014883181272713,0.09962672921187,0.12049471507728772,0.09962672921187,2024-07-28,45.82530843115109,19.63043474622356,15598.0,14870.0,45.82530843115109,19.63043474622356,13816.133333333333,13597.8125,14178.76923076923,13661.75,14462.944444444443,13830.7,14894.388888888889,14199.357142857143,2024-06-02,45.85020973082282,19.650089884638355,197.36715472310823,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
23,Backa Topola,45.859583,19.634,Zobnatica,Ergela,2024-07-28,27,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.86124104251587,19.63492632264416,0.5680253941345285,0.23588316937725065,-0.3141444851466794,-0.23588316937725065,0.5901185453831931,0.2744221017615012,-0.28058192675900273,-0.2744221017615012,0.08689369466317938,0.12293973998748944,0.047370853973178736,0.12293973998748944,2024-07-28,45.86124104251587,19.63492632264416,15468.0,14860.0,45.86124104251587,19.63492632264416,13788.8,13607.875,14189.083333333336,13688.1,14494.411764705883,13805.818181818182,14822.315789473683,14201.846153846154,2024-06-02,45.85020973082282,19.650089884638355,197.36715472310823,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
24,Mali Idjos,45.709719,19.653719,Vasarska,Vasarska,2024-07-28,97,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.708527444215534,19.652892628326548,0.4381107522037471,0.09435677453721801,-0.34689113368871444,-0.09435677453721801,0.4702018385309792,0.09535424259584678,-0.3755678063096167,-0.09535424259584678,0.05675381657954125,0.05858999322225442,0.024903666912472484,0.05858999322225442,2024-07-28,45.708527444215534,19.652892628326548,15637.0,14897.0,45.708527444215534,19.652892628326548,13759.4375,13593.285714285714,14265.3,13710.75,14459.5625,13784.857142857143,14845.555555555557,14161.0,2024-06-02,45.75020927339464,19.650089884638355,237.28256023597714,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
25,Mali Idjos,45.701111,19.679061,Lovcenacka,Montel,2024-07-28,75,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.69954429137434,19.679842086850137,0.42629931642208185,0.11195551700671638,-0.31473919729837024,-0.11195551700671638,0.5097287895820037,0.14128278225454305,-0.3636901968437296,-0.14128278225454305,0.07341395746450738,0.07142397682040742,0.019929677299453705,0.07142397682040742,2024-07-28,45.69954429137434,19.679842086850137,15715.0,14917.0,45.69954429137434,19.679842086850137,13756.375,13593.384615384617,14254.727272727272,13679.25,14488.4375,13790.571428571431,14903.05882352941,14160.8,2024-06-02,45.75020927339464,19.650089884638355,237.28256023597714,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
26,Lovcenac,45.67995,19.68145,Bude Tomanovic,Bude Tomanovic,2024-07-28,215,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.68157798569196,19.679842086850137,0.5864745013265914,0.20284261980150192,-0.3708278461584992,-0.20284261980150192,0.5517087094191385,0.16331874303641628,-0.3747926564870169,-0.16331874303641628,0.03644666669537976,0.047629378745257314,0.013137847009863429,0.047629378745257314,2024-07-28,45.68157798569196,19.679842086850137,15733.0,14938.0,45.68157798569196,19.679842086850137,13757.1875,13528.222222222224,14290.545454545454,13674.875,14533.285714285714,13786.0,15077.214285714286,14140.545454545454,2024-06-02,45.65020881596645,19.650089884638355,195.8819126598239,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
27,Feketic,45.658136,19.709208,Marsala Tita,Pipac,2024-07-28,150,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.65912010358896,19.711283121794324,0.5940015846720635,0.24135385520395986,-0.34539642151272826,-0.24135385520395986,0.5385797761246521,0.16726047012124054,-0.3627900490687808,-0.16726047012124054,0.057181886968886174,0.0784695751137635,0.028651374364545183,0.0784695751137635,2024-07-28,45.659120103588975,19.711283121794324,15724.0,14947.0,45.659120103588975,19.711283121794324,13750.875,13523.666666666664,14266.545454545454,13701.444444444443,14516.5,13801.0,14900.266666666665,14165.363636363636,2024-06-02,45.65020881596645,19.75009034206654,198.8563472043097,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
28,Srbobran,45.53769,19.786532,Novosadski put,Iza mlina,2024-07-28,312,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.53784754023282,19.78763992094449,0.5823127054340772,0.2470204549683244,-0.31010011382011377,-0.2470204549683244,0.564244325134219,0.24380215357786425,-0.29962363359398103,-0.24380215357786425,0.12236726385685935,0.11477948844660844,0.0594984266193023,0.11477948844660844,2024-07-28,45.53784754023282,19.78763992094449,15552.0,14987.0,45.53784754023282,19.78763992094449,13773.066666666668,13526.692307692307,14255.333333333336,13762.111111111111,14537.1875,13820.1,14927.625,14198.166666666664,2024-06-02,45.550208358538264,19.75009034206654,260.17294466962994,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
29,Sirig,45.44494,19.816372,13 April,Kanalic,2024-07-28,68,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.443524435400256,19.814589379468078,0.5084785077873113,0.1155200462107436,-0.3845119689902667,-0.1155200462107436,0.5712840518630933,0.2086748631409824,-0.35313177660400075,-0.2086748631409824,0.09101916950611176,0.10918356917214883,0.028044709993666057,0.10918356917214883,2024-07-28,45.443524435400256,19.814589379468078,15539.0,14968.0,45.443524435400256,19.814589379468075,13755.357142857143,13520.272727272728,14283.166666666664,13730.125,14677.375,13752.888888888889,15126.666666666664,14227.818181818182,2024-06-02,45.45020790111008,19.850090799494723,261.1665411482809,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
30,Cenej,45.361843,19.843538,-,Salas,2024-07-28,38,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.362676059829504,19.841538837991664,0.4381053883686301,0.05221759053422848,-0.3958823442272276,-0.05221759053422848,0.5877884067078557,0.21075499620587945,-0.38125391474998255,-0.21075499620587945,0.14538008892202992,0.17217246915157142,0.029536464499553106,0.17217246915157142,2024-07-28,45.362676059829504,19.841538837991664,15645.0,14976.0,45.362676059829504,19.841538837991664,13734.857142857143,13530.8,14236.0,13657.142857142857,14636.8125,13802.846153846154,15171.923076923076,14204.076923076924,2024-06-02,45.350207443681896,19.850090799494723,272.4840825527717,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
51,In?ija,45.056233,20.066667,-,Fazanerija,2024-07-28,12,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.05724886322883,20.066117659021565,0.5455010553969459,0.21340593665733987,-0.3130214612572826,-0.21340593665733987,0.4984146354995246,0.15637205090313666,-0.3331874292077352,-0.15637205090313666,0.07373819044372097,0.05642034335265383,0.02111511718263786,0.05642034335265383,2024-07-28,45.05724886322884,20.066117659021565,15551.0,14973.0,45.05724886322884,20.066117659021565,13734.076923076924,13529.8,14263.428571428569,13775.545454545454,14555.071428571431,13835.0,15078.571428571431,14185.090909090908,2024-06-02,45.05020607139734,20.050091714351094,295.25793025220196,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
52,Stara Pazova,44.986667,20.15925,Branka Radicevica,,2024-07-28,64,33,Vojvodina,2024-08-12,2024,7,2024-07-15,44.98538364049928,20.16044076385413,0.2866196130865542,0.02838573602345425,-0.2742541790956283,-0.02838573602345425,0.4044487355074201,0.0871427121995811,-0.31637286676424603,-0.0871427121995811,0.07006428990301665,0.039366721656504185,0.02968879755044735,0.039366721656504185,2024-07-28,44.98538364049928,20.16044076385413,15581.0,14925.0,44.98538364049928,20.160440763854126,13749.727272727272,13489.75,14210.222222222224,13757.727272727272,14578.142857142857,13904.0,15054.0,14294.0,2024-06-02,44.95020561396915,20.150092171779278,302.3106712876033,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
53,Petrovaradin,45.2477,19.87835,,Sadovi,2024-07-30,120,33,Vojvodina,2024-08-14,2024,7,2024-07-29,45.24589507289394,19.87747144935645,0.4297165126876156,0.057546438290098124,-0.39058278327593615,-0.057546438290098124,0.42239189638236063,0.08902615681914966,-0.3482558207965989,-0.08902615681914966,0.09134880330273347,0.06623547537673978,0.0335823900109075,0.06623547537673978,2024-07-30,45.24589507289395,19.87747144935645,15340.0,14630.0,45.24589507289395,19.87747144935645,13790.071428571431,13588.125,14114.666666666664,13806.636363636364,14432.166666666664,13905.285714285714,14724.933333333332,14309.571428571431,2024-06-02,45.25020698625371,19.850090799494723,295.3554432108964,2024-07-23,2024-07-16,2024-06-02,2024-06-02,0.0,0.0
54,Bukovac,45.225067,19.886367,Bukovacki do,-,2024-07-30,0,33,Vojvodina,2024-08-14,2024,7,2024-07-29,45.223437190790946,19.886454602197645,0.4999458051079792,0.14393190185520682,-0.37043408000194783,-0.14393190185520682,0.4981754169459964,0.1205413356191135,-0.3946932960291122,-0.1205413356191135,0.0503387895080426,0.053178637645725536,0.03582914726530438,0.053178637645725536,2024-07-30,45.22343719079096,19.886454602197645,15287.0,14555.0,45.22343719079096,19.886454602197645,13786.5,13442.083333333336,14139.416666666664,13771.0,14465.375,13877.0,14732.875,14293.23076923077,2024-06-02,45.25020698625371,19.850090799494723,295.3554432108964,2024-07-23,2024-07-16,2024-06-02,2024-06-02,0.0,0.0
55,Ruma,45.034486,19.819215,"Borkovac

",Kod bazena,2024-07-28,6,33,Vojvodina,2024-08-12,2024,7,2024-07-15,45.03479098112585,19.81908095588868,0.4825892683596407,0.18227425458367366,-0.289073872069242,-0.18227425458367366,0.5819470410490647,0.24463771179605576,-0.3150650260790297,-0.24463771179605576,0.08394975921593494,0.11586076169666287,0.12358465047341564,0.11586076169666287,2024-07-28,45.03479098112585,19.81908095588868,15546.0,15002.0,45.03479098112585,19.819080955888676,13751.692307692307,13483.2,14267.833333333336,13730.444444444443,14548.4375,13782.583333333336,14988.5,14239.46153846154,2024-06-02,45.05020607139734,19.850090799494723,290.6711692624176,2024-07-21,2024-07-14,2024-06-02,2024-06-02,0.0,0.0
