"x","y","DISTANCE_TO_COAST","DISTANCE_TO_RIVER","SLOPE_mean_1km","ASPECT_mean_200m","ELEVATION_mean_1km","HILLSHADE_mean_1km","FS_AREA_1km","FLOW_ACCU_200m"
7.717,48.536999,1379.18621845531,204.890019980655,1,132.388024823782,141.729174036146,180.198460282421,0,1209.19721115538
7.743,48.604599,3288.74721580168,1110.24842266363,7,166.729240012245,142.935666195971,179.880497173962,0,1
7.756,48.607101,2347.1612329149,1228.08472348486,4,146.705633668101,140.212575155938,179.48502469742,0,3.59253945480631
7.4891,48.462398,5404.77963906947,220.157183814168,2,132.565318385134,187.93837614138,176.495645961726,0,184.731700293717
7.5013,48.473099,5776.96346518965,1655.18705965341,0,134.391487891929,182.160981517537,177.412057008886,0,1
7.6806,48.5513,888.929877261787,839.432525196931,3,134.291467106019,142.946295112441,179.982632721826,0.0495542009368298,1
7.6826,48.5555,1320.02738882112,1178.32429894292,1,130.819863643328,143.237187476924,179.949882184982,0.0155872828057981,1.33713804197947
7.6902,48.723702,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723702,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723702,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723702,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723701,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723701,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723701,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6902,48.723701,2622.08698398263,458.093927212937,6,151.566708027107,142.870089938193,179.61726533774,0,29.5598930991696
7.6951,48.7211,2162.8906225819,539.858433030236,5,141.145330635308,142.331165166991,179.570083021763,0,4.48514813683567
7.7047,48.592701,4047.91938946199,2208.57970007256,1,168.381649725301,144.058364488489,180.286297247017,0,1.10700817396964
7.7109,48.592998,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592998,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592998,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592998,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592999,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592999,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592999,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7109,48.592999,3953.13175270528,2326.15513981567,2,147.84928124342,144.131143826509,180.262430012701,0,4.43110081733438
7.7303,48.6105,3873.7704956368,505.816592671994,4,154.706156876996,144.28134509181,180.026949819838,0,2.55025534112427
7.7307,48.599098,4382.84859328139,1733.07442489975,3,155.954764638347,142.994637222564,180.044216830297,0,4.75166475315729
7.7308,48.6049,4062.27096440348,1092.60754558653,1,158.054682866163,143.697878314365,180.2362006231,0,1
7.7359,48.633499,2492.47996449254,677.026912744257,3,97.261871521735,144.257182008766,179.548187508611,0,1.66799900552697
7.7383,48.595902,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595902,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595902,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595902,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595901,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595901,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595901,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7383,48.595901,4148.10197526143,2077.1959332843,3,161.566042069401,141.701227414976,180.281937272082,0,1
7.7391,48.631599,2487.8253055289,888.254019888172,4,140.032142720563,143.977543738396,179.289844559354,0,1.01717082871238
7.7392,48.575401,2246.123634359,276.035007481052,2,158.542024768869,141.693283974366,180.743507096284,0.0160902142333984,3136.709147637
7.7421,48.609001,3114.78382781889,620.831971080233,3,162.71278244399,143.881815811043,180.060163177111,0,1
7.7423,48.6133,2937.20135335294,142.320028899592,3,175.412665927088,143.848730780664,180.06078141682,0,56.9251750124326
7.7453,48.612999,2735.21488995802,209.77222340659,2,192.521785700624,143.373399076437,179.786859425687,0,32.5414100455224
7.7454,48.6171,2625.48091595161,53.3850583484626,3,166.241599571612,143.250408625157,179.717066749311,0,39.2875174510891
7.7479,48.565399,1795.72331764373,836.292239819754,2,163.061834749981,140.024425840247,180.547729313395,0.0011919697265625,3.52285779921893
7.7482,48.568001,1985.27889292632,546.710770785792,3,135.448186726918,140.178909204256,180.717876901257,0.00532638365119485,1.65967142802435
7.7488,48.610401,2601.11396501605,595.714283771118,3,163.159835516879,142.527197974551,179.717226898896,0,1
