Unnamed: 0,x,y,region,dt_placement,year,month,ndvi_new,ndmi_new,ndwi_new,ndbi_new,ndvi_mean_new,ndmi_mean_new,ndwi_mean_new,ndbi_mean_new,ndvi_std_new,ndmi_std_new,ndwi_std_new,ndbi_std_new,lst_day,lst_night,lst_jan_mean,lst_feb_mean,lst_mar_mean,lst_apr_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,acc_rainfall_jan_new,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week_new,acc_rainfall_2week_new
320,99.356566,13.588978,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15077.0,,15199.545454545501,15208.625,15274.7272727273,15346.3076923077,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
321,99.356566,13.606944,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15032.0,,15157.619047619099,15200.428571428602,15225.545454545501,15340.666666666699,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
322,99.356566,13.624911,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15123.0,,15208.9047619048,15236.428571428602,15267.75,15357.5,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
323,99.356566,13.642878,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15266.0,,15169.9047619048,15198.428571428602,15201.846153846202,15305.7272727273,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
324,99.356566,13.660844,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15199.0,,15080.545454545501,15151.5555555556,15157.153846153798,15229.0,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
325,99.356566,13.678811,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15173.0,,15074.04,15153.75,15178.2727272727,15260.0,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
326,99.356566,13.696778,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15195.0,,15102.166666666699,15154.5555555556,15198.2727272727,15335.1428571429,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
327,99.356566,13.714744,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15194.0,,15136.916666666699,15162.0,15224.2727272727,15350.1111111111,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
328,99.356566,13.732711,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15266.0,,15233.333333333301,15237.625,15300.0,15405.166666666699,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
329,99.356566,13.750678,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15295.0,,15222.136363636399,15256.5,15313.545454545501,15414.833333333301,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
330,99.375016,13.211677,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
331,99.375016,13.229644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
332,99.375016,13.24761,Thailand,2022-10-08,2022,10,0.577539022906953,0.273232984293194,-0.48795411089866103,-0.273232984293194,0.6596784066253809,0.307269846119668,-0.541356396331793,-0.307269846119668,0.132795427626568,0.0443774264631197,0.0941492062765057,0.0443774264631197,15089.0,,14974.0952380952,14973.0,15067.375,15112.0,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
333,99.375016,13.265577,Thailand,2022-10-08,2022,10,0.748367136473015,0.362443075274578,-0.572179289026275,-0.362443075274578,0.47550163322445205,0.333614508646141,-0.38805970149253705,-0.333614508646141,0.0,0.0,0.0,0.0,15122.0,,14984.347826087,15003.833333333301,15088.153846153798,15131.4444444444,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
334,99.375016,13.283544,Thailand,2022-10-08,2022,10,0.475572849113705,0.318015060822553,-0.393061224489796,-0.318015060822553,0.5924509078477429,0.355847048079595,-0.494338274709774,-0.355847048079595,0.0616004176655869,0.0170758607368498,0.0494711837387583,0.0170758607368498,15118.0,,14965.875,14959.1428571429,15112.0769230769,15105.363636363601,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
335,99.375016,13.30151,Thailand,2022-10-08,2022,10,0.514497963096094,0.267294966913976,-0.433106575963719,-0.267294966913976,0.547674240378098,0.333328455302512,-0.460392734445877,-0.333328455302512,0.0067186089787803,0.0053872788319233,0.002471442821255,0.0053872788319233,14929.0,,14945.9130434783,14935.285714285701,15066.6923076923,15105.666666666699,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
336,99.375016,13.319477,Thailand,2022-10-08,2022,10,0.5911556111806421,0.31949489707663,-0.48868071818891495,-0.31949489707663,0.6141239097558989,0.33069686004257104,-0.5129965026896389,-0.33069686004257104,0.054332598697215996,0.0219856977348455,0.0411602864330312,0.0219856977348455,14989.0,,14974.333333333301,14949.75,15104.0,15111.1818181818,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
337,99.375016,13.337444,Thailand,2022-10-08,2022,10,0.598321091290661,0.329608938547486,-0.49509226541028606,-0.329608938547486,0.569671414750633,0.32796137474796,-0.471718856720019,-0.32796137474796,0.0312014519353776,0.0181273028371135,0.0202736486266608,0.0181273028371135,15103.0,,14969.652173913,14934.333333333301,15087.1,15095.8181818182,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
338,99.375016,13.355411,Thailand,2022-10-08,2022,10,0.5369411764705879,0.36652719665272,-0.367099204688154,-0.36652719665272,0.558054054054054,0.300018040772145,-0.45252973190888895,-0.300018040772145,0.0,0.0,0.0,0.0,15104.0,,14973.291666666699,14963.0,15096.9090909091,15112.363636363601,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
339,99.375016,13.373377,Thailand,2022-10-08,2022,10,0.764887857695282,0.315526518063028,-0.601028999064546,-0.315526518063028,0.705140269347083,0.308314100771892,-0.554887203845545,-0.308314100771892,0.0689433190742066,0.0360166220275895,0.0596126871913148,0.0360166220275895,15166.0,,15007.0869565217,14986.7,15125.636363636399,15129.8181818182,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
340,99.375016,13.391344,Thailand,2022-10-08,2022,10,0.765270065623423,0.33575248281130604,-0.61449676823638,-0.33575248281130604,0.7074866706020909,0.333613406342628,-0.5669884758188221,-0.333613406342628,0.056691114405634,0.0330282394554684,0.048438219178269,0.0330282394554684,15203.0,,15007.0,15007.9,15126.363636363601,15154.1818181818,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
341,99.375016,13.409311,Thailand,2022-10-08,2022,10,,,,,0.47875188822065295,0.27313080291056396,-0.39113351061931,-0.27313080291056396,0.11963075479233501,0.0145712638022276,0.098695088145849,0.0145712638022276,15034.0,,15057.0869565217,15070.6,15150.0,15231.8181818182,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
342,99.375016,13.427277,Thailand,2022-10-08,2022,10,0.468422627955702,0.239201818641071,-0.390589569160998,-0.239201818641071,0.465896832748031,0.22377668831130199,-0.382687557020368,-0.22377668831130199,0.091719616306399,0.0730121357691456,0.0725961485518164,0.0730121357691456,14976.0,,15106.6818181818,15108.222222222199,15225.4444444444,15232.153846153798,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
343,99.375016,13.445244,Thailand,2022-10-08,2022,10,,,,,0.341029220907302,0.21608064608344701,-0.273281887948726,-0.21608064608344701,0.0400796050229902,0.0282612725782032,0.0280129093327144,0.0282612725782032,15096.0,,15200.7368421053,15111.6,15275.0,15291.0,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
344,99.375016,13.463211,Thailand,2022-10-08,2022,10,0.588698284561049,0.209402365954832,-0.5057383320581479,-0.209402365954832,0.512472058435001,0.201484620300008,-0.428872601732596,-0.201484620300008,0.0666279499727401,0.0357685451005397,0.0706198681892076,0.0357685451005397,15344.0,,15202.2380952381,15141.25,15263.583333333301,15306.2307692308,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
345,99.375016,13.481177,Thailand,2022-10-08,2022,10,0.481791044776119,0.272494232248141,-0.37468845195236794,-0.272494232248141,0.53949519347104,0.31364941174460104,-0.40859249142664095,-0.31364941174460104,0.0531407219108992,0.0631436815423031,0.06085390911233499,0.0631436815423031,15119.0,,15185.5,15190.571428571398,15267.583333333301,15316.384615384599,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
346,99.375016,13.499144,Thailand,2022-10-08,2022,10,0.44108280254777094,0.4140625,-0.21395036887994603,-0.4140625,0.514812462945745,0.23033851289070498,-0.38794896183590294,-0.23033851289070498,0.10913565178356098,0.0923696068224766,0.12582866324655198,0.0923696068224766,15116.0,,15277.9565217391,15267.1428571429,15360.0909090909,15303.571428571398,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
347,99.375016,13.517111,Thailand,2022-10-08,2022,10,0.666666666666667,0.241232731137088,-0.5259994773974389,-0.241232731137088,0.5950233873059411,0.17426449804851302,-0.49766691742953,-0.17426449804851302,0.0764838418656936,0.0799530837994935,0.0457119906791572,0.0799530837994935,15412.0,,15229.6,15281.0,15347.1818181818,15430.3076923077,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
348,99.375016,13.535077,Thailand,2022-10-08,2022,10,0.532813217072051,0.10614340122536801,-0.476243093922652,-0.10614340122536801,0.5769322804498679,0.203213438013511,-0.46901471243869797,-0.203213438013511,0.0,0.0,0.0,0.0,15437.0,,15247.791666666699,15242.0,15365.7,15512.583333333301,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
349,99.375016,13.553044,Thailand,2022-10-08,2022,10,0.515292897874546,0.137796808096536,-0.440611138491868,-0.137796808096536,0.542371868860874,0.18173930408242397,-0.45919801084634704,-0.18173930408242397,0.0277980438509408,0.0227294547980083,0.0214139918108627,0.0227294547980083,15106.0,,15278.0909090909,15314.1428571429,15414.5555555556,15524.416666666699,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
350,99.375016,13.571011,Thailand,2022-10-08,2022,10,,,,,0.5220523999484721,0.196366613186737,-0.44496303481613003,-0.196366613186737,0.0475032048983349,0.02028926730635,0.0506313722824463,0.02028926730635,15083.0,,15227.6086956522,15238.875,15341.6,15459.7,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
351,99.375016,13.588978,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15060.0,,15284.7619047619,15305.625,15418.0,15512.0,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
352,99.375016,13.606944,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15158.0,,15265.65,15277.8571428571,15319.5,15432.153846153798,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
353,99.375016,13.624911,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15119.0,,15251.2380952381,15285.1428571429,15353.2,15442.916666666699,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
354,99.375016,13.642878,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15277.0,,15220.6818181818,15267.714285714299,15287.25,15409.25,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
355,99.375016,13.660844,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15284.0,,15168.333333333301,15219.1428571429,15226.5,15369.5,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
356,99.375016,13.678811,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15227.0,,15186.9090909091,15213.571428571398,15248.153846153798,15397.666666666699,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
357,99.375016,13.696778,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15284.0,,15180.7272727273,15213.625,15280.333333333301,15417.833333333301,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
358,99.375016,13.714744,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15255.0,,15202.4090909091,15252.375,15304.1818181818,15450.8181818182,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
359,99.375016,13.732711,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15298.0,,15239.8181818182,15275.25,15342.8,15428.25,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
360,99.375016,13.750678,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15309.0,,15319.285714285701,15362.125,15476.8888888889,15583.6923076923,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
361,99.393466,13.211677,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
362,99.393466,13.229644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
363,99.393466,13.24761,Thailand,2022-10-08,2022,10,0.6954954954954959,0.407629020194465,-0.5043964828137489,-0.407629020194465,0.476324324324324,0.309551208285385,-0.388369255795039,-0.309551208285385,0.0,0.0,0.0,0.0,15062.0,,14973.545454545501,15013.8,15070.3125,15120.6,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
364,99.393466,13.265577,Thailand,2022-10-08,2022,10,0.48474839712453904,0.22980366913421302,-0.415709522045202,-0.22980366913421302,0.6184312303649979,0.260972929867099,-0.503458481584401,-0.260972929867099,0.135973773078669,0.042833879947808004,0.0942156945668724,0.042833879947808004,15139.0,,15007.0869565217,15039.666666666699,15122.428571428602,15122.454545454499,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
365,99.393466,13.283544,Thailand,2022-10-08,2022,10,0.783406925400883,0.403951701427003,-0.640795381654907,-0.403951701427003,0.5617116002968089,0.339983022071307,-0.45517400322655,-0.339983022071307,0.0,0.0,0.0,0.0,15133.0,,14978.84,15019.333333333301,15122.4,15137.0,98.5,189.1,1705.9,1718.3102567936926,2022-10-01,2022-09-24,2022-10-01,2022-09-24,89.2916484713284,154.88033250312577
366,99.393466,13.30151,Thailand,2022-10-08,2022,10,0.573192239858907,0.32688731870583804,-0.47498966515088903,-0.32688731870583804,0.5331253336427829,0.316900319439109,-0.44423371657210603,-0.316900319439109,0.0432676523455755,0.021911929708389,0.0362713246458667,0.021911929708389,15139.0,,14985.48,14988.8571428571,15138.0,15185.9,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
367,99.393466,13.319477,Thailand,2022-10-08,2022,10,0.774304850822001,0.318552036199095,-0.6261160714285711,-0.318552036199095,0.5759241061224711,0.313391296160348,-0.47542631468288,-0.313391296160348,0.041474384647838994,0.0207254641070104,0.0378543424272237,0.0207254641070104,14994.0,,14995.96,15007.25,15141.5,15158.916666666699,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
368,99.393466,13.337444,Thailand,2022-10-08,2022,10,0.591397849462366,0.30588235294117605,-0.488822652757079,-0.30588235294117605,0.6148493092913461,0.307649673072644,-0.506513715309411,-0.307649673072644,0.0336612856066527,0.0070442546270836,0.0264821838301812,0.0070442546270836,15173.0,,14999.458333333301,15019.666666666699,15128.416666666699,15151.5,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
369,99.393466,13.355411,Thailand,2022-10-08,2022,10,0.55603171202057,0.312014453477868,-0.46618211185140296,-0.312014453477868,0.5449145533225589,0.307768752492573,-0.454737902129971,-0.307768752492573,0.0394382311001289,0.0184070170192772,0.0269858724518455,0.0184070170192772,15191.0,,15058.208333333301,15072.5555555556,15167.846153846202,15215.916666666699,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
370,99.393466,13.373377,Thailand,2022-10-08,2022,10,,,,,0.450766515747947,0.35667104234342106,-0.337839256332305,-0.35667104234342106,0.0240149233912593,0.0135257711523612,0.0230046778904691,0.0135257711523612,15174.0,,15033.583333333301,15031.5555555556,15145.5,15175.25,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
371,99.393466,13.391344,Thailand,2022-10-08,2022,10,0.7754195459032579,0.373949579831933,-0.6279701289884589,-0.373949579831933,0.6516954849530251,0.34137629150194204,-0.517569607092856,-0.34137629150194204,0.0991773445653273,0.0340834500068589,0.109866421052399,0.0340834500068589,15048.0,,15101.9090909091,15043.6,15187.363636363601,15266.0909090909,87.5,183.7,1676.8,3357.571093110974,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.94364285140523,285.12680096580254
372,99.393466,13.409311,Thailand,2022-10-08,2022,10,,,,,0.33785916890121503,0.24858461971951298,-0.23898090662038698,-0.24858461971951298,0.0755140952197258,0.0576127659748189,0.0236291880118192,0.0576127659748189,15091.0,,15194.545454545501,15161.75,15221.2307692308,15339.8181818182,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
373,99.393466,13.427277,Thailand,2022-10-08,2022,10,0.43859649122807004,0.34693877551020397,-0.289799809342231,-0.34693877551020397,0.370116483347815,0.230766559394192,-0.27960999010317494,-0.230766559394192,0.0557122492019945,0.052700227579406,0.0478244244980431,0.052700227579406,15136.0,,15227.55,15192.625,15277.166666666699,15358.1818181818,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
374,99.393466,13.445244,Thailand,2022-10-08,2022,10,0.45167324880482207,0.1332143436638,-0.38985074626865707,-0.1332143436638,0.407327518650318,0.140236734603716,-0.35365457183711996,-0.140236734603716,0.0607764030205429,0.0142659741933108,0.0533893811709255,0.0142659741933108,15128.0,,15262.0,15213.571428571398,15327.5,15384.1,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
375,99.393466,13.463211,Thailand,2022-10-08,2022,10,0.441929133858268,0.162467764332474,-0.3772032902467679,-0.162467764332474,0.518301485906864,0.21113526972658606,-0.44020044929992697,-0.21113526972658606,0.0667923823744014,0.051137063631572,0.0490105539723736,0.051137063631572,15139.0,,15212.833333333301,15192.75,15305.454545454499,15330.916666666699,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
376,99.393466,13.481177,Thailand,2022-10-08,2022,10,,,,,0.40981132075471705,0.218923327895595,-0.30949877322117103,-0.218923327895595,0.0,0.0,0.0,0.0,15135.0,,15222.4782608696,15209.5,15345.8888888889,15377.9090909091,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
377,99.393466,13.499144,Thailand,2022-10-08,2022,10,0.585474308300395,0.26837944664031604,-0.4846171640064771,-0.26837944664031604,0.594215867338518,0.262920318993683,-0.4914903897733379,-0.262920318993683,0.0234445990554229,0.0258222908532241,0.0169390829093004,0.0258222908532241,15322.0,,15238.0869565217,15262.1428571429,15314.333333333301,15343.25,97.4,194.2,1702.5,3416.9305324008783,2022-10-01,2022-09-24,2022-10-01,2022-09-24,184.6794965813721,300.1126822355074
378,99.393466,13.517111,Thailand,2022-10-08,2022,10,0.528858062918008,0.10490511994271401,-0.45428840716305396,-0.10490511994271401,0.536591136986639,0.102463730993466,-0.465667137184799,-0.102463730993466,0.0525326419383651,0.0587101901634669,0.0329429961889455,0.0587101901634669,15401.0,,15232.44,15255.714285714299,15323.75,15452.083333333301,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
379,99.393466,13.535077,Thailand,2022-10-08,2022,10,0.5307672165488351,0.114372855508959,-0.44702970297029704,-0.114372855508959,0.501843621560734,0.0710082943975218,-0.447691951204354,-0.0710082943975218,0.10431998815810699,0.10574018887273802,0.0516608774921334,0.10574018887273802,15451.0,,15255.48,15225.5,15328.583333333301,15508.833333333301,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
380,99.393466,13.553044,Thailand,2022-10-08,2022,10,0.597996813111769,0.18441032562848,-0.504500642948993,-0.18441032562848,0.497373445136896,0.12732434938526402,-0.42030539449899607,-0.12732434938526402,0.0940738430997945,0.0459849541340921,0.0721970588043732,0.0459849541340921,15441.0,,15279.782608695701,15253.5,15361.7272727273,15537.166666666699,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
381,99.393466,13.571011,Thailand,2022-10-08,2022,10,,,,,0.35032957321366104,0.0450207496992533,-0.30024463255768,-0.0450207496992533,0.055536695154340995,0.1129304004277,0.0590456437186088,0.1129304004277,15269.0,,15302.217391304299,15278.875,15395.7,15582.6,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
382,99.393466,13.588978,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15223.0,,15287.363636363601,15299.75,15417.777777777801,15545.0909090909,120.2,211.8,1751.2,3504.508808738512,2022-10-01,2022-09-24,2022-10-01,2022-09-24,231.09681833847594,353.156005198656
383,99.393466,13.606944,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15211.0,,15286.1818181818,15320.714285714299,15396.1111111111,15549.583333333301,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
384,99.393466,13.624911,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15116.0,,15275.5,15284.285714285701,15388.4444444444,15539.545454545501,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
385,99.393466,13.642878,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15285.0,,15245.571428571398,15344.0,15462.25,15531.454545454499,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
386,99.393466,13.660844,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15293.0,,15272.578947368402,15331.666666666699,15410.3,15512.7272727273,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
387,99.393466,13.678811,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15292.0,,15257.9047619048,15319.8571428571,15391.7272727273,15550.166666666699,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
388,99.393466,13.696778,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15270.0,,15241.1428571429,15293.0,15365.9090909091,15519.7272727273,128.2,223.1,1761.8,3525.4525263176347,2022-10-01,2022-09-24,2022-10-01,2022-09-24,248.51459514941877,383.1205252369086
389,99.393466,13.714744,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15297.0,,15256.045454545501,15322.125,15442.0,15566.75,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
390,99.393466,13.732711,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15293.0,,15299.545454545501,15315.5,15432.9,15543.083333333301,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
391,99.393466,13.750678,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15314.0,,15334.1818181818,15368.375,15438.5,15585.416666666699,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
392,99.393466,13.768644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15357.0,,15355.3043478261,15372.5,15450.222222222199,15584.0769230769,164.6,253.7,1769.0,3541.7500237516197,2022-10-01,2022-09-24,2022-10-01,2022-09-24,319.87960287790986,464.6964247076709
393,99.411917,13.19371,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,126.8,218.7,1714.3,0.0,2022-10-01,2022-09-24,2022-10-01,2022-09-24,0.0,0.0
394,99.411917,13.211677,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,97.1,180.6,1771.6,1782.0479992584326,2022-10-01,2022-09-24,2022-10-01,2022-09-24,87.1890587003499,155.72798901367455
395,99.411917,13.229644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,97.1,180.6,1771.6,1782.0479992584326,2022-10-01,2022-09-24,2022-10-01,2022-09-24,87.1890587003499,155.72798901367455
