station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,anopheles maculipennis s.l.,anopheles claviger s.l.,anopheles plumbeus,anopheles hyrcanus s.l.,anopheles_total,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
346,12.084125,45.464148,2023-08-20,36,8,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Mirano,,CDC-CO2,1.0,,,,1.0,Italy,2023-09-04,2023-08-19,45.465982317503254,12.08458635961892,0.4538634658664666,0.13443902439024394,-0.41563184806428055,-0.13443902439024394,0.4962444769219487,0.15158527687186135,-0.4442515137095465,-0.15158527687186135,0.08144212819926107,0.06259875780442166,0.056576965407972614,0.06259875780442166,2023-08-20,45.465982317503254,12.08458635961892,15364.0,14843.0,45.465982317503254,12.08458635961892,13995.4,13648.222222222224,14054.5,13558.846153846154,14606.75,13879.363636363636,14691.0,13999.9,2023-08-20,45.450207901110076,12.050055120096292,1493.3189607518875,2023-08-13,2023-08-06,2023-08-13,2023-08-06,8.46905152592808,8.67240652628243
349,11.50945,45.073324,2023-08-22,36,8,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Badia Polesine,,CDC-CO2,1.0,,,,1.0,Italy,2023-09-06,2023-08-21,45.07521516891122,11.509664577782376,0.4353854686633389,0.014702999411880038,-0.41885964912280704,-0.014702999411880038,0.5392533447259455,0.1683726985086994,-0.4898077416632934,-0.1683726985086994,0.13800700636875787,0.12542151290999276,0.09475281738890493,0.12542151290999276,2023-08-22,45.07521516891122,11.509664577782376,15299.0,14711.0,45.07521516891122,11.509664577782376,13979.3,13649.666666666664,14015.4,13568.153846153846,14530.611111111111,13866.25,14597.0,13915.7,2023-08-22,45.05020607139734,11.550052832955368,1345.802003602541,2023-08-15,2023-08-08,2023-08-15,2023-08-08,0.0,0.0
195,10.842836,45.26645,2023-08-22,36,8,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Nogarole Rocca,,CDC-CO2,3.0,,,,3.0,Italy,2023-09-06,2023-08-21,45.26835295499694,10.84491126753387,0.6080359051079289,0.23202881938758804,-0.5519801980198021,-0.23202881938758804,0.4431084471846318,0.0924532684536127,-0.4445984618410498,-0.0924532684536127,0.16538034634967574,0.1390341018225323,0.1057399494466669,0.1390341018225323,2023-08-22,45.26835295499694,10.84491126753387,15407.0,14849.0,45.26835295499694,10.84491126753387,13917.25,13629.333333333336,14134.6,13579.466666666667,14615.6,13907.3,14808.428571428569,14017.444444444443,2023-08-22,45.25020698625371,10.850049630958074,992.3095751635256,2023-08-15,2023-08-08,2023-08-15,2023-08-08,0.08374225627630949,0.17153026070445776
321,11.000028,45.234662,2023-08-22,36,8,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Erb,,CDC-CO2,2.0,,,,2.0,Italy,2023-09-06,2023-08-21,45.23242034363216,11.0021164422548,0.5448141850862278,0.1995473406261788,-0.4821719878816126,-0.1995473406261788,0.5161410831865848,0.20599617401413253,-0.4455461649850469,-0.20599617401413253,0.08581664535382494,0.07963310217117442,0.06456929022540422,0.07963310217117442,2023-08-22,45.23242034363214,11.0021164422548,15387.0,14842.0,45.23242034363214,11.0021164422548,13908.454545454546,13623.625,14082.833333333336,13596.785714285714,14554.294117647061,13944.4,14716.6,14019.090909090908,2023-08-22,45.25020698625371,10.950050088386257,1199.3578309025622,2023-08-15,2023-08-08,2023-08-15,2023-08-08,0.053466323763132095,0.1299054492264986
403,13.061359,45.855597,2023-08-22,36,8,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Revignano Teor,,CDC-CO2,2.0,1.0,,,3.0,Italy,2023-09-06,2023-08-21,45.85674946609527,13.059258442888687,0.6796338672768879,0.3312174110179097,-0.5646149746869172,-0.3312174110179097,0.5733451888084597,0.1598054034514185,-0.507633704853455,-0.1598054034514185,0.06691063118057447,0.07664232105685362,0.04335682236058108,0.07664232105685362,2023-08-22,45.85674946609527,13.059258442888687,15242.0,14776.0,45.85674946609527,13.059258442888687,14022.0,13612.25,14116.636363636364,13565.071428571431,14468.9,13811.555555555557,14530.181818181818,13927.916666666664,2023-08-22,45.85020973082282,13.050059694378144,1833.2985409111006,2023-08-15,2023-08-08,2023-08-15,2023-08-08,0.9204863519407809,7.7980929326532795
386,12.587252,45.781058,2023-08-22,36,8,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Motta di Livenza,,CDC-CO2,1.0,,,,1.0,Italy,2023-09-06,2023-08-21,45.78039266694511,12.587642918725894,0.4627503337783711,0.06929533476478633,-0.4202748249935183,-0.06929533476478633,0.4819014380596826,0.09451164552727784,-0.4306054159755489,-0.09451164552727784,0.08527024317779676,0.054450739281269166,0.0669510853396339,0.054450739281269166,2023-08-22,45.780392666945104,12.587642918725894,15334.0,14783.0,45.780392666945104,12.587642918725894,13975.3,13575.142857142857,14173.5,13547.066666666668,14546.090909090908,13798.375,14698.384615384617,13949.363636363636,2023-08-22,45.75020927339463,12.550057407237219,1392.0864596066913,2023-08-15,2023-08-08,2023-08-15,2023-08-08,2.4975179843604565,3.107673668069765
369,12.283716,45.198981,2023-08-27,36,8,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Chioggia,,Gravid ,1.0,,,,1.0,Italy,2023-09-11,2023-08-26,45.20097930868797,12.28221572212523,0.24999999999999994,0.059431524547803614,-0.19688614985403824,-0.059431524547803614,0.18475981901491145,0.02468966980238417,-0.16036556887542866,-0.02468966980238417,0.14768316301548753,0.0971748299600658,0.19602480209979872,0.0971748299600658,2023-08-27,45.20097930868796,12.28221572212523,15343.0,14946.0,45.20097930868796,12.28221572212523,13974.0,13857.5,14001.875,13761.846153846154,14272.071428571431,14025.6,14551.857142857143,14160.5,2023-08-27,45.15020652882552,12.250056034952664,1655.2875339410357,2023-08-20,2023-08-13,2023-08-20,2023-08-13,8.031636290252209,8.806260766953413
321,11.000028,45.234662,2023-09-05,38,9,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Erb,,CDC-CO2,3.0,,,,3.0,Italy,2023-09-20,2023-09-05,45.23242034363214,11.0021164422548,0.4526977982095329,0.12835933095282842,-0.4291835277314925,-0.12835933095282842,0.4623995601619906,0.16000628854017376,-0.4089163979944841,-0.16000628854017376,0.09714224959877003,0.1086990565655337,0.055498925246858816,0.1086990565655337,2023-09-05,45.23242034363214,11.0021164422548,15111.0,14394.0,45.23242034363214,11.0021164422548,13908.454545454546,13623.625,14082.833333333336,13596.785714285714,14554.294117647061,13944.4,14716.6,14019.090909090908,2023-09-05,45.25020698625371,10.950050088386257,1338.3866511959739,2023-08-29,2023-08-22,2023-08-29,2023-08-22,0.0374362850561738,139.02882029341154
320,11.247569,45.337162,2023-09-05,38,9,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Ronco all'Adige,,CDC-CO2,3.0,,,,3.0,Italy,2023-09-20,2023-09-05,45.33572660130591,11.249153145387693,0.3893909626719057,0.22395292488750432,-0.2848837209302326,-0.22395292488750432,0.4696016792119091,0.19210078712789988,-0.3990175322669216,-0.19210078712789988,0.13305019414804434,0.09280587618753712,0.1269513692673242,0.09280587618753712,2023-09-05,45.33572660130589,11.249153145387693,15091.0,14435.0,45.33572660130591,11.249153145387693,13949.0,13652.857142857143,14086.090909090908,13627.25,14557.894736842105,13925.0,14705.0,14014.5,2023-09-05,45.350207443681896,11.250051460670813,1297.5489214610666,2023-08-29,2023-08-22,2023-08-29,2023-08-22,2.317331133177504,136.57693844148272
390,11.832971,45.340596,2023-09-10,39,9,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Albignasego,,CDC-CO2,1.0,,,,1.0,Italy,2023-09-25,2023-09-10,45.3402181777265,11.833058080065431,0.3735287052606293,0.08480364257256685,-0.3695808383233533,-0.08480364257256685,0.3870240763792032,0.06737847492896587,-0.3620620638652082,-0.06737847492896587,0.1044945605342684,0.05845891081523352,0.0827972059573762,0.05845891081523352,2023-09-10,45.3402181777265,11.833058080065431,15271.0,14479.0,45.3402181777265,11.83305808006543,14028.666666666664,13659.625,14073.111111111111,13571.230769230771,14532.333333333336,13891.307692307693,14686.8,13977.9,2023-09-10,45.350207443681896,11.850054205239923,1523.222794188203,2023-09-03,2023-08-27,2023-09-03,2023-08-27,0.0,61.1729299608474
