x,y,region,station_id,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
6.954925,48.884976,Alsace,FR_AE_2383,2023-07-02,2023,7,2023-06-30,48.88407197357833,6.955206087296003,0.7659208261617899,0.369826435246996,-0.6401004795615436,-0.369826435246996,0.7244364612793153,0.3618589433466026,-0.5927374516315749,-0.3618589433466026,0.07771058952677544,0.028908174969633632,0.08989037696457346,0.028908174969633632,2023-06-28,48.88407197357832,6.955206087296003,15008.0,14577.0,48.88407197357832,6.955206087296003,13624.0,13351.0,13897.9,13587.833333333336,14103.166666666664,13602.5,14365.8,13773.333333333336,2023-07-01,48.85022345366837,6.9500317912588585,203.14602194879026,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.5635439082980156,12.3828210439533
6.954925,48.902942,Alsace,FR_AE_2384,2023-07-02,2023,7,2023-06-30,48.90203827926072,6.955206087296003,0.7843400447427292,0.3852031955540118,-0.6582120582120583,-0.3852031955540118,0.3922633731634105,0.1648037337744177,-0.3479683233079107,-0.1648037337744177,0.0062050715157551395,0.00033583579728482804,0.005468937106093891,0.00033583579728482804,2023-06-28,48.90203827926072,6.955206087296003,15104.0,14516.0,48.90203827926072,6.955206087296003,13497.0,13280.75,13910.909090909092,13586.0,14042.75,13631.0,14329.833333333336,13767.857142857143,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
6.954925,48.920909,Alsace,FR_AE_2385,2023-07-02,2023,7,2023-06-30,48.920004584943115,6.955206087296003,0.318719353908278,0.08521243769285541,-0.3119081779053084,-0.08521243769285541,0.3442228917564384,0.09750359538509534,-0.33810677224378344,-0.09750359538509534,0.021588360176873142,0.019659321283082325,0.02682565974364753,0.019659321283082325,2023-06-28,48.920004584943115,6.955206087296003,15168.0,14482.0,48.920004584943115,6.955206087296003,13682.5,13277.6,13920.181818181818,13562.846153846154,14058.4,13628.8,14341.833333333336,13731.571428571431,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
6.954925,48.938876,Alsace,FR_AE_2386,2023-07-02,2023,7,2023-06-30,48.93797089062551,6.955206087296003,0.5672913117546847,0.21813968884475327,-0.5260211486626579,-0.21813968884475327,0.4467649467649468,0.13400738244262553,-0.4379324379324379,-0.13400738244262553,0.0,0.0,0.0,0.0,2023-06-28,48.93797089062549,6.955206087296003,15182.0,14476.0,48.93797089062549,6.955206087296003,13636.5,13343.333333333336,13925.454545454546,13562.46153846154,14007.2,13627.166666666664,14330.0,13726.285714285714,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
6.981839,48.884976,Alsace,FR_AE_2387,2023-07-02,2023,7,2023-06-30,48.88407197357833,6.982155545819591,0.6809408926417371,0.3638365549302667,-0.544472152950956,-0.3638365549302667,0.7251744571118501,0.35455265295010474,-0.6010848889370619,-0.35455265295010474,0.034398906619560216,0.03010343143701448,0.033246411576195414,0.03010343143701448,2023-06-28,48.88407197357832,6.98215554581959,14973.0,14554.0,48.88407197357832,6.98215554581959,13638.5,13334.2,13892.8,13581.53846153846,13970.0,13654.166666666664,14270.714285714286,13773.333333333336,2023-07-01,48.85022345366837,6.9500317912588585,203.14602194879026,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.5635439082980156,12.3828210439533
6.981839,48.902942,Alsace,FR_AE_2388,2023-07-02,2023,7,2023-06-30,48.90203827926072,6.982155545819591,0.7452974072191155,0.29988640666414235,-0.6254734848484849,-0.29988640666414235,0.5323502858862474,0.2842370744010088,-0.4457694491766041,-0.2842370744010088,0.0,0.0,0.0,0.0,2023-06-28,48.90203827926072,6.98215554581959,15045.0,14577.0,48.90203827926072,6.98215554581959,13602.0,13295.75,13885.7,13608.5,13921.0,13688.2,14226.571428571431,13779.857142857143,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
6.981839,48.920909,Alsace,FR_AE_2389,2023-07-02,2023,7,2023-06-30,48.920004584943115,6.982155545819591,0.3434366985311261,0.14302717714739144,-0.32490227638537594,-0.14302717714739144,0.3710611007189364,0.15282494244099368,-0.34154684333741503,-0.15282494244099368,0.04001164035295612,0.0351499587800442,0.024407436307905785,0.0351499587800442,2023-06-28,48.920004584943115,6.98215554581959,15199.0,14527.0,48.920004584943115,6.98215554581959,13623.0,13347.333333333336,13912.090909090908,13576.0,13980.5,13641.8,14326.2,13741.285714285714,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
6.981839,48.938876,Alsace,FR_AE_2390,2023-07-02,2023,7,2023-06-30,48.93797089062551,6.982155545819591,0.5243986254295533,0.13278855975485182,-0.4912595248767369,-0.13278855975485182,0.3505602561170821,0.09552958634761638,-0.3548979123652214,-0.09552958634761638,0.0,0.0,0.0,0.0,2023-06-28,48.93797089062549,6.98215554581959,15182.0,14503.0,48.93797089062549,6.98215554581959,13279.0,13352.428571428569,13918.727272727272,13553.285714285714,14020.6,13643.0,14325.285714285714,13742.142857142857,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
6.981839,48.956842,Alsace,FR_AE_2391,2023-07-02,2023,7,2023-06-30,48.9559371963079,6.982155545819591,0.5275908479138627,0.2044570215776441,-0.5069705687098915,-0.2044570215776441,0.3651480450482196,0.16100340972466332,-0.356817672262758,-0.16100340972466332,0.023318651420264874,0.03315268408540968,0.010560712064778932,0.03315268408540968,2023-06-28,48.955937196307886,6.98215554581959,15129.0,14497.0,48.955937196307886,6.98215554581959,,13265.75,13883.666666666664,13553.666666666664,14011.0,13656.6,14374.714285714286,13756.428571428569,2023-07-01,48.95022391109656,6.9500317912588585,181.9622069320635,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.9951704889535904,5.568937213742174
7.008753,48.884976,Alsace,FR_AE_2392,2023-07-02,2023,7,2023-06-30,48.88407197357833,7.009105004343178,0.7595835305253195,0.3093854551857721,-0.6378854625550661,-0.3093854551857721,0.6818077917018776,0.3107616091571628,-0.5839901288692767,-0.3107616091571628,0.01743925544037518,0.009212499782053784,0.007970560428300523,0.009212499782053784,2023-06-28,48.88407197357832,7.009105004343178,14949.0,14567.0,48.88407197357832,7.009105004343178,13413.0,13280.0,13885.6,13611.923076923076,13999.75,13677.0,14208.857142857143,13766.833333333336,2023-07-01,48.85022345366837,7.050032248687043,176.5475302144573,2023-06-25,2023-06-18,2023-06-25,2023-06-18,0.7957992404699326,5.918182078748941
7.008753,48.902942,Alsace,FR_AE_2393,2023-07-02,2023,7,2023-06-30,48.90203827926072,7.009105004343178,0.6483832335329339,0.22259726416770287,-0.5465168539325843,-0.22259726416770287,0.5034079844206426,0.21216879293424928,-0.4416433239962652,-0.21216879293424928,0.0,0.0,0.0,0.0,2023-06-28,48.90203827926072,7.009105004343178,14973.0,14567.0,48.90203827926072,7.009105004343178,13569.25,13294.75,13898.222222222224,13605.692307692307,13993.0,13672.6,14264.666666666664,13763.166666666664,2023-07-01,48.95022391109656,7.050032248687043,179.79474811941867,2023-06-25,2023-06-18,2023-06-25,2023-06-18,1.2454576268792152,6.152722633638405
7.008753,48.920909,Alsace,FR_AE_2394,2023-07-02,2023,7,2023-06-30,48.920004584943115,7.009105004343178,0.7820627802690582,0.37770844167100015,-0.6561783704938529,-0.37770844167100015,0.7603692906771535,0.3561241121983281,-0.6381667758365833,-0.3561241121983281,0.02855425704994241,0.03699462548790765,0.02415608627623391,0.03699462548790765,2023-06-28,48.920004584943115,7.009105004343178,15060.0,14529.0,48.920004584943115,7.009105004343178,13495.333333333336,13324.6,13897.0,13591.916666666664,13976.25,13663.4,14272.333333333336,13761.0,2023-07-01,48.95022391109656,7.050032248687043,179.79474811941867,2023-06-25,2023-06-18,2023-06-25,2023-06-18,1.2454576268792152,6.152722633638405
