x,y,region,dt_placement,year,month,ndvi_new,ndmi_new,ndwi_new,ndbi_new,ndvi_mean_new,ndmi_mean_new,ndwi_mean_new,ndbi_mean_new,ndvi_std_new,ndmi_std_new,ndwi_std_new,ndbi_std_new,lst_day_new,lst_night_new,lst_jan_day_mean_new,lst_jan_night_mean_new,lst_feb_day_mean_new,lst_feb_night_mean_new,lst_mar_day_mean_new,lst_mar_night_mean_new,lst_apr_day_mean_new,lst_apr_night_mean_new,acc_rainfall_jan_new,acc_rainfall_1week_new,acc_rainfall_2week_new,DISTANCE_TO_COAST,DISTANCE_TO_RIVER,SLOPE_mean_1km,ASPECT_mean_200m,ELEVATION_mean_1km,HILLSHADE_mean_1km,FS_AREA_1km,FLOW_ACCU_200m,landcover
12.488775,46.017275,Friuli-Venezia Giulia,2023-05-03,2023,5,0.5659551176792555,0.1455455455455455,-0.4739824832560535,-0.1455455455455455,0.5487144872708128,0.1489237892721683,-0.458290187668945,-0.1489237892721683,0.0385536094883778,0.0345989934395978,0.025883599389128,0.0345989934395978,14680.0,14085.0,14013.0,13628.571428571431,14083.928571428569,13607.785714285714,14435.6,13822.9,14521.428571428569,13918.428571428569,97.238054674468,7.805203589843586,10.17538293567486,13430.0243545813,222.69206465738,24,140.821909264662,44.8826358668211,180.67446761374,0.0,67.204365757972,21.0
12.488775,46.035242,Friuli-Venezia Giulia,2023-05-03,2023,5,0.5187623436471364,0.1698782961460446,-0.4067073170731708,-0.1698782961460446,0.500938882061251,0.0782741554442665,-0.4236288071270177,-0.0782741554442665,0.0498806655442507,0.1035257336953248,0.0267188778814624,0.1035257336953248,14718.0,14086.0,14042.833333333336,13643.142857142857,14106.384615384615,13657.357142857143,14458.333333333336,13859.0,14533.285714285714,13902.0,97.238054674468,7.805203589843586,10.17538293567486,12825.1256304285,707.653355842658,2,120.211101055807,129.834960368889,165.579121353844,0.0,8.20633484162896,22.0
12.488775,46.053209,Friuli-Venezia Giulia,2023-05-03,2023,5,0.3555555555555556,-0.1165615510394767,-0.3683068017366136,0.1165615510394767,0.3467386394961722,-0.1303730750138136,-0.3661951020084255,0.1303730750138136,0.0233978415757382,0.0293510890785933,0.0137224378215265,0.0293510890785933,14608.0,13927.0,13884.0,13534.888888888889,14059.53846153846,13632.0,14347.333333333336,13812.3,14405.333333333336,13827.909090909092,97.238054674468,7.805203589843586,10.17538293567486,12043.8319753487,1464.90152610439,33,98.5026232737652,725.809014722289,147.203434835605,0.0,6.41415562747502,14.0
12.488775,46.071175,Friuli-Venezia Giulia,2023-05-03,2023,5,0.291609977324263,-0.0191148613742035,-0.3295985060690943,0.0191148613742035,0.3058254744151632,0.0049951587160977,-0.3437712016652305,-0.0049951587160977,0.0392422244710673,0.0693788365207263,0.0304920875494593,0.0693788365207263,,13827.0,13706.857142857143,13471.444444444443,13855.444444444443,13542.5,14039.454545454546,13585.545454545454,14030.333333333336,13649.75,97.238054674468,7.805203589843586,10.17538293567486,11207.118669253,1685.64972664916,25,101.813414536099,1223.81923319965,135.499543273292,0.0,2.7090368226403,21.0
12.488775,46.196942,Friuli-Venezia Giulia,2023-05-03,2023,5,0.38035482475119,0.0078988941548183,-0.3511224057602711,-0.0078988941548183,0.3675371987465754,-0.0092448406216019,-0.3478093986383132,0.0092448406216019,0.0259444699154625,0.0277068679174925,0.0302994023296489,0.0277068679174925,14414.0,13991.0,13743.375,13498.571428571431,13831.4,13552.29411764706,14141.1,13769.0,14295.0,13814.153846153846,146.6493623114657,8.927471755072474,9.819595653098077,4969.78976174667,10.2443133960552,11,151.174083874589,767.213269461713,163.859114386019,0.0,66.045946596103,21.0
12.488775,46.214909,Friuli-Venezia Giulia,2023-05-03,2023,5,0.3996696944673823,0.0518150791188333,-0.3730255164034022,-0.0518150791188333,0.3931864241737023,0.0330655379879951,-0.3611582386149365,-0.0330655379879951,0.0295278902875489,0.0298861657523,0.0443355554001746,0.0298861657523,14415.0,13961.0,13706.166666666664,13491.0,13845.266666666665,13552.9375,14114.0,13698.727272727272,14308.166666666664,13778.357142857143,126.7530565868086,6.372842868132628,7.237129422607741,5695.29774325137,499.114848472494,44,147.256649762473,736.577396209872,148.820475957946,0.0,1.0,15.0
12.488775,46.232875,Friuli-Venezia Giulia,2023-05-03,2023,5,0.3388272583201268,0.0144092219020172,-0.3354410369901992,-0.0144092219020172,0.3030750512583372,0.0627649653409071,-0.2559128275919302,-0.0627649653409071,0.1202124989660265,0.0729456693724416,0.150991975423707,0.0729456693724416,14474.0,13992.0,13705.571428571431,13457.333333333336,13798.388888888889,13556.6875,14142.222222222224,13688.46153846154,14269.875,13798.615384615385,126.7530565868086,6.372842868132628,7.237129422607741,6939.03021463315,62.6014763589744,45,185.787646799471,659.573401424041,169.874677851883,0.0,1478.62523548038,21.0
12.488775,46.250842,Friuli-Venezia Giulia,2023-05-03,2023,5,0.3246753246753247,-0.0133422281521014,-0.2877666521549848,0.0133422281521014,0.3700226287100609,-0.0169185453164232,-0.3391114787559514,0.0169185453164232,0.0484914813564469,0.0827497164899452,0.0378373788756144,0.0827497164899452,13952.0,14001.0,13614.75,13453.8,13802.05882352941,13570.666666666664,14168.1,13670.3,14200.875,13785.142857142857,126.7530565868086,6.372842868132628,7.237129422607741,8476.25793220322,830.020146437303,35,211.359290192073,853.799942153902,205.477719897031,0.0,1.04043742113802,15.0
12.488775,46.268809,Friuli-Venezia Giulia,2023-05-03,2023,5,0.4309428950863213,0.066567681267013,-0.4108019639934533,-0.066567681267013,0.4385619644941872,0.0560995688209076,-0.4124958311536429,-0.0560995688209076,0.0519630227589316,0.0426874106357981,0.0433698960543664,0.0426874106357981,14391.0,13964.0,13748.833333333336,13460.9,13910.055555555557,13543.6,14289.272727272728,13652.3,14358.5,13767.333333333336,126.7530565868086,6.372842868132628,7.237129422607741,10174.2396546185,704.666147661535,2,180.503614264832,640.236504088418,175.37574254301,0.0,2.0,22.0
12.488775,46.286776,Friuli-Venezia Giulia,2023-05-03,2023,5,,,,,,,,,,,,,,,,,,,,,,,126.7530565868086,6.372842868132628,7.237129422607741,11964.9367816699,1036.82070391742,47,144.78522804629,1131.66572360872,128.470238758279,0.0,2.20402034196933,21.0
