station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,no_pools,poolsize,no_pos_pools,wnv_mir,culex.spp,culex.pipiens,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
364,12.821231,46.025438,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Giorgio della Richinvelda,,CDC-CO2,1,20,0,,20,20,Italy,2023-08-02,2023-07-17,46.027429370078,12.821204892596992,0.6861350939563229,0.2890700834789361,-0.5474248426940107,-0.2890700834789361,0.5828399525937088,0.17008164188339825,-0.4906274536465967,-0.17008164188339825,0.08332344498607082,0.0786062512776681,0.04971417798263874,0.0786062512776681,2023-07-18,46.027429370078,12.821204892596992,15336.0,14623.0,46.027429370078,12.821204892596992,13949.4,13538.142857142857,14120.23076923077,13520.583333333336,14493.181818181818,13783.111111111111,14643.5,13883.454545454546,2023-07-18,46.05021064567919,12.850058779521772,1562.7126941195893,2023-07-11,2023-07-04,2023-07-11,2023-07-04,252.2979270989308,313.1807091353694
395,12.674271,45.983511,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH41,Pordenone,Cordenons,,CDC-CO2,1,2,0,,2,2,Italy,2023-08-02,2023-07-17,45.98251360587202,12.672982870717256,0.5202601300650326,0.1197494473102432,-0.4321394910461829,-0.1197494473102432,0.5277477586119028,0.1319936517642067,-0.4567496738330778,-0.1319936517642067,0.07537874799776803,0.053446460587258215,0.05830782954448194,0.053446460587258215,2023-07-18,45.98251360587202,12.672982870717256,15474.0,14713.0,45.98251360587202,12.672982870717256,13955.4,13573.857142857143,14137.923076923076,13561.285714285714,14529.3,13859.2,14658.846153846154,13956.0,2023-07-18,45.950210188251006,12.650057864665403,1145.596112868574,2023-07-11,2023-07-04,2023-07-11,2023-07-04,190.50043071509572,227.50149404403055
405,12.802532,46.198244,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Meduno,,CDC-CO2,0,0,0,,0,0,Italy,2023-08-02,2023-07-17,46.19810927406073,12.803238586914599,0.4914333472628499,0.08943833943833941,-0.4546566130018341,-0.08943833943833941,0.47623797504959003,0.12256544669496575,-0.4315435180936491,-0.12256544669496575,0.0970190100642432,0.0916868432673975,0.07877112134823089,0.0916868432673975,2023-07-18,46.19810927406072,12.803238586914597,15346.0,14805.0,46.19810927406072,12.803238586914597,13866.857142857143,13560.1,14106.6,13543.1875,14393.428571428569,13818.272727272728,14484.181818181818,13846.583333333336,2023-07-18,46.15021110310738,12.850058779521772,1717.9921455529693,2023-07-11,2023-07-04,2023-07-11,2023-07-04,208.97459338436602,268.165813182306
221,13.287256,46.105368,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Povoletto,,CDC-CO2,1,19,0,,19,19,Italy,2023-08-02,2023-07-17,46.10378616922817,13.288328840339188,0.4380606060606061,0.05589177643289433,-0.424249699879952,-0.05589177643289433,0.42352408348284704,0.027630331929756318,-0.41225907583582266,-0.027630331929756318,0.06751303485203575,0.06591788708673209,0.0376829263738382,0.06591788708673209,2023-07-18,46.10378616922817,13.28832884033918,15420.0,14895.0,46.10378616922817,13.28832884033918,13938.571428571431,13560.75,14096.785714285714,13509.466666666667,14417.545454545454,13766.363636363636,14507.4,13910.454545454546,2023-07-18,46.15021110310738,13.250060609234513,1922.1491822139214,2023-07-11,2023-07-04,2023-07-11,2023-07-04,316.12160870293155,437.76711837464245
359,13.083686,46.123687,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Fagagna,,CDC-CO2,1,27,0,,27,27,Italy,2023-08-02,2023-07-17,46.12175247491057,13.081716324991676,0.368421052631579,0.020115514837681682,-0.3647748467892353,-0.020115514837681682,0.4494554995765267,0.09522620935817444,-0.4217109198140502,-0.09522620935817444,0.12862437854185332,0.1145109036088851,0.07903554212913165,0.1145109036088851,2023-07-18,46.12175247491057,13.081716324991676,15400.0,14461.0,46.121752474910565,13.081716324991676,13909.0,13554.125,14075.5625,13536.727272727272,14387.166666666664,13819.3,14565.5,13918.909090909092,2023-07-18,46.15021110310738,13.050059694378142,1629.3831635062816,2023-07-11,2023-07-04,2023-07-11,2023-07-04,183.2039164605667,236.58656049147248
365,13.117108,46.01971,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Basiliano,,CDC-CO2,3,100-100-11,0,,211,211,Italy,2023-08-02,2023-07-17,46.01844621723682,13.117648936356455,0.6471794871794874,0.27866242038216565,-0.5528160502779792,-0.27866242038216565,0.5857362311070475,0.21493873237253366,-0.5187144105755042,-0.21493873237253366,0.07857264714999207,0.07708681709602927,0.04939044969763341,0.07708681709602927,2023-07-18,46.018446217236786,13.117648936356455,15415.0,14743.0,46.01844621723679,13.117648936356456,13906.571428571431,13530.125,14116.5,13535.181818181818,14376.636363636364,13831.9,14615.636363636364,13939.833333333336,2023-07-18,46.05021064567919,13.150060151806327,1680.4168193525984,2023-07-11,2023-07-04,2023-07-11,2023-07-04,208.64223955059424,247.17581082927063
366,13.387753,46.059641,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Premariacco,,CDC-CO2,1,4,0,,4,4,Italy,2023-08-02,2023-07-17,46.05887040502219,13.387143521592336,0.4401664932362123,0.04040593873332073,-0.42057993328201176,-0.04040593873332073,0.44194202898173823,0.048401154858948206,-0.4261828303930307,-0.048401154858948206,0.042352344730820536,0.040997141673981316,0.03561443878261438,0.040997141673981316,2023-07-18,46.05887040502218,13.387143521592336,15483.0,14891.0,46.05887040502218,13.387143521592336,13958.5,13608.0,14213.727272727272,13605.4,14479.9,13801.923076923076,14612.1,13904.333333333336,2023-07-18,46.05021064567919,13.350061066662697,1948.1737836449029,2023-07-11,2023-07-04,2023-07-11,2023-07-04,161.88317491306225,198.35921329195844
404,13.141326,46.278439,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Gemona del Friuli,,CDC-CO2,1,3,0,,3,3,Italy,2023-08-02,2023-07-17,46.278957649631494,13.140106818459447,0.3866509850044105,0.03466432645897325,-0.36616454229432216,-0.03466432645897325,0.4964051833162158,0.13065164051613806,-0.4347267764461764,-0.13065164051613806,0.10536976159542424,0.08733099252794514,0.06422034178533377,0.08733099252794514,2023-07-18,46.278957649631494,13.140106818459447,15497.0,14738.0,46.278957649631494,13.140106818459447,13938.142857142857,13561.555555555557,14095.928571428569,13652.571428571431,14446.555555555557,13809.636363636364,14552.4,13957.0,2023-07-18,46.25021156053556,13.150060151806327,1594.4427128588031,2023-07-11,2023-07-04,2023-07-11,2023-07-04,140.11632378282957,199.2734877487528
407,12.968806,46.003133,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Sedegliano,,CDC-CO2,2,100-6,0,,106,106,Italy,2023-08-02,2023-07-17,46.004971487975006,12.969426914476724,0.6361404370243064,0.2573584905660377,-0.5450962207280314,-0.2573584905660377,0.6089237816193871,0.2238277808937728,-0.5288737517310701,-0.2238277808937728,0.06433327196299811,0.06408710029712217,0.05022932507720192,0.06408710029712217,2023-07-18,46.004971487975006,12.969426914476724,15323.0,14577.0,46.004971487975006,12.969426914476724,13935.625,13574.0,14176.166666666664,13577.6875,14549.222222222224,13831.0,14720.833333333336,13903.0,2023-07-18,46.05021064567919,12.950059236949958,1509.1066091563844,2023-07-11,2023-07-04,2023-07-11,2023-07-04,220.99039456737228,267.2116823155666
408,13.289388,46.001651,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Pavia di Udine,,CDC-CO2,3,100-100-56,1,,256,256,Italy,2023-08-02,2023-07-17,46.00047991155442,13.288328840339188,0.6436781609195403,0.2413662955274581,-0.5448567402536403,-0.2413662955274581,0.5703894842554061,0.16100062021693792,-0.5121419172884527,-0.16100062021693792,0.08249181203543347,0.06970650141002492,0.05278060067246013,0.06970650141002492,2023-07-18,46.00047991155439,13.28832884033918,15477.0,14802.0,46.0004799115544,13.28832884033918,13921.571428571431,13614.0,14098.846153846154,13597.5,14421.727272727272,13839.166666666664,14604.0,13912.0,2023-07-18,46.05021064567919,13.250060609234513,1820.494152178715,2023-07-11,2023-07-04,2023-07-11,2023-07-04,165.85616552527063,198.85170573869254
409,13.011548,46.41323,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Tolmezzo,,CDC-CO2,1,36,0,,36,36,Italy,2023-08-02,2023-07-17,46.41370494224943,13.009851102262106,0.4451334591534107,0.1262870350914058,-0.38824138824138826,-0.1262870350914058,0.3836971352109199,0.08577169980713929,-0.3402179491466162,-0.08577169980713929,0.13843199087773042,0.08253246569679429,0.1006807150592684,0.08253246569679429,2023-07-18,46.413704942249424,13.009851102262106,15339.0,14440.0,46.413704942249424,13.009851102262106,13951.625,13580.0,14003.9375,13649.466666666667,14330.571428571431,13719.642857142857,14460.0,13928.636363636364,2023-07-18,46.450212475391936,13.050059694378142,1936.565305333148,2023-07-11,2023-07-04,2023-07-11,2023-07-04,146.27201533439802,260.126119540364
360,13.522398,45.941135,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH43,Gorizia,Romans d'Isonzo,,CDC-CO2,1,19,0,,19,19,Italy,2023-08-02,2023-07-17,45.94208941808665,13.521890814210273,0.4573268921095007,0.03330161750713609,-0.4263199369582348,-0.03330161750713609,0.5421925371008417,0.1464046277744735,-0.4735662054429123,-0.1464046277744735,0.10412222114187213,0.10242758389695528,0.06773833210832866,0.10242758389695528,2023-07-18,45.94208941808665,13.521890814210273,15424.0,14891.0,45.942089418086645,13.521890814210273,14035.8,13660.75,14124.090909090908,13617.53846153846,14476.5,13834.3,14569.0,13919.666666666664,2023-07-18,45.950210188251006,13.550061981519068,1963.3295239401705,2023-07-11,2023-07-04,2023-07-11,2023-07-04,119.96670629642904,148.45531010220293
406,13.416025,45.898473,2023-07-18,31,7,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH43,Gorizia,Capriva del Friuli,,CDC-CO2,1,7,0,,7,7,Italy,2023-08-02,2023-07-17,45.89717365388066,13.414092980115926,0.6317722681359045,0.2758930174115957,-0.5642605633802815,-0.2758930174115957,0.6006423920907268,0.22370232310902965,-0.5323564312954163,-0.22370232310902965,0.0413543542280052,0.05431415028746276,0.03443827989793755,0.05431415028746276,2023-07-18,45.89717365388066,13.414092980115926,15416.0,14899.0,45.89717365388066,13.414092980115926,13966.2,13574.4,14109.363636363636,13570.53846153846,14473.0,13793.090909090908,14556.454545454546,13919.454545454546,2023-07-18,45.850209730822826,13.450061524090883,1765.3649329386826,2023-07-11,2023-07-04,2023-07-11,2023-07-04,121.79520656028762,145.95605106186122
1,12.877089,45.606292,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Caorle,,CDC-CO2,2,100-12,0,,112,112,Italy,2023-08-07,2023-07-22,45.605221186541776,12.875103809644164,0.2878932316491897,-0.014228383801532341,-0.3031106824210272,0.014228383801532341,0.3301261289126661,0.04549759358901652,-0.3157566145416413,-0.04549759358901652,0.16346409847614565,0.12607589579392298,0.13178290035870988,0.12607589579392298,2023-07-23,45.605221186541776,12.875103809644164,15112.0,14836.0,45.605221186541776,12.875103809644164,13994.714285714286,13678.875,14064.0,13578.857142857143,14446.714285714286,13911.8,14485.133333333333,14024.909090909092,2023-07-23,45.65020881596645,12.850058779521772,1823.6574691055866,2023-07-16,2023-07-09,2023-07-16,2023-07-09,141.44443556200713,177.03938317717984
1,12.877089,45.606292,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Caorle,,Gravid ,1,2,0,,2,2,Italy,2023-08-07,2023-07-22,45.605221186541776,12.875103809644164,0.2878932316491897,-0.014228383801532341,-0.3031106824210272,0.014228383801532341,0.3301261289126661,0.04549759358901652,-0.3157566145416413,-0.04549759358901652,0.16346409847614565,0.12607589579392298,0.13178290035870988,0.12607589579392298,2023-07-23,45.605221186541776,12.875103809644164,15112.0,14836.0,45.605221186541776,12.875103809644164,13994.714285714286,13678.875,14064.0,13578.857142857143,14446.714285714286,13911.8,14485.133333333333,14024.909090909092,2023-07-23,45.65020881596645,12.850058779521772,1823.6574691055866,2023-07-16,2023-07-09,2023-07-16,2023-07-09,141.44443556200713,177.03938317717984
3,12.429368,45.55892,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Quarto d'Altino,,CDC-CO2,1,2,0,,2,2,Italy,2023-08-07,2023-07-22,45.56030542233582,12.430437744004966,0.5729639359923573,0.2435800604229608,-0.4978394359790767,-0.2435800604229608,0.5188104581689578,0.2153891110202485,-0.454561927762579,-0.2153891110202485,0.08823830190039436,0.11717527805325036,0.06744301734166916,0.11717527805325036,2023-07-23,45.56030542233582,12.430437744004966,15181.0,14807.0,45.560305422335816,12.430437744004966,13967.333333333336,13627.5,14096.333333333336,13565.375,14565.2,13890.9,14680.0,13980.818181818182,2023-07-23,45.55020835853827,12.450056949809031,1395.9629311511162,2023-07-16,2023-07-09,2023-07-16,2023-07-09,112.07256800867617,126.687893752518
198,12.797359,45.826409,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Cinto di Caomaggiore,,CDC-CO2,1,47,0,,47,47,Italy,2023-08-07,2023-07-22,45.82530843115109,12.798747010494,0.5150482680295286,0.2064209812344563,-0.4340231120666488,-0.2064209812344563,0.3174472893481429,0.12865784800221172,-0.25621797275340585,-0.12865784800221172,0.03610557027057465,0.11716359512864853,0.1103612048493938,0.11716359512864853,2023-07-23,45.82530843115109,12.798747010494,15309.0,14802.0,45.82530843115109,12.798747010494,13956.875,13661.222222222224,14133.909090909092,13587.933333333332,14501.090909090908,13860.2,14586.384615384617,13933.4,2023-07-23,45.850209730822826,12.750058322093587,1368.5155462394323,2023-07-16,2023-07-09,2023-07-16,2023-07-09,170.00335110310698,337.8687181848218
199,12.859687,45.690322,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Concordia Sagittaria,,CDC-CO2,2,100-41,1,,141,141,Italy,2023-08-07,2023-07-22,45.690561138533155,12.861629080382373,0.4967338824197671,0.17111111111111113,-0.427797344892983,-0.17111111111111113,0.5072354716203008,0.41687225861223065,-0.3910237961523962,-0.41687225861223065,0.005759577884649647,0.03277941966516015,0.012938305484124056,0.03277941966516015,2023-07-23,45.69056113853314,12.861629080382373,15096.0,14770.0,45.69056113853314,12.861629080382373,13957.2,13674.222222222224,14103.8,13635.933333333332,14408.416666666664,13907.888888888889,14559.8,13988.166666666664,2023-07-23,45.65020881596645,12.850058779521772,1823.6574691055866,2023-07-16,2023-07-09,2023-07-16,2023-07-09,141.44443556200713,177.03938317717984
307,12.658373,45.674905,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Ceggia,,CDC-CO2,1,71,0,,71,71,Italy,2023-08-07,2023-07-22,45.677086409271354,12.659508141455461,0.7720588235294117,0.3254610158524749,-0.65568801778137,-0.3254610158524749,0.6490323449696609,0.24189724566867085,-0.5777700234613398,-0.24189724566867085,0.11355299724734208,0.10702004610874773,0.06998383285213733,0.10702004610874773,2023-07-23,45.677086409271354,12.659508141455461,15140.0,14765.0,45.677086409271354,12.659508141455461,14023.25,13601.625,14161.625,13524.571428571431,14533.0,13826.4,14792.933333333332,13895.9,2023-07-23,45.65020881596645,12.650057864665403,1447.779374081787,2023-07-16,2023-07-09,2023-07-16,2023-07-09,125.71207469806541,164.4683428499702
346,12.084125,45.464148,2023-07-23,32,7,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Mirano,,CDC-CO2,3,100-100-35,0,,235,235,Italy,2023-08-07,2023-07-22,45.465982317503254,12.08458635961892,0.4436014162873039,0.13909399321492713,-0.4072978303747535,-0.13909399321492713,0.4528084412118586,0.1402330653378736,-0.4112533164488498,-0.1402330653378736,0.06105123176458078,0.058536760393082074,0.046783196358975286,0.058536760393082074,2023-07-23,45.465982317503254,12.08458635961892,15224.0,14808.0,45.465982317503254,12.08458635961892,13995.4,13648.222222222224,14054.5,13558.846153846154,14606.75,13879.363636363636,14691.0,13999.9,2023-07-23,45.45020790111008,12.050055120096292,1183.5745648802258,2023-07-16,2023-07-09,2023-07-16,2023-07-09,178.79879446374252,189.77854273933917
