station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,anopheles maculipennis s.l.,anopheles claviger s.l.,anopheles plumbeus,anopheles hyrcanus s.l.,anopheles_total,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
198,12.797359,45.826409,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Cinto di Caomaggiore,,CDC-CO2,1.0,,,,1.0,Veneto,2024-07-01,2024-06-16,45.82530843115109,12.798747010494,0.4781653391925296,0.2298903107861061,-0.4022928608650338,-0.2298903107861061,0.4130950798392717,0.1977644076148949,-0.3151357628469534,-0.1977644076148949,0.11412869355630467,0.060890393357475876,0.13040010803065324,0.060890393357475876,2024-06-16,45.82530843115109,12.798747010494,14908.0,14638.0,45.82530843115109,12.798747010494,13958.142857142857,13598.8,14162.0,13860.428571428569,14509.888888888889,13982.375,14695.214285714286,14199.666666666664,2024-06-02,45.850209730822826,12.750058322093588,658.2509662807136,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
320,11.247569,45.337162,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Ronco all'Adige,,CDC-CO2,2.0,,,,2.0,Veneto,2024-07-03,2024-06-18,45.33572660130591,11.249153145387693,0.4967088607594938,0.2337228714524207,-0.4242351240664901,-0.2337228714524207,0.471429500674192,0.19047307136015945,-0.4237328674350075,-0.19047307136015945,0.10819420616173364,0.12335542764217378,0.0678308581541522,0.12335542764217378,2024-06-18,45.33572660130591,11.249153145387693,15183.0,14548.0,45.33572660130591,11.249153145387693,13897.571428571431,13621.0,14203.625,13860.2,14562.125,13984.444444444443,14765.25,14153.333333333336,2024-06-02,45.350207443681896,11.250051460670813,693.1159690719619,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
212,13.073224,45.93968,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bertiolo,,CDC-CO2,,3.0,,,3.0,Veneto,2024-07-03,2024-06-18,45.93759784166604,13.072733172150473,0.39482120838471024,0.06676725763862691,-0.37716094472851225,-0.06676725763862691,0.3999588955908527,0.0946147908977266,-0.3860177641183559,-0.0946147908977266,0.04020041171037575,0.03885637438681068,0.020698582234659545,0.03885637438681068,2024-06-18,45.93759784166604,13.072733172150473,15178.0,14587.0,45.93759784166604,13.072733172150476,13936.5,13573.529411764706,14194.0,13822.857142857143,14544.777777777776,13908.7,14853.416666666664,14149.181818181818,2024-06-02,45.950210188251006,13.050059694378144,775.7022937922939,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
377,11.517407,45.557696,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Vicenza,,CDC-CO2,1.0,,,,1.0,Veneto,2024-07-03,2024-06-18,45.55581384591521,11.51864773062357,0.3266275495948589,0.06552962298025136,-0.3058305830583058,-0.06552962298025136,0.3694468604043526,0.34263091780028604,-0.21460332001878304,-0.34263091780028604,0.13259099807110553,0.04182652822607788,0.14691582554674212,0.04182652822607788,2024-06-18,45.55581384591521,11.51864773062357,15097.0,14352.0,45.55581384591521,11.51864773062357,13914.4,13631.0,14199.222222222224,13918.0,14515.909090909092,14032.571428571431,14750.714285714286,14163.375,2024-06-02,45.55020835853827,11.550052832955368,753.3225521484142,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
321,11.000028,45.234662,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Erb,,CDC-CO2,15.0,,,,15.0,Veneto,2024-07-03,2024-06-18,45.23242034363214,11.0021164422548,0.34648700673724736,0.10157480314960626,-0.3682151589242053,-0.10157480314960626,0.39360839551234905,0.1516713659227719,-0.3637475398893782,-0.1516713659227719,0.042610105879341685,0.05269944680958249,0.03452009054467792,0.05269944680958249,2024-06-18,45.23242034363216,11.0021164422548,15316.0,14576.0,45.23242034363214,11.0021164422548,13881.25,13571.692307692307,14191.375,13795.0,14506.636363636364,13952.083333333336,14701.846153846154,14116.916666666664,2024-06-02,45.250206986253716,10.950050088386257,839.0720166742542,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
195,10.842836,45.26645,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Nogarole Rocca,,CDC-CO2,16.0,,,,16.0,Veneto,2024-07-03,2024-06-18,45.26835295499694,10.84491126753387,0.4384720327421556,0.13694198835453958,-0.4130259983918521,-0.13694198835453958,0.19719518796305474,-0.09486390458401492,-0.287625071068023,0.09486390458401492,0.017846384221374537,0.009385309789533357,0.00700368090670056,0.009385309789533357,2024-06-18,45.26835295499694,10.84491126753387,15363.0,14725.0,45.26835295499694,10.84491126753387,13913.727272727272,13577.583333333336,14239.0,13781.25,14520.666666666664,14001.583333333336,14733.916666666664,14121.888888888889,2024-06-02,45.250206986253716,10.850049630958074,819.2533916936716,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
355,12.299455,45.797542,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Santa Lucia di Piave,,CDC-CO2,1.0,,,,1.0,Veneto,2024-07-03,2024-06-18,45.7983589726275,12.300182027807622,0.6064034151547492,0.2779758872474105,-0.5142857142857143,-0.2779758872474105,0.6988432389309932,0.35399777459863296,-0.5669610007358352,-0.35399777459863296,0.0,0.0,0.0,0.0,2024-06-18,45.7983589726275,12.300182027807622,15115.0,14354.0,45.7983589726275,12.300182027807622,13923.533333333333,13543.5,14104.1,13820.0,14451.428571428569,13924.5,14728.53846153846,14090.285714285714,2024-06-02,45.75020927339464,12.250056034952664,517.928734729346,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
210,13.085103,45.785864,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Palazzolo dello Stella,,CDC-CO2,,1.0,,,1.0,Veneto,2024-07-03,2024-06-18,45.78488424336571,13.086207901412273,0.2908421537045559,-0.004966300106420661,-0.2861072902338377,0.004966300106420661,0.3608405933984378,0.08012550284801351,-0.33770873763330805,-0.08012550284801351,0.0861694783746037,0.1097708788933828,0.058156660277700126,0.1097708788933828,2024-06-18,45.78488424336571,13.086207901412273,15167.0,14611.0,45.78488424336571,13.086207901412273,13925.928571428569,13607.066666666668,14274.166666666664,13844.0,14444.9,13982.571428571431,14747.333333333336,14170.5,2024-06-02,45.75020927339464,13.050059694378144,904.0864074212009,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
214,13.473531,45.788481,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH43,Gorizia,San Canzian d'Isonzo,,CDC-CO2,,1.0,,,1.0,Veneto,2024-07-03,2024-06-18,45.7893758197863,13.472483473583699,0.4590626764539809,0.10972729224822847,-0.3675575549087061,-0.10972729224822847,0.4576424296216687,0.14485414869302993,-0.374567287663045,-0.14485414869302993,0.08900071920194919,0.10247068142907524,0.0835173184110855,0.10247068142907524,2024-06-18,45.78937581978631,13.472483473583699,15117.0,14635.0,45.7893758197863,13.472483473583699,13965.133333333333,13629.3125,14295.75,13849.0,14507.416666666664,13915.857142857143,14714.5,14156.777777777776,2024-06-02,45.75020927339464,13.450061524090883,924.353493475784,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
388,11.790342,44.975883,2024-06-23,28,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Guarda Veneta,,CDC-CO2,,1.0,,,1.0,Veneto,2024-07-08,2024-06-23,44.97640048765806,11.78814231585945,0.4494902687673772,0.09754385964912277,-0.4542073454207346,-0.09754385964912277,0.4365680533283384,0.17777991809775232,-0.4077995237784252,-0.17777991809775232,0.13874971668000038,0.09670233555977464,0.1431994211095187,0.09670233555977464,2024-06-23,44.97640048765807,11.78814231585945,15283.0,14744.0,44.97640048765807,11.78814231585945,13903.142857142857,13590.777777777776,14230.5,13755.833333333336,14487.666666666664,14013.6,14857.307692307693,14200.333333333336,2024-06-02,44.95020561396916,11.750053747811737,591.698709457133,2024-06-16,2024-06-09,2024-06-02,2024-06-02,0.0,0.0
