station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,anopheles maculipennis s.l.,anopheles claviger s.l.,anopheles plumbeus,anopheles hyrcanus s.l.,anopheles_total,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
388,11.790342,44.975883,2024-05-28,24,5,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Guarda Veneta,,CDC-CO2,4.0,,,,4.0,Veneto,2024-06-12,2024-05-27,44.97640048765806,11.78814231585945,0.39170272333927214,0.10130916414904333,-0.3745600804424334,-0.10130916414904333,0.3880039709155255,0.1915141879203712,-0.3426191501073779,-0.1915141879203712,0.1611576536352519,0.13655581295264813,0.15169109399093605,0.13655581295264813,2024-05-28,44.97640048765807,11.78814231585945,15202.0,14349.0,44.97640048765807,11.78814231585945,13903.142857142857,13590.777777777776,14230.5,13755.833333333336,14487.666666666664,14013.6,14857.307692307693,14200.333333333336,2024-05-28,44.95020561396916,11.750053747811737,591.6125667774565,2024-05-21,2024-05-14,2024-05-21,2024-05-14,8.30855834542308,34.75030804204289
395,12.674271,45.983511,2024-05-28,24,5,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH41,Pordenone,Cordenons,,CDC-CO2,,,1.0,,1.0,Veneto,2024-06-12,2024-05-27,45.98251360587202,12.672982870717256,0.5593597154290795,0.2516059957173448,-0.4649122807017544,-0.2516059957173448,0.5414304462767877,0.2224084378694893,-0.45117765232508505,-0.2224084378694893,0.04942928065100685,0.03980611719412803,0.03795986479721725,0.03980611719412803,2024-05-28,45.98251360587202,12.672982870717256,15129.0,13906.0,45.98251360587202,12.672982870717256,13946.733333333335,13548.75,14275.0,13804.0,14563.5,13986.142857142857,14684.5,14179.25,2024-05-28,45.950210188251006,12.650057864665403,546.2031871458062,2024-05-21,2024-05-14,2024-05-21,2024-05-14,10.111095974687487,266.23441501823254
355,12.299455,45.797542,2024-06-02,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Santa Lucia di Piave,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-17,2024-06-01,45.7983589726275,12.300182027807622,0.6064034151547492,0.2779758872474105,-0.5142857142857143,-0.2779758872474105,0.5095715143185496,0.2340436432723828,-0.4460588766649927,-0.2340436432723828,0.11001289165979608,0.08489745032557319,0.079611069250821,0.08489745032557319,2024-06-02,45.7983589726275,12.300182027807622,14785.0,14354.0,45.7983589726275,12.300182027807622,13923.533333333333,13543.5,14104.1,13820.0,14451.428571428569,13924.5,14728.53846153846,14090.285714285714,2024-06-02,45.75020927339464,12.250056034952664,517.928734729346,2024-05-26,2024-05-19,2024-05-26,2024-05-19,9.013169661164284,46.766245911829174
162,11.455028,44.963914,2024-06-02,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Ficarolo,,CDC-CO2,3.0,,,,3.0,Veneto,2024-06-17,2024-06-01,44.962925758396274,11.455765660735198,0.5723024223146562,0.26446280991735543,-0.5070356472795498,-0.26446280991735543,0.5622454816635812,0.27306298655833444,-0.501844233798609,-0.27306298655833444,0.12739240178108047,0.1371126020013312,0.08960214263668383,0.1371126020013312,2024-06-02,44.962925758396274,11.455765660735198,15120.0,14128.0,44.962925758396274,11.455765660735198,13883.636363636364,13575.090909090908,14174.2,13718.666666666664,14442.0,13982.857142857143,14715.857142857143,14108.75,2024-06-02,44.95020561396916,11.450052375527182,630.1377962549109,2024-05-26,2024-05-19,2024-05-26,2024-05-19,0.32453395798802376,106.07566098403186
340,11.73371,45.474447,2024-06-02,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Grisignano di Zocco,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-17,2024-06-01,45.474965470344436,11.734243398812275,0.5924831081081079,0.2690560323069157,-0.5162846803377563,-0.2690560323069157,0.4740986848643035,0.18357978260131624,-0.4205890610138454,-0.18357978260131624,0.04583650759020354,0.041185767017038535,0.03649815493145562,0.041185767017038535,2024-06-02,45.474965470344436,11.734243398812275,14921.0,14437.0,45.474965470344436,11.734243398812275,13844.0,13597.916666666664,14193.444444444443,13884.125,14471.0,14033.777777777776,14728.363636363636,14199.2,2024-06-02,45.45020790111008,11.750053747811737,755.4200356065887,2024-05-26,2024-05-19,2024-05-26,2024-05-19,2.987531717866659,48.80890232481761
198,12.797359,45.826409,2024-06-02,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Cinto di Caomaggiore,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-17,2024-06-01,45.82530843115109,12.798747010494,0.5360857232902615,0.2709256844850065,-0.4364868847627469,-0.2709256844850065,0.4545995920919916,0.24152685849872105,-0.3335494832395852,-0.24152685849872105,0.10885855855431416,0.0810895350937128,0.12450132291387282,0.0810895350937128,2024-06-02,45.82530843115109,12.798747010494,14908.0,14377.0,45.82530843115109,12.798747010494,13958.142857142857,13598.8,14162.0,13860.428571428569,14509.888888888889,13982.375,14695.214285714286,14199.666666666664,2024-06-02,45.850209730822826,12.750058322093588,658.2509662807136,2024-05-26,2024-05-19,2024-05-26,2024-05-19,25.022396158427,69.56740249984432
218,12.894505,45.914624,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Vito al Tagliamento,,CDC-CO2,,1.0,,,1.0,Veneto,2024-06-19,2024-06-04,45.915139959563035,12.893070115326559,0.4846044528659403,0.1631100389682687,-0.4386045444112921,-0.1631100389682687,0.4905273937532002,0.2634548611111111,-0.4155117918794069,-0.2634548611111111,0.0,0.0,0.0,0.0,2024-06-04,45.915139959563035,12.893070115326559,14936.0,14368.0,45.91513995956304,12.893070115326559,13902.692307692307,13569.428571428569,14174.555555555557,13812.142857142857,14533.75,13843.375,14714.857142857143,14175.727272727272,2024-06-02,45.950210188251006,12.850058779521774,631.7878010860935,2024-05-28,2024-05-21,2024-05-28,2024-05-21,31.662797941360623,37.427264109952375
358,12.646058,45.875186,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Pasiano di Pordenone,,CDC-CO2,1.0,1.0,,,2.0,Veneto,2024-06-19,2024-06-04,45.874715771777666,12.646033412193669,0.5571155073388642,0.21695760598503736,-0.4766996167036514,-0.21695760598503736,0.5567843069520105,0.2228776243469756,-0.466030916246832,-0.2228776243469756,0.07715387654026575,0.03989729806736262,0.06689952855646514,0.03989729806736262,2024-06-04,45.874715771777666,12.646033412193669,14905.0,14366.0,45.874715771777666,12.646033412193669,13941.933333333332,13559.6875,14216.3,13845.5,14505.444444444443,13867.5,14690.785714285714,14136.8,2024-06-02,45.850209730822826,12.650057864665403,522.4489857096536,2024-05-28,2024-05-21,2024-05-28,2024-05-21,21.814825046807528,27.821545904618688
316,13.191821,45.832649,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,San Giorgio di Nogaro,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-19,2024-06-04,45.83429158399228,13.194005735506625,0.4685501066098081,0.18698836708315386,-0.4034640855832908,-0.18698836708315386,0.45017085574998666,0.1998802482456221,-0.3811473129914877,-0.1998802482456221,0.04422883193566217,0.030862827137249776,0.05935222744917356,0.030862827137249776,2024-06-04,45.83429158399228,13.194005735506625,14807.0,14379.0,45.83429158399228,13.194005735506625,13946.333333333336,13585.866666666667,14293.285714285714,13814.5,14538.4,13969.0,14749.714285714286,14184.4,2024-06-02,45.850209730822826,13.15006015180633,855.1581617854235,2024-05-28,2024-05-21,2024-05-28,2024-05-21,33.33536709100008,44.57932425709441
212,13.073224,45.93968,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bertiolo,,CDC-CO2,2.0,19.0,,,21.0,Veneto,2024-06-19,2024-06-04,45.93759784166603,13.072733172150473,,,,,0.4916558603359821,0.1856683349053872,-0.4417976151515731,-0.1856683349053872,0.0639686445527651,0.07231081525540797,0.04633512101724488,0.07231081525540797,2024-06-04,45.93759784166604,13.072733172150473,14944.0,14366.0,45.93759784166604,13.072733172150476,13936.5,13573.529411764706,14194.0,13822.857142857143,14544.777777777776,13908.7,14853.416666666664,14149.181818181818,2024-06-02,45.950210188251006,13.050059694378144,775.7022937922939,2024-05-28,2024-05-21,2024-05-28,2024-05-21,27.7816055174917,45.60677233035676
195,10.842836,45.26645,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Nogarole Rocca,,CDC-CO2,4.0,,,,4.0,Veneto,2024-06-19,2024-06-04,45.26835295499694,10.84491126753387,0.4384720327421556,0.13694198835453958,-0.4130259983918521,-0.13694198835453958,0.3489795918367347,0.13063929869574514,-0.3699481865284975,-0.13063929869574514,0.0,0.0,0.0,0.0,2024-06-04,45.26835295499694,10.84491126753387,14897.0,14320.0,45.26835295499694,10.84491126753387,13913.727272727272,13577.583333333336,14239.0,13781.25,14520.666666666664,14001.583333333336,14733.916666666664,14121.888888888889,2024-06-02,45.250206986253716,10.850049630958074,819.2533916936716,2024-05-28,2024-05-21,2024-05-28,2024-05-21,26.710857717320323,131.18243723595515
321,11.000028,45.234662,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Erb,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-19,2024-06-04,45.23242034363214,11.0021164422548,0.649330587023687,0.3779307377930738,-0.551089588377724,-0.3779307377930738,0.486266566919584,0.2480513778720399,-0.4308976513562075,-0.2480513778720399,0.07076687491777113,0.07278924061650634,0.06288368830525759,0.07278924061650634,2024-06-04,45.23242034363216,11.0021164422548,14887.0,14372.0,45.23242034363216,11.0021164422548,13881.25,13571.692307692307,14191.375,13795.0,14506.636363636364,13952.083333333336,14701.846153846154,14116.916666666664,2024-06-02,45.250206986253716,10.950050088386257,839.0720166742542,2024-05-28,2024-05-21,2024-05-28,2024-05-21,8.065660269930959,175.0285260870587
379,11.130067,45.292435,2024-06-04,25,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Oppeano,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-19,2024-06-04,45.29081083709993,11.127880582031544,0.3023648648648649,0.06737425011536688,-0.30788804071246817,-0.06737425011536688,0.3380405336745547,0.07517702645970692,-0.3353839701616212,-0.07517702645970692,0.09668301452499922,0.06014271848844596,0.05975799868502995,0.06014271848844596,2024-06-04,45.29081083709993,11.127880582031544,15026.0,14472.0,45.29081083709993,11.127880582031544,13922.428571428569,13584.0,14088.0,13788.833333333336,14604.571428571431,13946.0,14795.166666666664,14106.3,2024-06-02,45.250206986253716,11.150051003242629,907.8082172659875,2024-05-28,2024-05-21,2024-05-28,2024-05-21,2.4992034547030926,300.6817393535748
9,12.049587,44.986146,2024-06-09,26,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Papozze,,CDC-CO2,4.0,,,,4.0,Veneto,2024-06-24,2024-06-09,44.98538364049926,12.048653748254134,0.8319327731092436,0.4324435318275153,-0.6967731473974379,-0.4324435318275153,0.4321750095014753,0.11857633781115184,-0.4035992454018169,-0.11857633781115184,0.22742615120593745,0.17755391236470214,0.17322044850183735,0.17755391236470214,2024-06-09,44.98538364049928,12.048653748254134,15348.0,14736.0,44.98538364049928,12.048653748254134,13878.75,13594.555555555557,14223.4,13808.0,14514.625,14013.090909090908,14728.125,14192.142857142857,2024-06-02,44.95020561396916,12.050055120096292,622.3833508806625,2024-06-02,2024-05-26,2024-06-02,2024-05-26,0.0,0.3796406164765358
396,12.079125,45.054087,2024-06-09,26,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Adria,,CDC-CO2,4.0,,,,4.0,Veneto,2024-06-24,2024-06-09,45.052757286808216,12.080094783198321,0.3366381252816585,0.11273682235978245,-0.3756957328385901,-0.11273682235978245,0.2978437920829274,0.060713596680167625,-0.3019319275118536,-0.060713596680167625,0.08115984332916544,0.0646029396568014,0.05078161168952197,0.0646029396568014,2024-06-09,45.052757286808244,12.080094783198321,15260.0,14738.0,45.052757286808244,12.080094783198321,13877.222222222224,13603.222222222224,14222.857142857143,13782.2,14496.25,13983.0,14743.933333333332,14138.571428571431,2024-06-02,45.05020607139734,12.050055120096292,605.7159184633459,2024-06-02,2024-05-26,2024-06-02,2024-05-26,0.0,0.162703113630414
388,11.790342,44.975883,2024-06-09,26,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Guarda Veneta,,CDC-CO2,1.0,,,,1.0,Veneto,2024-06-24,2024-06-09,44.97640048765806,11.78814231585945,0.3784985613392623,0.07903357903357902,-0.3670557717250325,-0.07903357903357902,0.4120518640574936,0.1795011122862767,-0.3686074339228381,-0.1795011122862767,0.15077137955466996,0.09972519274713908,0.1428126140257178,0.09972519274713908,2024-06-09,44.97640048765807,11.78814231585945,15249.0,14744.0,44.97640048765807,11.78814231585945,13903.142857142857,13590.777777777776,14230.5,13755.833333333336,14487.666666666664,14013.6,14857.307692307693,14200.333333333336,2024-06-02,44.95020561396916,11.750053747811737,591.698709457133,2024-06-02,2024-05-26,2024-06-02,2024-05-26,0.0,0.6209762375801802
