station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,anopheles maculipennis s.l.,anopheles claviger s.l.,anopheles plumbeus,anopheles hyrcanus s.l.,anopheles_total,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
212,13.073224,45.93968,2024-07-29,33,7,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bertiolo,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-13,2024-07-25,45.93759784166604,13.072733172150473,0.44715696862565824,0.06171645407876514,-0.38889809175607626,-0.06171645407876514,0.6875378617447279,0.33241856497107164,-0.3618502082241066,-0.33241856497107164,0.10263545389683153,0.11717851431943685,0.047958330933852295,0.11717851431943685,2024-07-29,45.93759784166604,13.072733172150473,15242.0,14772.0,45.93759784166604,13.072733172150476,13936.5,13573.529411764706,14194.0,13822.857142857143,14544.777777777776,13908.7,14853.416666666664,14149.181818181818,2024-06-02,45.950210188251006,13.050059694378144,775.7022937922939,2024-07-22,2024-07-15,2024-06-02,2024-06-02,0.0,0.0
316,13.191821,45.832649,2024-07-29,33,7,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,San Giorgio di Nogaro,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-13,2024-07-25,45.83429158399229,13.194005735506625,0.5432146488513349,0.1959152039535481,-0.3145342214610737,-0.1959152039535481,0.4920631859580056,0.12500803208438024,-0.3449486823909025,-0.12500803208438024,0.030878643131467643,0.03388027424838964,0.017613371473917474,0.03388027424838964,2024-07-29,45.83429158399228,13.194005735506625,15417.0,14807.0,45.83429158399228,13.194005735506625,13946.333333333336,13585.866666666667,14293.285714285714,13814.5,14538.4,13969.0,14749.714285714286,14184.4,2024-06-02,45.850209730822826,13.15006015180633,855.1581617854235,2024-07-22,2024-07-15,2024-06-02,2024-06-02,0.0,0.0
218,12.894505,45.914624,2024-07-29,33,7,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Vito al Tagliamento,,CDC-CO2,2.0,1.0,,,3.0,Veneto,2024-08-13,2024-07-25,45.915139959563035,12.893070115326559,0.6019335198156757,0.2447146398619485,-0.3356614501873202,-0.2447146398619485,0.6437025404385824,0.2861015342536903,-0.33367726541716114,-0.2861015342536903,0.04582570809695904,0.0596116783146613,0.018568460918259127,0.0596116783146613,2024-07-29,45.915139959563035,12.893070115326559,15193.0,14760.0,45.91513995956304,12.893070115326559,13902.692307692307,13569.428571428569,14174.555555555557,13812.142857142857,14533.75,13843.375,14714.857142857143,14175.727272727272,2024-06-02,45.950210188251006,12.850058779521774,631.7878010860935,2024-07-22,2024-07-15,2024-06-02,2024-06-02,0.0,0.0
356,12.649761,46.104156,2024-07-29,33,7,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Montereale Valcellina,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-13,2024-07-25,46.10378616922817,12.650524988614269,0.6925039692535633,0.35421299806803136,-0.34181817629143696,-0.35421299806803136,0.7143878433502224,0.396916952838908,-0.31324872285578903,-0.396916952838908,0.04600624334044718,0.10100458044075196,0.06482989580975998,0.10100458044075196,2024-07-29,46.10378616922817,12.650524988614269,15066.0,14721.0,46.10378616922817,12.650524988614267,13901.8125,13526.105263157895,14238.75,13751.0,14499.75,13872.714285714286,14701.555555555557,14098.875,2024-06-02,46.15021110310738,12.650057864665403,600.4567345321619,2024-07-22,2024-07-15,2024-06-02,2024-06-02,0.0,0.0
396,12.079125,45.054087,2024-08-04,34,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Adria,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-19,2024-08-03,45.052757286808244,12.080094783198321,0.4037648891463771,0.044895622775488114,-0.4138314448536704,-0.044895622775488114,0.38870443805790494,0.10820444348669638,-0.3024675080268711,-0.10820444348669638,0.1294426557150134,0.11262015638767965,0.07256192437610963,0.11262015638767965,2024-08-04,45.052757286808216,12.080094783198321,15212.0,14745.0,45.05275728680822,12.080094783198321,13877.222222222224,13603.222222222224,14222.857142857143,13782.2,14496.25,13983.0,14743.933333333332,14138.571428571431,2024-06-02,45.05020607139734,12.050055120096292,605.7159184633459,2024-07-28,2024-07-21,2024-06-02,2024-06-02,0.0,0.0
9,12.049587,44.986146,2024-08-04,34,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Papozze,,CDC-CO2,3.0,,,,3.0,Veneto,2024-08-19,2024-08-03,44.98538364049928,12.048653748254134,0.6400940485352289,0.22027432459165905,-0.3883069037867551,-0.22027432459165905,0.6292265028760712,0.263736126698826,-0.34844788925316245,-0.263736126698826,0.057115339071799484,0.08016330275648004,0.03872581739407757,0.08016330275648004,2024-08-04,44.98538364049928,12.048653748254134,15143.0,14718.0,44.98538364049928,12.048653748254134,13878.75,13594.555555555557,14223.4,13808.0,14514.625,14013.090909090908,14728.125,14192.142857142857,2024-06-02,44.95020561396916,12.050055120096292,622.3833508806625,2024-07-28,2024-07-21,2024-06-02,2024-06-02,0.0,0.0
235,12.264539,45.04901,2024-08-04,34,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Porto Viro,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-19,2024-08-03,45.04826571038764,12.264249416442835,0.555339811466969,0.23965024167933555,-0.3206101746537971,-0.23965024167933555,0.5100063681601811,0.2213747275107804,-0.2903203307738211,-0.2213747275107804,0.09968904933160837,0.10685539501857297,0.036233457872791995,0.10685539501857297,2024-08-04,45.04826571038763,12.264249416442835,15134.0,14871.0,45.04826571038763,12.264249416442835,13869.714285714286,13633.090909090908,14233.333333333336,13717.833333333336,14550.571428571431,13985.416666666664,14788.733333333335,14164.166666666664,2024-06-02,45.05020607139734,12.250056034952664,735.913716250092,2024-07-28,2024-07-21,2024-06-02,2024-06-02,0.0,0.0
383,12.450199,44.902272,2024-08-04,34,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Porto Tolle,,CDC-CO2,4.0,,,,4.0,Veneto,2024-08-19,2024-08-03,44.9000436885079,12.448404049687355,0.4344876402299532,0.042844293856125516,-0.3749383807610196,-0.042844293856125516,0.3984077669956319,0.07714881728104424,-0.3479608827963393,-0.07714881728104424,0.18054788750120448,0.15664006169748618,0.06339095296896426,0.15664006169748618,2024-08-04,44.9000436885079,12.448404049687355,15174.0,14794.0,44.9000436885079,12.448404049687355,13908.25,13684.75,14207.5,13843.333333333336,14381.181818181818,14054.0,14659.125,14212.5,2024-06-02,44.95020561396916,12.450056949809033,778.8828072215316,2024-07-28,2024-07-21,2024-06-02,2024-06-02,0.0,0.0
198,12.797359,45.826409,2024-08-11,35,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Cinto di Caomaggiore,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-26,2024-08-10,45.82530843115109,12.798747010494,0.6328315794155717,0.3747489288891564,-0.1949547664966756,-0.3747489288891564,0.25630268266999884,0.15632473576045686,-0.0987067660389038,-0.15632473576045686,0.05656088959366395,0.028736141760439995,0.02681357163426335,0.028736141760439995,2024-08-11,45.82530843115109,12.798747010494,15385.0,14811.0,45.82530843115109,12.798747010494,13958.142857142857,13598.8,14162.0,13860.428571428569,14509.888888888889,13982.375,14695.214285714286,14199.666666666664,2024-06-02,45.850209730822826,12.750058322093588,658.2509662807136,2024-08-04,2024-07-28,2024-06-02,2024-06-02,0.0,0.0
195,10.842836,45.26645,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Nogarole Rocca,,CDC-CO2,13.0,,,,13.0,Veneto,2024-08-28,2024-08-10,45.26835295499694,10.84491126753387,0.4299489563969195,0.10925333689271476,-0.3397749565705103,-0.10925333689271476,0.6507279464650986,0.33545088201753553,-0.3143358975128112,-0.33545088201753553,0.11790792170984644,0.12351252838885167,0.07296450079366733,0.12351252838885167,2024-08-13,45.26835295499694,10.84491126753387,15490.0,14895.0,45.26835295499694,10.84491126753387,13913.727272727272,13577.583333333336,14239.0,13781.25,14520.666666666664,14001.583333333336,14733.916666666664,14121.888888888889,2024-06-02,45.250206986253716,10.850049630958074,819.2533916936716,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
212,13.073224,45.93968,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bertiolo,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-28,2024-08-10,45.93759784166604,13.072733172150473,0.4134275719369938,0.0536601849916992,-0.36299106926058505,-0.0536601849916992,0.6651027303898528,0.3383336938173511,-0.32984290947678885,-0.3383336938173511,0.11295223027347795,0.13117482508827544,0.04104677732007957,0.13117482508827544,2024-08-13,45.93759784166604,13.072733172150473,15407.0,14882.0,45.93759784166604,13.072733172150476,13936.5,13573.529411764706,14194.0,13822.857142857143,14544.777777777776,13908.7,14853.416666666664,14149.181818181818,2024-06-02,45.950210188251006,13.050059694378144,775.7022937922939,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
316,13.191821,45.832649,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,San Giorgio di Nogaro,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-28,2024-08-10,45.83429158399229,13.194005735506625,0.4305964967406312,0.1167175590543469,-0.29896501702964795,-0.1167175590543469,0.4687033186164461,0.12339427110170036,-0.3271050420455215,-0.12339427110170036,0.04828489430375802,0.05255280764966886,0.02158904138962131,0.05255280764966886,2024-08-13,45.83429158399228,13.194005735506625,15463.0,14905.0,45.83429158399228,13.194005735506625,13946.333333333336,13585.866666666667,14293.285714285714,13814.5,14538.4,13969.0,14749.714285714286,14184.4,2024-06-02,45.850209730822826,13.15006015180633,855.1581617854235,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
402,13.394527,45.729911,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Aquileia,,CDC-CO2,,1.0,,,1.0,Veneto,2024-08-28,2024-08-10,45.73098532631853,13.396126674433534,0.5497316721413137,0.16766772127687346,-0.3424935003731601,-0.16766772127687346,0.5080041021969764,0.2001366756080256,-0.2609171190279703,-0.2001366756080256,0.07375790805859586,0.10906525976437914,0.12334344846663695,0.10906525976437914,2024-08-13,45.73098532631853,13.396126674433534,15301.0,14905.0,45.73098532631853,13.396126674433534,13952.363636363636,13634.923076923076,14326.75,13842.166666666664,14454.0,13919.166666666664,14703.25,14188.375,2024-06-02,45.75020927339464,13.350061066662699,919.5686354985204,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
227,11.37895,45.005233,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Ceneselli,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-28,2024-08-10,45.00334994618166,11.379408861585032,0.5266764493725936,0.2245779120606172,-0.31294665342334826,-0.2245779120606172,0.5487285913440035,0.23520805136173584,-0.3302395184225913,-0.23520805136173584,0.19137072545081127,0.16643687624873232,0.06040641843833981,0.16643687624873232,2024-08-13,45.00334994618165,11.379408861585032,15505.0,14897.0,45.00334994618165,11.379408861585032,13931.636363636364,13500.533333333333,14186.333333333336,13754.4,14563.666666666664,13986.0,14829.0,14162.6,2024-06-02,45.05020607139734,11.350051918098998,588.536296679664,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
349,11.50945,45.073324,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Badia Polesine,,CDC-CO2,1.0,,,,1.0,Veneto,2024-08-28,2024-08-10,45.07521516891123,11.509664577782376,0.7324136703359965,0.3912282928265979,-0.3689270902406133,-0.3912282928265979,0.5811120470235706,0.24448851134472416,-0.3404269832340188,-0.24448851134472416,0.09420485935559864,0.10650274525591588,0.02951388464868112,0.10650274525591588,2024-08-13,45.07521516891122,11.509664577782376,15430.0,14847.0,45.07521516891122,11.509664577782376,13838.888888888889,13579.444444444443,14233.666666666664,13765.0,14476.888888888889,13953.5,14741.214285714286,14144.555555555557,2024-06-02,45.05020607139734,11.550052832955368,547.9060060875672,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
321,11.000028,45.234662,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Erb,,CDC-CO2,21.0,1.0,,,22.0,Veneto,2024-08-28,2024-08-10,45.23242034363216,11.0021164422548,0.2564229170610559,-0.04765473073612081,-0.3710715023083537,0.04765473073612081,0.547146499968186,0.23375575855476274,-0.3114403240575815,-0.23375575855476274,0.15018056505291105,0.1624810624819231,0.07181774849742427,0.1624810624819231,2024-08-13,45.23242034363214,11.0021164422548,15488.0,14908.0,45.23242034363214,11.0021164422548,13881.25,13571.692307692307,14191.375,13795.0,14506.636363636364,13952.083333333336,14701.846153846154,14116.916666666664,2024-06-02,45.250206986253716,10.950050088386257,839.0720166742542,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
356,12.649761,46.104156,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Montereale Valcellina,,CDC-CO2,3.0,,,,3.0,Veneto,2024-08-28,2024-08-10,46.10378616922817,12.650524988614269,0.338813500409304,0.2097266088640847,-0.12138819866336162,-0.2097266088640847,0.4792768937756495,0.3217136552489279,-0.13087181835018807,-0.3217136552489279,0.09550383652219044,0.07821165111955658,0.04486635587435957,0.07821165111955658,2024-08-13,46.10378616922817,12.650524988614269,15275.0,14819.0,46.10378616922817,12.650524988614267,13901.8125,13526.105263157895,14238.75,13751.0,14499.75,13872.714285714286,14701.555555555557,14098.875,2024-06-02,46.15021110310738,12.650057864665403,600.4567345321619,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
358,12.646058,45.875186,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Pasiano di Pordenone,,CDC-CO2,,2.0,,,2.0,Veneto,2024-08-28,2024-08-10,45.874715771777666,12.646033412193669,0.5086589159528995,0.1927079369334436,-0.30743482944672945,-0.1927079369334436,0.4775800532453205,0.1692079528977277,-0.2858273052893562,-0.1692079528977277,0.03271644187565878,0.06000619116575422,0.04636073322059376,0.06000619116575422,2024-08-13,45.874715771777666,12.646033412193669,15483.0,14903.0,45.874715771777666,12.646033412193669,13941.933333333332,13559.6875,14216.3,13845.5,14505.444444444443,13867.5,14690.785714285714,14136.8,2024-06-02,45.850209730822826,12.650057864665403,522.4489857096536,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
218,12.894505,45.914624,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Vito al Tagliamento,,CDC-CO2,2.0,,,,2.0,Veneto,2024-08-28,2024-08-10,45.915139959563035,12.893070115326559,0.5782738270341949,0.28635692582791106,-0.25858319037020244,-0.28635692582791106,0.5919967611209965,0.2905281536966023,-0.27755962845977705,-0.2905281536966023,0.021662284689810383,0.013715850330131651,0.018597128310652043,0.013715850330131651,2024-08-13,45.915139959563035,12.893070115326559,15408.0,14869.0,45.91513995956304,12.893070115326559,13902.692307692307,13569.428571428569,14174.555555555557,13812.142857142857,14533.75,13843.375,14714.857142857143,14175.727272727272,2024-06-02,45.950210188251006,12.850058779521774,631.7878010860935,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
211,13.295943,45.893711,2024-08-13,35,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bagnaria Arsa,,CDC-CO2,,1.0,,,1.0,Veneto,2024-08-28,2024-08-10,45.89268207746006,13.297311993180378,0.5039340488099676,0.11921924833656004,-0.3715420057757553,-0.11921924833656004,0.5203102224837571,0.1381415765636843,-0.3734400086422877,-0.1381415765636843,0.08376070972129734,0.09371821221949114,0.035838514736974414,0.09371821221949114,2024-08-13,45.89268207746006,13.297311993180378,15499.0,14919.0,45.89268207746006,13.297311993180378,13927.933333333332,13577.882352941177,14213.75,13842.5,14523.818181818182,13973.6,14829.928571428569,14138.777777777776,2024-06-02,45.850209730822826,13.250060609234513,816.4527258117422,2024-08-06,2024-07-30,2024-06-02,2024-06-02,0.0,0.0
