x,y,region,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
-4.452114,5.533246,IC,2024-06-01,2024,6,2024-05-28,5.531376361966437,-4.453398021022917,,,,,,,,,,,,,2024-05-28,5.531376361966437,-4.453398021022917,,,5.531376361966437,-4.453398021022917,15008.2,14790.4375,15132.0,14795.25,15019.75,14740.0,15064.0,14737.0,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.452114,5.551213,IC,2024-06-01,2024,6,2024-05-28,5.549342667648829,-4.453398021022917,,,,,,,,,,,,,2024-05-28,5.549342667648828,-4.453398021022917,,,5.549342667648828,-4.453398021022917,14997.75,14782.75,15124.0,14791.666666666664,15022.0,14733.6,14980.0,14741.0,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.434073,5.533246,IC,2024-06-01,2024,6,2024-05-28,5.531376361966437,-4.435431715340526,,,,,,,,,,,,,2024-05-28,5.531376361966437,-4.435431715340526,,,5.531376361966437,-4.435431715340526,15003.4,14782.75,15045.333333333336,14794.444444444443,15090.333333333336,14733.25,15024.0,14716.666666666664,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.434073,5.551213,IC,2024-06-01,2024,6,2024-05-28,5.549342667648829,-4.435431715340526,,,,,,,,,,,,,2024-05-28,5.549342667648828,-4.435431715340526,,,5.549342667648828,-4.435431715340526,15000.0,14788.4375,15090.5,14789.333333333336,15070.0,14728.0,15047.0,14721.666666666664,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.434073,5.56918,IC,2024-06-01,2024,6,2024-05-28,5.5673089733312215,-4.435431715340526,,,,,,,,,,,,,2024-05-28,5.5673089733312215,-4.435431715340526,,,5.5673089733312215,-4.435431715340526,15001.0,14798.266666666665,15071.0,14790.888888888889,15081.0,14716.166666666664,15004.0,14727.666666666664,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.416031,5.51528,IC,2024-06-01,2024,6,2024-05-28,5.5134100562840445,-4.417465409658133,,,,,,,,,,,,,2024-05-28,5.5134100562840445,-4.417465409658133,,,5.5134100562840445,-4.417465409658133,15009.4,14802.125,15071.0,14787.25,15050.0,14752.0,,14728.0,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.416031,5.533246,IC,2024-06-01,2024,6,2024-05-28,5.531376361966437,-4.417465409658133,,,,,,,,,,,,,2024-05-28,5.531376361966437,-4.417465409658133,,,5.531376361966437,-4.417465409658133,14995.0,14784.125,15090.5,14785.888888888889,15082.666666666664,14729.166666666664,,14768.0,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.416031,5.551213,IC,2024-06-01,2024,6,2024-05-28,5.549342667648829,-4.417465409658133,,,,,,,,,,,,,2024-05-28,5.549342667648828,-4.417465409658133,,,5.549342667648828,-4.417465409658133,15006.2,14790.3125,15074.0,14792.444444444443,15073.666666666664,14737.833333333336,,14714.0,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.416031,5.56918,IC,2024-06-01,2024,6,2024-05-28,5.5673089733312215,-4.417465409658133,,,,,,,,,,,,,2024-05-28,5.5673089733312215,-4.417465409658133,,,5.5673089733312215,-4.417465409658133,15002.25,14796.2,15047.0,14788.0,15027.5,14729.2,14924.0,14736.333333333336,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
-4.416031,5.587147,IC,2024-06-01,2024,6,2024-05-28,5.585275279013612,-4.417465409658133,,,,,,,,,,,,,2024-05-28,5.585275279013612,-4.417465409658133,,,5.585275279013612,-4.417465409658133,15010.571428571431,14783.5,15148.0,14780.4,15024.5,14718.0,14879.0,14755.0,2024-06-01,5.5500253872642675,-4.450020355554233,617.719308652821,2024-05-25,2024-05-18,2024-05-25,2024-05-18,0.0,0.0
