x,y,region,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
-4.452114,5.533246,IC,2023-10-01,2023,10,2023-10-01,5.531376361966437,-4.453398021022917,0.4890551399279578,0.2373935067925397,-0.368823229750382,-0.2373935067925397,0.4807733107894353,0.2886444657824148,-0.33305697961009945,-0.2886444657824148,0.03303255314452425,0.04524956281304365,0.06018378538859059,0.04524956281304365,2023-09-27,5.531376361966437,-4.453398021022917,,14781.0,5.531376361966437,-4.453398021022917,14962.833333333336,14737.916666666664,14959.0,14771.9,15125.0,14744.5,15049.0,14730.5,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.452114,5.551213,IC,2023-10-01,2023,10,2023-10-01,5.549342667648829,-4.453398021022917,0.4248895434462445,0.2439729990356798,-0.2912912912912913,-0.2439729990356798,0.4750532421302411,0.241107612719797,-0.3344079714033067,-0.241107612719797,0.10215166029395514,0.04004107333192468,0.08000689361437577,0.04004107333192468,2023-09-27,5.549342667648828,-4.453398021022917,,14765.0,5.549342667648828,-4.453398021022917,14931.8,14730.833333333336,14950.0,14771.6,15072.666666666664,14748.5,15176.333333333336,14719.333333333336,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.434073,5.533246,IC,2023-10-01,2023,10,2023-10-01,5.531376361966437,-4.435431715340526,,,,,,,,,,,,,2023-09-27,5.531376361966437,-4.435431715340526,,14786.0,5.531376361966437,-4.435431715340526,14923.5,14730.307692307693,,14773.444444444443,15093.5,14744.666666666664,15079.0,14732.25,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.434073,5.551213,IC,2023-10-01,2023,10,2023-10-01,5.549342667648829,-4.435431715340526,,,,,0.2505100261628264,0.4009602305749162,-0.12904304811764508,-0.4009602305749162,0.0203419917743934,0.04054536454207264,0.002746089262546657,0.04054536454207264,2023-09-27,5.549342667648828,-4.435431715340526,,14778.0,5.549342667648828,-4.435431715340526,14949.4,14729.75,14963.0,14772.555555555557,15128.5,14743.833333333336,15282.0,14725.75,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.434073,5.56918,IC,2023-10-01,2023,10,2023-10-01,5.5673089733312215,-4.435431715340526,,,,,0.4827766208021895,0.2733523843091625,-0.3677027875010313,-0.2733523843091625,0.06477055787160396,0.030546727001951088,0.050666184080189434,0.030546727001951088,2023-09-27,5.5673089733312215,-4.435431715340526,,14757.0,5.5673089733312215,-4.435431715340526,15010.2,14717.083333333336,14930.5,14760.6,15132.5,14737.166666666664,15239.5,14729.333333333336,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.416031,5.51528,IC,2023-10-01,2023,10,2023-10-01,5.5134100562840445,-4.417465409658133,0.6023474178403756,0.17426457939102008,-0.4790899241603467,-0.17426457939102008,0.4881515732209192,0.2332113264629846,-0.3832567704975267,-0.2332113264629846,0.013073316539002428,0.03789425329225293,0.006627557014380725,0.03789425329225293,2023-09-27,5.5134100562840445,-4.417465409658133,,14790.0,5.5134100562840445,-4.417465409658133,14948.75,14729.0,14877.0,14777.0,15130.0,14756.0,15129.5,14740.0,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.416031,5.533246,IC,2023-10-01,2023,10,2023-10-01,5.531376361966437,-4.417465409658133,,,,,0.5088135759368047,0.20145937756692872,-0.3935615431157949,-0.20145937756692872,0.0919682466871875,0.006727972608251046,0.0867818820988458,0.006727972608251046,2023-09-27,5.531376361966437,-4.417465409658133,,14779.0,5.531376361966437,-4.417465409658133,14948.5,14727.692307692307,14914.5,14771.555555555557,15089.5,14756.666666666664,15080.0,14725.25,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.416031,5.551213,IC,2023-10-01,2023,10,2023-10-01,5.549342667648829,-4.417465409658133,,,,,0.5844469830265933,0.18492140368891755,-0.4699150599400823,-0.18492140368891755,0.09634307579327472,0.03437268519641752,0.07479300784561327,0.03437268519641752,2023-09-27,5.549342667648828,-4.417465409658133,,14779.0,5.549342667648828,-4.417465409658133,14960.0,14733.666666666664,14945.0,14773.444444444443,15119.0,14737.666666666664,15287.0,14731.5,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.416031,5.56918,IC,2023-10-01,2023,10,2023-10-01,5.5673089733312215,-4.417465409658133,0.2992125984251969,0.4093959731543623,-0.1329082883766552,-0.4093959731543623,0.38271332434652894,0.34072247199418976,-0.2375624309529857,-0.34072247199418976,0.1549680692237664,0.04797606712588034,0.158309352216309,0.04797606712588034,2023-09-27,5.5673089733312215,-4.417465409658133,,14774.0,5.5673089733312215,-4.417465409658133,14955.0,14725.46153846154,14887.0,14752.2,15125.666666666664,14734.0,15188.5,14733.0,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
-4.416031,5.587147,IC,2023-10-01,2023,10,2023-10-01,5.585275279013612,-4.417465409658133,,,,,0.4594727677760118,0.2705109310406246,-0.3303872530950216,-0.2705109310406246,0.08874232897673617,0.04015896971489547,0.06802367775752974,0.04015896971489547,2023-09-27,5.585275279013612,-4.417465409658133,,14776.0,5.585275279013612,-4.417465409658133,14990.0,14729.083333333336,14885.0,14766.3,15103.5,14742.333333333336,15156.0,14728.666666666664,2023-09-30,5.5500253872642675,-4.450020355554233,2645.1968336989685,2023-09-24,2023-09-17,2023-09-21,2023-09-17,70.0291286373018,70.0291286373018
