"dt_placement_original","Location","GPS","Culex sp.","Aedes","Anopheles","Total","y","x","dt_placement","region","year","month","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_day","lst_night","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","1990_landcover","2000_landcover","2006_landcover","2012_landcover","2018_landcover","acc_rainfall_jan_new","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week_new","acc_rainfall_2week_new"
2017-07-02,"Brodoremont","N44 51.390 E20 38.367",155,86,12,253,44.8565,20.63945,2017-06-17,"Serbia",2017,6,0.526556116318193,0.209444021325209,-0.449566408032862,-0.209444021325209,0.594792940005956,0.302421643439577,-0.485211124950416,-0.302421643439577,0.099895382257894,0.115576725125848,0.075689527820185,0.115576725125848,14955,14501,13562.5,13197.6875,13971.1,13409.9285714286,14423.2666666667,13956.7142857143,14559.5,14015.0833333333,141,141,141,141,141,609.216982748851,2017-06-10,2017-06-03,2017-06-10,2017-06-03,8.87556038470939,62.9224958196282
2017-07-02,"Bolnica","N44 52.040 E20 39.165",92,0,2,94,44.867333,20.65275,2017-06-17,"Serbia",2017,6,0.428690924299456,0.112703583061889,-0.400861185154808,-0.112703583061889,0.372116866008513,0.096615744088599,-0.355005389803939,-0.096615744088599,0.111533636718708,0.0622676419568327,0.0830523644825242,0.0622676419568327,15419,14599,13564.6,13245.8823529412,14063.4444444444,13510.5,14582.1176470588,14007,14864.6153846154,14082.8,112,112,112,112,112,609.216982748851,2017-06-10,2017-06-03,2017-06-10,2017-06-03,8.87556038470939,62.9224958196282
2017-07-02,"Fabrika stakla","N44 51.385 E20 39.450",500,2,3,505,44.856417,20.6575,2017-06-17,"Serbia",2017,6,0.235448577680525,0.0388224471021159,-0.231138246838203,-0.0388224471021159,0.323422987945676,0.112926712183295,-0.289783421646431,-0.112926712183295,0.0999936948604188,0.0865862795608779,0.072568127228224,0.0865862795608779,15238,14483,13567.8333333333,13172.4117647059,14015.4,13429.3333333333,14510,13930.1538461538,14761.6428571429,13966.8461538462,121,121,121,121,121,609.216982748851,2017-06-10,2017-06-03,2017-06-10,2017-06-03,8.87556038470939,62.9224958196282
2017-07-02,"Vojlovica","N44 50.670 E20 40.240",650,0,1,651,44.8445,20.670667,2017-06-17,"Serbia",2017,6,0.496728971962617,0.137025204117856,-0.455578277664167,-0.137025204117856,0.424552450133208,0.119940530909087,-0.389416207145009,-0.119940530909087,0.0725450243588292,0.0501619402395544,0.0569727206142577,0.0501619402395544,15197,14510,13572.5,13186.0588235294,14055.4444444444,13466.9166666667,14524.625,13941.6666666667,14784.0714285714,13970.5833333333,112,112,112,112,112,609.216982748851,2017-06-10,2017-06-03,2017-06-10,2017-06-03,8.87556038470939,62.9224958196282
2017-07-02,"Star?evo","N44 48,375 E20 42.362",350,0,2,352,44.80625,20.706033,2017-06-17,"Serbia",2017,6,0.396790260099613,0.0523243693975401,-0.38074398249453,-0.0523243693975401,0.51503807550383,0.206483607908152,-0.445298163780261,-0.206483607908152,0.17771424403284,0.122815021930283,0.129178837685781,0.122815021930283,15343,14485,13626.3333333333,13166.9166666667,14165.8,13454.5,14764.8666666667,13899.4545454545,14978.2857142857,13972.6363636364,112,112,112,112,112,602.256734161339,2017-06-10,2017-06-03,2017-06-10,2017-06-03,6.91123181418516,71.3619143946562
2017-07-02,"Omoljica","N44 45.190 E20 44.360",220,0,0,220,44.753167,20.739333,2017-06-17,"Serbia",2017,6,0.619553196195532,0.221351125938282,-0.532119690311781,-0.221351125938282,0.568920415153634,0.202020944169309,-0.489863877541201,-0.202020944169309,0.0891529933511555,0.0826089771121858,0.0605516759706708,0.0826089771121858,15371,14517,13515.1428571429,13190.7692307692,14140.5555555556,13496.3636363636,14720.7857142857,13945.4615384615,14961.2307692308,13973.5833333333,112,112,112,112,112,608.359232272741,2017-06-10,2017-06-03,2017-06-10,2017-06-03,6.25156070012599,63.2687539302278
2017-07-02,"Ivanovo","N44 44.055 E20 42.140",410,5,6,421,44.73425,20.702333,2017-06-17,"Serbia",2017,6,0.13622066295669,0.062323266598801,-0.142996227333577,-0.062323266598801,0.285231671698065,0.134532543074431,-0.244715173334896,-0.134532543074431,0.14229466888529,0.0837713809399831,0.0994188397063937,0.0837713809399831,14626,14492,13565.875,13211.4,14055.9,13388.1333333333,14532.4375,13949,14781.2142857143,13987.9333333333,112,112,112,112,112,608.359232272741,2017-06-10,2017-06-03,2017-06-10,2017-06-03,6.25156070012599,63.2687539302278
2017-07-02,"Banatski Brestovac","N44 43.565 E20 48.308",135,0,2,137,44.726083,20.805133,2017-06-17,"Serbia",2017,6,0.252789195537287,0.0542310067943175,-0.255,-0.0542310067943175,0.460492729052028,0.158235532437195,-0.398285078986454,-0.158235532437195,0.113671764547822,0.0969018022353872,0.0733187156951058,0.0969018022353872,14860,14492,13683,13087.5,14146.2222222222,13506.1,14742,13927.4285714286,15013.6923076923,13982.7272727273,112,112,112,112,112,611.233285919101,2017-06-10,2017-06-03,2017-06-10,2017-06-03,5.21148060820997,69.9950789958239
2017-07-02,"Stari Tami","N44 52.140 E20 45.818",1105,13,5,1123,44.869,20.763633,2017-06-17,"Serbia",2017,6,0.336369770580297,-0.0355490625760896,-0.376781369482099,0.0355490625760896,0.275149071543643,0.117201487751544,-0.214099589622536,-0.117201487751544,0.0494552366880949,0.035676134499155,0.0285008242937162,0.035676134499155,15247,14455,13617,13181,14147.0909090909,13453.6363636364,14752.375,13901.3846153846,14920.9166666667,13973.9,121,121,121,121,121,602.256734161339,2017-06-10,2017-06-03,2017-06-10,2017-06-03,6.91123181418516,71.3619143946562
2017-07-02,"Dolovo","N44 54.215 E20 52.885",100,0,3,103,44.903583,20.881417,2017-06-17,"Serbia",2017,6,0.591889559965488,0.220036369647876,-0.511056511056511,-0.220036369647876,0.423695554775927,0.139395489784667,-0.372975449080188,-0.139395489784667,0.166576683861472,0.0474909458041472,0.141433324605051,0.0474909458041472,15416,14606,13560,13190.8333333333,14043.0833333333,13488.8888888889,14755.9333333333,13967.4615384615,14949.9090909091,14011.6363636364,112,112,112,112,112,581.618442122344,2017-06-10,2017-06-03,2017-06-10,2017-06-03,5.85161242750473,72.1828027230222
2017-07-07,"Rit ispod mosta","N44 52.581 E20 37.879",614,3,2,619,44.87635,20.631317,2017-06-22,"Serbia",2017,6,0.469610091743119,0.150875617422542,-0.412121212121212,-0.150875617422542,0.52108610889111,0.180269183658256,-0.453629378555668,-0.180269183658256,0.140805830212795,0.144646915208078,0.0907330162517968,0.144646915208078,15376,14822,13578.4,13225.6,14077,13554.8888888889,14538.6470588235,14053.25,14801.1428571429,14102,112,112,112,112,112,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Karaula","N44 53.400 E20 38.100",830,6,0,836,44.89,20.635,2017-06-22,"Serbia",2017,6,0.581969277260136,0.219095672423831,-0.502870813397129,-0.219095672423831,0.503966821012626,0.151547915859789,-0.445092472053116,-0.151547915859789,0.135658174011143,0.0889272292531884,0.0951573901751369,0.0889272292531884,15344,14781,13573,13270.8,14080.8888888889,13506,14627.4375,14020.6363636364,14846.5833333333,14062.5555555556,141,141,141,141,141,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Jabuka ","N44 56.830 E20 36.110",495,27,6,528,44.947167,20.601833,2017-06-22,"Serbia",2017,6,0.75970515970516,0.375984630163305,-0.624036281179138,-0.375984630163305,0.623807704341346,0.244949924162405,-0.528135050063717,-0.244949924162405,0.136672496981159,0.141060440299057,0.0843979676826056,0.141060440299057,15127,14760,13565.5,13221.5833333333,14131.9166666667,13444.5555555556,14623.7058823529,13975.4166666667,14824.4285714286,14059.7,311,311,324,324,311,585.675708827456,2017-06-15,2017-06-08,2017-06-15,2017-06-08,20.0576309738681,20.2249657802749
2017-07-07,"Glogonj","N44 59 017 E20 31.365",639,153,4,796,44.983617,20.52275,2017-06-22,"Serbia",2017,6,0.418332900545313,0.0159970238095238,-0.400512820512821,-0.0159970238095238,0.466206224576772,0.0622015200801074,-0.42945606074304,-0.0622015200801074,0.0740174963543285,0.0681715430613066,0.04389940812883,0.0681715430613066,15279,14767,13575.2857142857,13116.6363636364,14102.1666666667,13499.25,14648.625,13960.5,14780.3636363636,14047.0909090909,112,112,112,112,112,586.284005697268,2017-06-15,2017-06-08,2017-06-15,2017-06-08,27.2994707748294,28.2311463388614
2017-07-07,"Ka?arevo ","N44 57.748 E20 42.773",968,2,0,970,44.962467,20.712883,2017-06-22,"Serbia",2017,6,0.594705613874943,0.175441547518923,-0.535149384885764,-0.175441547518923,0.584334263579002,0.15455330106478,-0.515530610177106,-0.15455330106478,0.11377447261497,0.131277457927141,0.0827036153618391,0.131277457927141,15354,14611,13485.1428571429,13096.0909090909,14113.3636363636,13454.25,14712.5294117647,13882,14986.5833333333,13981.8181818182,112,112,112,112,112,584.964354397281,2017-06-15,2017-06-08,2017-06-15,2017-06-08,10.827738735592,11.1284816896077
2017-07-07,"Banatsko Novo Selo","N44 59.253 E20 46.888",580,2,0,582,44.98755,20.781467,2017-06-22,"Serbia",2017,6,0.470783363102832,0.0711763612711392,-0.43704811767639,-0.0711763612711392,0.456024747471687,0.0573486003669435,-0.426469138842289,-0.0573486003669435,0.0368665956074861,0.0223014316731524,0.0276717804609974,0.0223014316731524,15316,14769,13523.4,13193.75,14121.0833333333,13493.625,14753.2666666667,13966.4545454545,14953.2307692308,13988.3333333333,112,112,112,112,112,584.964354397281,2017-06-15,2017-06-08,2017-06-15,2017-06-08,10.827738735592,11.1284816896077
2017-07-07,"Pan?evo Nadel","N44 53.741 E20 40.850",838,0,4,842,44.895683,20.680833,2017-06-22,"Serbia",2017,6,0.527345709984947,0.169644572526417,-0.460652591170825,-0.169644572526417,0.538215943277923,0.164214306846511,-0.473948804511381,-0.164214306846511,0.080465820929096,0.0739294923523322,0.0579406200433729,0.0739294923523322,15329,14556,13531.25,13073.25,14124,13411.4444444444,14710.1875,13882.5,14937.4166666667,13975,211,211,211,211,211,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Kudeljarski nasip Roda","N44 53.470 E20 40.109",580,0,0,580,44.891167,20.668483,2017-06-22,"Serbia",2017,6,0.494860499265786,0.129855715871254,-0.445680473372781,-0.129855715871254,0.419505729441518,0.0865314059958578,-0.397850416256031,-0.0865314059958578,0.0721536862500181,0.052156891665238,0.0503883112043474,0.052156891665238,15423,14776,13513.5,13118.9230769231,14088,13442.6666666667,14645.4666666667,13948.3636363636,14887.5833333333,14002.7777777778,112,112,112,112,112,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"SC na Misi","N44 52.860 E20 39.614",40,8,2,50,44.881,20.660233,2017-06-22,"Serbia",2017,6,0.472595656670114,0.149313962873285,-0.420448877805486,-0.149313962873285,0.455511717397585,0.113149981181535,-0.417793385965295,-0.113149981181535,0.0457138666239538,0.032539171676318,0.0350789032035828,0.032539171676318,15505,14833,13506.75,13260.1428571429,14064.5555555556,13503.4444444444,14646.8,14002.8181818182,14874.9230769231,14074.4444444444,112,112,112,112,112,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Valjevska ulica","N44 53.051 E20 38.538",450,0,0,450,44.884183,20.6423,2017-06-22,"Serbia",2017,6,0.473710195013577,0.110284545285475,-0.450437317784257,-0.110284545285475,0.395784718787695,0.0649465630712507,-0.382049041365825,-0.0649465630712507,0.0908890230063385,0.0620204816530432,0.0673175291929135,0.0620204816530432,15460,14834,13569.6,13268.3125,14085.3333333333,13530.5555555556,14565.8823529412,14040.75,14835.6428571429,14088.8888888889,112,112,112,112,112,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Brodoremont","N44 51.390 E20 38.367",85,57,16,158,44.8565,20.63945,2017-06-22,"Serbia",2017,6,0.493169032949371,0.175701328833579,-0.421213666496685,-0.175701328833579,0.530383085883314,0.223466490136793,-0.444661277611239,-0.223466490136793,0.138459024278736,0.135179438378563,0.10291752462042,0.135179438378563,15113,14735,13562.5,13197.6875,13971.1,13409.9285714286,14423.2666666667,13956.7142857143,14559.5,14015.0833333333,141,141,141,141,141,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Bolnica","N44 52.040 E20 39.165",46,0,3,49,44.867333,20.65275,2017-06-22,"Serbia",2017,6,0.401110842791596,0.0814538676607642,-0.379785969084423,-0.0814538676607642,0.382775162805325,0.0637188637314539,-0.368804893462892,-0.0637188637314539,0.0835028728717651,0.059027155834556,0.0590431135494879,0.059027155834556,15453,14842,13564.6,13245.8823529412,14063.4444444444,13510.5,14582.1176470588,14007,14864.6153846154,14082.8,112,112,112,112,112,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Fabrika stakla","N44 51.385 E20 39.450",241,0,0,241,44.856417,20.6575,2017-06-22,"Serbia",2017,6,0.291475489012316,0.0157644824311491,-0.293349455864571,-0.0157644824311491,0.392997347338968,0.0629773327625652,-0.375833777515313,-0.0629773327625652,0.0833759310370052,0.0566755662032341,0.0596468796723383,0.0566755662032341,15371,14736,13567.8333333333,13172.4117647059,14015.4,13429.3333333333,14510,13930.1538461538,14761.6428571429,13966.8461538462,121,121,121,121,121,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Vojlovica","N44 50.670 E20 40.240",248,20,2,270,44.8445,20.670667,2017-06-22,"Serbia",2017,6,0.451331839681354,0.0878895316290353,-0.427172582619339,-0.0878895316290353,0.407628226087693,0.0578601229255632,-0.395398826213885,-0.0578601229255632,0.0592098724398957,0.0269296609038343,0.0470769588550133,0.0269296609038343,15350,14733,13572.5,13186.0588235294,14055.4444444444,13466.9166666667,14524.625,13941.6666666667,14784.0714285714,13970.5833333333,112,112,112,112,112,627.539488081118,2017-06-15,2017-06-08,2017-06-15,2017-06-08,23.621236270963,27.2439950455155
2017-07-07,"Star?evo","N44 48,375 E20 42.362",250,0,0,250,44.80625,20.706033,2017-06-22,"Serbia",2017,6,0.367599569429494,0.0333468889792599,-0.363563187550309,-0.0333468889792599,0.474676196452043,0.139467836578601,-0.438535072943094,-0.139467836578601,0.099493037456927,0.113622191031938,0.0642086278426129,0.113622191031938,15339,14716,13626.3333333333,13166.9166666667,14165.8,13454.5,14764.8666666667,13899.4545454545,14978.2857142857,13972.6363636364,112,112,112,112,112,607.603145616412,2017-06-15,2017-06-08,2017-06-15,2017-06-08,10.5747449042974,12.6155254839687
2017-07-07,"Omoljica","N44 45.190 E20 44.360",30,3,0,33,44.753167,20.739333,2017-06-22,"Serbia",2017,6,0.619553196195532,0.221351125938282,-0.532119690311781,-0.221351125938282,0.568920415153634,0.202020944169309,-0.489863877541201,-0.202020944169309,0.0891529933511555,0.0826089771121858,0.0605516759706708,0.0826089771121858,15358,14616,13515.1428571429,13190.7692307692,14140.5555555556,13496.3636363636,14720.7857142857,13945.4615384615,14961.2307692308,13973.5833333333,112,112,112,112,112,612.680939468721,2017-06-15,2017-06-08,2017-06-15,2017-06-08,7.25689648502157,10.7602852458658
2017-07-07,"Ivanovo","N44 44.055 E20 42.140",300,18,2,320,44.73425,20.702333,2017-06-22,"Serbia",2017,6,0.13622066295669,0.062323266598801,-0.142996227333577,-0.062323266598801,0.285231671698065,0.134532543074431,-0.244715173334896,-0.134532543074431,0.14229466888529,0.0837713809399831,0.0994188397063937,0.0837713809399831,15154,14593,13565.875,13211.4,14055.9,13388.1333333333,14532.4375,13949,14781.2142857143,13987.9333333333,112,112,112,112,112,612.680939468721,2017-06-15,2017-06-08,2017-06-15,2017-06-08,7.25689648502157,10.7602852458658
2017-07-07,"Banatski Brestovac","N44 43.565 E20 48.308",135,10,5,150,44.726083,20.805133,2017-06-22,"Serbia",2017,6,0.445167751627441,0.0686909831512683,-0.419576979832759,-0.0686909831512683,0.52173865814302,0.150842411113363,-0.464287915158619,-0.150842411113363,0.0813390249959349,0.0801807056040016,0.0489133192390468,0.0801807056040016,15387,14635,13683,13087.5,14146.2222222222,13506.1,14742,13927.4285714286,15013.6923076923,13982.7272727273,112,112,112,112,112,614.844527423301,2017-06-15,2017-06-08,2017-06-15,2017-06-08,6.01987293513957,9.45069235528354
2017-07-07,"Stari Tami","N44 52.140 E20 45.818",346,0,2,348,44.869,20.763633,2017-06-22,"Serbia",2017,6,0.329088014555379,0.0096751900483759,-0.329390354868062,-0.0096751900483759,0.550074872486851,0.196886129218766,-0.482748108112683,-0.196886129218766,0.130822726790587,0.147113927575927,0.0866144228258598,0.147113927575927,15289,14658,13617,13181,14147.0909090909,13453.6363636364,14752.375,13901.3846153846,14920.9166666667,13973.9,121,121,121,121,121,607.603145616412,2017-06-15,2017-06-08,2017-06-15,2017-06-08,10.5747449042974,12.6155254839687
2017-07-07,"Dolovo","N44 54.215 E20 52.885",82,0,0,82,44.903583,20.881417,2017-06-22,"Serbia",2017,6,0.537023723939612,0.171292914536158,-0.475500345065562,-0.171292914536158,0.488805741179312,0.110495547664293,-0.444829226141059,-0.110495547664293,0.0530257713122955,0.0487325159990352,0.0383749238940564,0.0487325159990352,15317,14639,13560,13190.8333333333,14043.0833333333,13488.8888888889,14755.9333333333,13967.4615384615,14949.9090909091,14011.6363636364,112,112,112,112,112,586.807125121108,2017-06-15,2017-06-08,2017-06-15,2017-06-08,10.7065719547682,11.3835631799884
2018-04-23,"Rit ispod mosta","N44 52.581 E20 37.879",8,200,0,208,44.87635,20.631317,2018-04-08,"Serbia",2018,4,0.144303797468354,-0.0234065538350738,-0.112387202625103,0.0234065538350738,0.135326417469447,0.0444995416960256,-0.0829866796119935,-0.0444995416960256,0.108750630891828,0.105066649545683,0.154076166621965,0.105066649545683,14387,14369,13992.6,13612.9,13842.75,13697.25,14224.1,13834.8333333333,14911.3529411765,14379.1666666667,112,112,112,112,112,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Karaula","N44 53.400 E20 38.100",0,182,0,182,44.89,20.635,2018-04-08,"Serbia",2018,4,0.346167308365418,-0.0067148760330578,-0.303728813559322,0.0067148760330578,0.331685421346235,-0.0055706074802784,-0.304235796921225,0.0055706074802784,0.0799444588959793,0.055284639472218,0.0591938601344025,0.055284639472218,14398,14362,13991.7777777778,13578.7777777778,13844.25,13552.8,14254,13690,14925.5882352941,14344.5833333333,141,141,141,141,141,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Jabuka ","N44 56.830 E20 36.110",6,590,2,598,44.947167,20.601833,2018-04-08,"Serbia",2018,4,0.140466754733598,0.0554197229013855,-0.0746887966804979,-0.0554197229013855,0.151085599119833,0.0362166163942566,-0.0986521271372384,-0.0362166163942566,0.0757595653669049,0.0286356138523673,0.0692779917172749,0.0286356138523673,14452,14363,13960.2727272727,13644.125,13886.6666666667,13661,14165.5833333333,13720,14929.8888888889,14324.8181818182,311,311,324,324,311,568.9087644498,2018-04-01,2018-03-25,2018-04-01,2018-03-25,26.6238946147787,102.612671376352
2018-04-23,"Glogonj","N44 59 017 E20 31.365",6,197,0,203,44.983617,20.52275,2018-04-08,"Serbia",2018,4,0.383046526449968,0.0243096530564078,-0.354556803995006,-0.0243096530564078,0.104888877124887,0.0011184629194874,-0.12346633289033,-0.0011184629194874,0.0206285749401102,0.0269345825074556,0.0148343771874163,0.0269345825074556,13879,14358,14007.5,13636.875,13787,13629,14251.8,13736.7142857143,14843.5789473684,14310.7272727273,112,112,112,112,112,549.48340844085,2018-04-01,2018-03-25,2018-04-01,2018-03-25,21.7120380507549,100.396665651002
2018-04-23,"Ka?arevo ","N44 57.748 E20 42.773",6,197,0,203,44.962467,20.712883,2018-04-08,"Serbia",2018,4,0.32840141524606,-0.0899074482150727,-0.328828828828829,0.0899074482150727,0.333919831230028,-0.0893880971364627,-0.331043068161021,0.0893880971364627,0.106082771528684,0.113539617055929,0.071015588683043,0.113539617055929,15098,14250,13908.2,13514.75,13802,13597.3333333333,14217.4285714286,13758,15141,14261.6428571429,112,112,112,112,112,568.065873800191,2018-04-01,2018-03-25,2018-04-01,2018-03-25,29.4469299296907,108.209168031812
2018-04-23,"Banatsko Novo Selo","N44 59.253 E20 46.888",7,1,0,8,44.98755,20.781467,2018-04-08,"Serbia",2018,4,0.356875,-0.0251459362370903,-0.343856391210152,0.0251459362370903,0.361449406548605,-0.0173150175451035,-0.350920511251974,0.0173150175451035,0.0289163851918843,0.0198989514043493,0.0202490061820109,0.0198989514043493,14555,14293,13940,13608,13957,13603.75,14174.8888888889,13824.6666666667,15112,14266,112,112,112,112,112,568.065873800191,2018-04-01,2018-03-25,2018-04-01,2018-03-25,29.4469299296907,108.209168031812
2018-04-23,"Pan?evo Nadel","N44 53.741 E20 40.850",11,76,1,88,44.895683,20.680833,2018-04-08,"Serbia",2018,4,0.289269467487289,-0.0315577889447236,-0.288579834180262,0.0315577889447236,0.347037755720271,0.0114652649012626,-0.329271513451042,-0.0114652649012626,0.078129967764366,0.0580432243926619,0.0601161083258637,0.0580432243926619,14504,14295,13996,13476.2222222222,14010.75,13582.3333333333,14328.0909090909,13743.25,15059.1111111111,14246.9285714286,211,211,211,211,211,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Kudeljarski nasip Roda","N44 53.470 E20 40.109",8,19,0,27,44.891167,20.668483,2018-04-08,"Serbia",2018,4,0.342874543239951,0.0013623978201634,-0.327513546056592,-0.0013623978201634,0.296321873766616,-0.0161588469817435,-0.289453874538991,0.0161588469817435,0.068398520287757,0.0453081050496828,0.054829879234193,0.0453081050496828,14422,14326,13994.1111111111,13504.6,13834.75,13602.5,14476.6666666667,13637.5,14980.4444444444,14286.0769230769,112,112,112,112,112,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"SC na Misi","N44 52.860 E20 39.614",26,172,0,198,44.881,20.660233,2018-04-08,"Serbia",2018,4,0.326483261518064,0.0170266836086404,-0.298507462686567,-0.0170266836086404,0.332391292000374,0.0095895182538281,-0.315761174999936,-0.0095895182538281,0.034439120518742,0.0109989296013845,0.0308104847652205,0.0109989296013845,14385,14339,13976.875,13519.0833333333,13846,13651.75,14397.2727272727,13745.2857142857,15023.875,14342.2727272727,112,112,112,112,112,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Valjevska ulica","N44 53.051 E20 38.538",3,82,0,85,44.884183,20.6423,2018-04-08,"Serbia",2018,4,0.307224848075625,-0.0278684408737133,-0.308550185873606,0.0278684408737133,0.270519316319939,-0.026290001740253,-0.273922934175129,0.026290001740253,0.0689673858912577,0.0462425584412845,0.0515846631059126,0.0462425584412845,14390,14366,13996.2222222222,13546.9090909091,13846.75,13668.5,14239.6666666667,13754.8571428571,14992,14364.9230769231,112,112,112,112,112,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Brodoremont","N44 51.390 E20 38.367",20,313,4,337,44.8565,20.63945,2018-04-08,"Serbia",2018,4,0.262615859938208,0.0259414225941423,-0.226408802934311,-0.0259414225941423,0.239947764741959,0.0424011603670354,-0.194836657827787,-0.0424011603670354,0.122449533109749,0.0672655850974143,0.129621812068684,0.0672655850974143,14056,14303,13884.2142857143,13399.6363636364,13854.4,13556.3333333333,14153.8,13720.8888888889,14684.4705882353,14278.2666666667,141,141,141,141,141,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Bolnica","N44 52.040 E20 39.165",6,59,1,66,44.867333,20.65275,2018-04-08,"Serbia",2018,4,0.268876611418048,-0.0164168451106353,-0.273567467652495,0.0164168451106353,0.248936996427822,-0.0168909116321517,-0.247177842641308,0.0168909116321517,0.0551666476471627,0.0317295379628196,0.05058422262935,0.0317295379628196,14376,14351,13990.8181818182,13491.2307692308,13829.5,13581.5,14442.375,13786.125,15012.2352941176,14341.3333333333,112,112,112,112,112,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Fabrika stakla","N44 51.385 E20 39.450",20,10,0,30,44.856417,20.6575,2018-04-08,"Serbia",2018,4,0.153716216216216,-0.122295994859713,-0.184050852354811,0.122295994859713,0.285793237413151,-0.0008911180052394,-0.286508926426992,0.0008911180052394,0.103651972045396,0.0768521111838385,0.0786724874015105,0.0768521111838385,14144,14294,13910.2857142857,13473.6,13833.8,13507.5,14189.9230769231,13655.75,14866,14244.7857142857,121,121,121,121,121,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
2018-04-23,"Vojlovica","N44 50.670 E20 40.240",74,34,7,115,44.8445,20.670667,2018-04-08,"Serbia",2018,4,0.356307692307692,0.0140326662065793,-0.344722391702257,-0.0140326662065793,0.341471676969141,0.0210306551067813,-0.333801596210182,-0.0210306551067813,0.0258467688133226,0.0229372274253135,0.0232128911218556,0.0229372274253135,14110,14302,13969.1538461538,13488.5454545455,13832.3333333333,13566.1666666667,14206.0769230769,13666,14853.4210526316,14276.8571428571,112,112,112,112,112,567.762083004372,2018-04-01,2018-03-25,2018-04-01,2018-03-25,23.1637077655032,106.114486608756
