"no","station_id","y","x","street","common name","dt_placement","culex.spp","region","dt_placement_original","year","month","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
11,"Perlez",45.215019,20.372052,"D. Tucovica","Ulaz",2023-07-26,29,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.2144540379498,20.3715448556222,0.503766951280763,0.229568788501027,-0.42469664525339,-0.229568788501027,0.506012852926479,0.199508048522733,-0.43532166615868,-0.199508048522733,0.0419948735291848,0.0606437984321308,0.0237864919237257,0.0606437984321308,2023-07-11,45.2144540379498,20.3715448556222,15358,14771,45.2144540379498,20.3715448556222,14085.5,13776.25,14005.2307692308,13588.0714285714,14421.2666666667,13830,14605.5,14016.8181818182,2023-07-26,45.2502069862537,20.3500930866356,345.755254218369,2023-07-19,2023-07-12,2023-07-19,2023-07-12,41.8884469307959,139.927621652838
12,"Perlez",45.215243,20.385334,"Ruze Zivanov","Izlaz",2023-07-26,202,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.2144540379498,20.385019584884,0.473440037114359,0.133678386578619,-0.421347057507272,-0.133678386578619,0.466747141094613,0.148141587932419,-0.409070839659944,-0.148141587932419,0.0430789538855563,0.0713004359012055,0.0185055102500009,0.0713004359012055,2023-07-11,45.2144540379498,20.385019584884,15349,14769,45.2144540379498,20.385019584884,14078.625,13759.75,13992.3076923077,13573.2,14412.8,13809,14599.75,14001.4545454545,2023-07-26,45.2502069862537,20.3500930866356,345.755254218369,2023-07-19,2023-07-12,2023-07-19,2023-07-12,41.8884469307959,139.927621652838
13,"Ecka",45.311432,20.447702,"Kumanovska",1,2023-07-26,96,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.3132687192029,20.4479016547724,0.41813004271476,0.0971176794565816,-0.381414701803051,-0.0971176794565816,0.412012280123626,0.0986479011648149,-0.372193217819109,-0.0986479011648149,0.0163401417715648,0.0310323363910395,0.00636913243889213,0.0310323363910395,2023-07-11,45.3132687192029,20.4479016547724,15346,14772,45.3132687192029,20.4479016547724,14082.8888888889,13757.6,13991.8,13521.5333333333,14408.7857142857,13755.2727272727,14646.25,13977.5384615385,2023-07-26,45.3502074436819,20.4500935440638,533.215729676216,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.1168875947478,132.102833004872
14,"Ecka",45.311079,20.423453,"Lukino Selo",2,2023-07-26,24,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.3132687192029,20.4254437726694,0.466341463414634,0.153049482163406,-0.401725343903008,-0.153049482163406,0.434114353320858,0.122162575414521,-0.38592278437392,-0.122162575414521,0.0401408361921481,0.0517710890540625,0.0251687627294773,0.0517710890540625,2023-07-11,45.3132687192029,20.4254437726694,15331,14753,45.3132687192029,20.4254437726694,14076.6666666667,13744,13967.2857142857,13509.1428571429,14330.5625,13758.0909090909,14732,14003.6666666667,2023-07-26,45.3502074436819,20.4500935440638,533.215729676216,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.1168875947478,132.102833004872
15,"Zrenjanin",45.359569,20.39108,"Radoti Miklosa 47","Muzlja",2023-07-26,595,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.3581844834089,20.3895111613046,0.314892566065695,0.0158366723907651,-0.308108108108108,-0.0158366723907651,0.367316765452209,0.0711008103095306,-0.336741970692352,-0.0711008103095306,0.0343485210574911,0.0319690335660252,0.0262906392805708,0.0319690335660252,2023-07-11,45.3581844834089,20.3895111613046,15380,14802,45.3581844834089,20.3895111613046,14128.4444444444,13794,14042.3571428571,13539.1538461538,14408.1666666667,13819.7777777778,14726.3333333333,14070.3,2023-07-26,45.3502074436819,20.3500930866356,472.611184131572,2023-07-19,2023-07-12,2023-07-19,2023-07-12,31.5284421807155,115.311742080943
16,"Zrenjanin",45.386306,20.413639,"Temisvarski drum  14","Dijamant",2023-07-26,412,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.3851339419325,20.4119690434076,0.309839167455061,0.0309009679821296,-0.300610615312353,-0.0309009679821296,0.319472736440475,0.0277540362460666,-0.3110929710379,-0.0277540362460666,0.0437175176233711,0.0288185524543839,0.0387918976058627,0.0288185524543839,2023-07-11,45.3851339419325,20.4119690434076,15421,14896,45.3851339419325,20.4119690434076,14090.6666666667,13737.6666666667,14016.4285714286,13489.4166666667,14433,13803.7777777778,14701.6,14065,2023-07-26,45.3502074436819,20.4500935440638,533.215729676216,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.1168875947478,132.102833004872
17,"Melenci",45.528139,20.304444,"Banja Rusanda","Banja Rusanda",2023-07-26,403,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.5288643873916,20.3041712093133,0.643414634146341,0.25148588410104,-0.565884266790611,-0.25148588410104,0.297179184937517,0.266867987939574,-0.296467268031618,-0.266867987939574,0.271343688560167,0.277725038952527,0.235402602506505,0.277725038952527,2023-07-11,45.5288643873916,20.3041712093133,15403,14708,45.5288643873916,20.3041712093133,14006.8,13559.4,13926.7333333333,13483.2142857143,14285.625,13754.2727272727,14664.5555555556,13807.7857142857,2023-07-26,45.5502083585383,20.3500930866356,382.861553493865,2023-07-19,2023-07-12,2023-07-19,2023-07-12,31.6429606231468,96.3665248476755
18,"Melenci",45.511735,20.305917,"Brace Mijatov","Mesto",2023-07-26,19,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.5108980817092,20.3041712093133,0.249222260629105,0.317535545023697,-0.241071428571428,-0.317535545023697,0.394277735328784,0.138645837066417,-0.379434433683743,-0.138645837066417,0.114643588817627,0.109667973898638,0.0992761647135238,0.109667973898638,2023-07-11,45.5108980817092,20.3041712093133,15381,14742,45.5108980817092,20.3041712093133,14014.7272727273,13378.4,13941.4666666667,13475.3333333333,14291.6875,13758.7272727273,14692.4444444444,13927.6666666667,2023-07-26,45.5502083585383,20.3500930866356,382.861553493865,2023-07-19,2023-07-12,2023-07-19,2023-07-12,31.6429606231468,96.3665248476755
19,"Novi Becej",45.597078,20.141144,"Tapaj Sandora 9 ","Kod Karcike",2023-07-26,248,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.5962380337006,20.1424744581717,0.374819102749638,0.00316789862724397,-0.371841155234657,-0.00316789862724397,0.374004453445067,0.016868712818599,-0.36777775506877,-0.016868712818599,0.0472401030885245,0.036711025496287,0.0362188236269311,0.036711025496287,2023-07-11,45.5962380337006,20.1424744581717,15395,14776,45.5962380337006,20.1424744581717,14053.5,13708.2,14008.2,13504.6923076923,14330.875,13836.5454545455,14679.9,14073.6,2023-07-26,45.5502083585383,20.1500921717793,337.220315469869,2023-07-19,2023-07-12,2023-07-19,2023-07-12,40.3861775924452,93.5730048227124
20,"Novi Becej",45.581111,20.143699,"Novobecejski put","Vikend Naselje",2023-07-26,1012,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.5827633044388,20.1424744581717,0.520696018982336,0.214827295703454,-0.448154657293497,-0.214827295703454,0.497569584426073,0.168479067685167,-0.441883749043473,-0.168479067685167,0.0518589076057599,0.0781883782288799,0.0256811544736772,0.0781883782288799,2023-07-11,45.5827633044388,20.1424744581717,15292,14743,45.5827633044388,20.1424744581717,14051.1,13632,13994.2,13475,14346.9333333333,13776.3,14589,13947.5,2023-07-26,45.5502083585383,20.1500921717793,337.220315469869,2023-07-19,2023-07-12,2023-07-19,2023-07-12,40.3861775924452,93.5730048227124
