x,y,region,station_id,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
10.466018,45.970416,Trentino-Alto Adige,2048,2024-08-03,2024,8,2024-07-21,45.96903887661022,10.46761884820364,0.5461125379406957,0.16114325793442044,-0.4834229390681003,-0.16114325793442044,0.5019648604480285,0.16611761184943788,-0.4486695312888612,-0.16611761184943788,0.10802632916910083,0.08256636359861852,0.0861419559024079,0.08256636359861852,2024-07-31,45.96903887661022,10.46761884820364,14980.0,14133.0,45.96903887661022,10.46761884820364,13263.714285714286,13106.363636363636,13492.928571428569,13223.111111111111,13493.363636363636,13207.35294117647,13665.916666666664,13398.1875,2024-06-02,45.950210188251006,10.450047801245333,470.9285772483272,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.466018,45.988383,Trentino-Alto Adige,2049,2024-08-03,2024,8,2024-07-21,45.98700518229261,10.46761884820364,0.5963302752293578,0.20121232530729075,-0.5302445302445303,-0.20121232530729075,0.6019321834481465,0.2102102769862616,-0.5316308219669712,-0.2102102769862616,0.09635273595497787,0.08380138465127633,0.06533158006156799,0.08380138465127633,2024-07-31,45.98700518229261,10.46761884820364,15009.0,14263.0,45.98700518229261,10.46761884820364,13260.809523809525,13128.090909090908,13497.0,13265.75,13538.4,13224.470588235294,13686.615384615383,13377.8125,2024-06-02,45.950210188251006,10.450047801245333,470.9285772483272,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.466018,46.006349,Trentino-Alto Adige,2050,2024-08-03,2024,8,2024-07-21,46.004971487975006,10.46761884820364,0.3839835728952772,0.02310676336650361,-0.3798908098271156,-0.02310676336650361,0.34312032660013353,0.009115576907973202,-0.34127206503662205,-0.009115576907973202,0.11766720400076235,0.060905188043246586,0.1023372791702016,0.060905188043246586,2024-07-31,46.004971487975006,10.46761884820364,15030.0,14177.0,46.004971487975006,10.46761884820364,13296.190476190475,13132.05,13518.615384615383,13251.25,13553.666666666664,13218.9375,13716.769230769229,13371.388888888889,2024-06-02,46.050210645679186,10.450047801245333,401.41657503265014,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.466018,46.024316,Trentino-Alto Adige,2051,2024-08-03,2024,8,2024-07-21,46.022937793657405,10.46761884820364,0.05187985717286285,0.16465116279069766,-0.0891692040017399,-0.16465116279069766,0.1365651663809789,0.1558250991710624,-0.16093914266640033,-0.1558250991710624,0.08200327925224417,0.15965523779379395,0.06396134496849915,0.15965523779379395,2024-07-31,46.0229377936574,10.46761884820364,14868.0,14125.0,46.0229377936574,10.46761884820364,13232.952380952383,13074.2,13475.46153846154,13205.25,13462.75,13172.333333333336,13696.692307692307,13340.764705882351,2024-06-02,46.050210645679186,10.450047801245333,401.41657503265014,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.466018,46.060249,Trentino-Alto Adige,2052,2024-08-03,2024,8,2024-07-21,46.05887040502219,10.46761884820364,0.4818652849740933,0.17467987436578886,-0.4027697634160416,-0.17467987436578886,0.4869420405939801,0.2125264484706696,-0.4016528337712232,-0.2125264484706696,0.17279318967556406,0.09031559470515677,0.12846742546483034,0.09031559470515677,2024-07-31,46.05887040502218,10.46761884820364,14869.0,14218.0,46.05887040502218,10.46761884820364,13384.944444444443,13352.25,13641.230769230771,13393.2,13536.222222222224,13396.066666666668,13962.181818181818,13643.46153846154,2024-06-02,46.050210645679186,10.450047801245333,401.41657503265014,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.826682,Trentino-Alto Adige,2053,2024-08-03,2024,8,2024-07-21,45.82530843115109,10.490076730306626,0.6799097065462754,0.250966548999832,-0.5898312326425976,-0.250966548999832,0.6610074857973153,0.3535987083906044,-0.576533275954326,-0.3535987083906044,0.015054358210211356,0.014443439367906591,0.014121621822349006,0.014443439367906591,2024-07-31,45.82530843115109,10.490076730306626,14994.0,14638.0,45.82530843115109,10.490076730306626,13877.526315789473,13616.789473684208,14130.166666666664,13868.0,14234.5,13827.846153846154,14572.777777777776,13978.714285714286,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.844649,Trentino-Alto Adige,2054,2024-08-03,2024,8,2024-07-21,45.84327473683349,10.490076730306626,0.7487878088201341,0.3539506614229532,-0.6337359792924936,-0.3539506614229532,0.6232876712328766,0.3598360655737705,-0.5375347544022243,-0.3598360655737705,0.0,0.0,0.0,0.0,2024-07-31,45.84327473683348,10.490076730306626,14993.0,14382.0,45.84327473683348,10.490076730306626,13633.666666666664,13427.722222222224,13854.727272727272,13596.5,13837.0,13565.071428571431,14373.428571428569,13837.076923076924,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.862616,Trentino-Alto Adige,2055,2024-08-03,2024,8,2024-07-21,45.86124104251588,10.490076730306626,0.7551540913921361,0.3475848563968669,-0.6469884323893099,-0.3475848563968669,0.4402003757044458,0.4456316781898177,-0.2906846240179573,-0.4456316781898177,0.0,0.0,0.0,0.0,2024-07-31,45.86124104251587,10.490076730306626,14968.0,14317.0,45.86124104251587,10.490076730306626,13533.3,13327.368421052632,13764.636363636364,13414.875,13765.857142857143,13449.176470588234,14020.571428571431,13557.2,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.880582,Trentino-Alto Adige,2056,2024-08-03,2024,8,2024-07-21,45.879207348198264,10.490076730306626,0.3792717086834734,0.3988636363636364,-0.25420275089149263,-0.3988636363636364,0.705430634236736,0.3432552377185533,-0.6067545904738836,-0.3432552377185533,0.054643474146774784,0.04183679800224127,0.03471409203151593,0.04183679800224127,2024-07-31,45.879207348198264,10.490076730306626,14951.0,14304.0,45.879207348198264,10.490076730306626,13443.210526315792,13268.444444444443,13670.0,13379.125,13680.25,13371.882352941177,13893.888888888889,13532.5,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.898549,Trentino-Alto Adige,2057,2024-08-03,2024,8,2024-07-21,45.89717365388066,10.490076730306626,0.6758199847444699,0.3616361946079951,-0.54337899543379,-0.3616361946079951,0.6457115009746589,0.3300512012603387,-0.5587352873297945,-0.3300512012603387,0.0,0.0,0.0,0.0,2024-07-31,45.89717365388066,10.490076730306626,14942.0,14183.0,45.89717365388066,10.490076730306626,13426.75,13255.473684210527,13607.75,13397.5,13663.444444444443,13397.470588235294,13861.5,13529.785714285714,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-07-27,2024-07-20,2024-06-02,2024-06-02,0.0,0.0
