x,y,region,station_id
10.466017724801834,45.97041586550521,Trentino-Alto Adige,2048
10.466017724801834,45.988382557105425,Trentino-Alto Adige,2049
10.466017724801834,46.00634924870565,Trentino-Alto Adige,2050
10.466017724801834,46.02431594030586,Trentino-Alto Adige,2051
10.466017724801834,46.0602493235063,Trentino-Alto Adige,2052
10.49173069515734,45.826682332703506,Trentino-Alto Adige,2053
10.49173069515734,45.84464902430372,Trentino-Alto Adige,2054
10.49173069515734,45.86261571590393,Trentino-Alto Adige,2055
10.49173069515734,45.880582407504136,Trentino-Alto Adige,2056
10.49173069515734,45.898549099104365,Trentino-Alto Adige,2057
10.49173069515734,45.934482482304794,Trentino-Alto Adige,2058
10.49173069515734,45.952449173905016,Trentino-Alto Adige,2059
10.49173069515734,45.97041586550521,Trentino-Alto Adige,2060
10.49173069515734,45.988382557105425,Trentino-Alto Adige,2061
10.49173069515734,46.00634924870565,Trentino-Alto Adige,2062
10.49173069515734,46.02431594030586,Trentino-Alto Adige,2063
10.49173069515734,46.04228263190609,Trentino-Alto Adige,2064
10.49173069515734,46.0602493235063,Trentino-Alto Adige,2065
10.49173069515734,46.0782160151065,Trentino-Alto Adige,2066
10.517443665512848,45.80871564110328,Trentino-Alto Adige,2067
10.517443665512848,45.826682332703506,Trentino-Alto Adige,2068
10.517443665512848,45.84464902430372,Trentino-Alto Adige,2069
10.517443665512848,45.86261571590393,Trentino-Alto Adige,2070
10.517443665512848,45.880582407504136,Trentino-Alto Adige,2071
10.517443665512848,45.898549099104365,Trentino-Alto Adige,2072
10.517443665512848,45.91651579070457,Trentino-Alto Adige,2073
10.517443665512848,45.934482482304794,Trentino-Alto Adige,2074
10.517443665512848,45.952449173905016,Trentino-Alto Adige,2075
10.517443665512848,45.97041586550521,Trentino-Alto Adige,2076
10.517443665512848,45.988382557105425,Trentino-Alto Adige,2077
10.517443665512848,46.00634924870565,Trentino-Alto Adige,2078
10.517443665512848,46.02431594030586,Trentino-Alto Adige,2079
10.517443665512848,46.04228263190609,Trentino-Alto Adige,2080
10.517443665512848,46.0602493235063,Trentino-Alto Adige,2081
10.517443665512848,46.0782160151065,Trentino-Alto Adige,2082
10.517443665512848,46.09618270670671,Trentino-Alto Adige,2083
10.517443665512848,46.34771638910974,Trentino-Alto Adige,2084
10.517443665512848,46.36568308070997,Trentino-Alto Adige,2085
10.543156635868355,45.79074894950307,Trentino-Alto Adige,2086
10.543156635868355,45.80871564110328,Trentino-Alto Adige,2087
10.543156635868355,45.826682332703506,Trentino-Alto Adige,2088
10.543156635868355,45.84464902430372,Trentino-Alto Adige,2089
10.543156635868355,45.86261571590393,Trentino-Alto Adige,2090
10.543156635868355,45.880582407504136,Trentino-Alto Adige,2091
10.543156635868355,45.898549099104365,Trentino-Alto Adige,2092
10.543156635868355,45.91651579070457,Trentino-Alto Adige,2093
10.543156635868355,45.934482482304794,Trentino-Alto Adige,2094
10.543156635868355,45.952449173905016,Trentino-Alto Adige,2095
10.543156635868355,45.97041586550521,Trentino-Alto Adige,2096
10.543156635868355,45.988382557105425,Trentino-Alto Adige,2097
