x,y,region,station_id
8.54626940574239,42.15123614627651,Corse,FR_AE_0
8.54626940574239,42.223102912677376,Corse,FR_AE_1
8.54626940574239,42.241069604277584,Corse,FR_AE_2
8.54626940574239,42.330903062278665,Corse,FR_AE_3
8.54626940574239,42.348869753878866,Corse,FR_AE_4
8.54626940574239,42.366836445479095,Corse,FR_AE_5
8.54626940574239,42.38480313707931,Corse,FR_AE_6
8.570197072207522,42.1332694546763,Corse,FR_AE_7
8.570197072207522,42.15123614627651,Corse,FR_AE_8
8.570197072207522,42.169202837876725,Corse,FR_AE_9
8.570197072207522,42.187169529476954,Corse,FR_AE_10
8.570197072207522,42.20513622107715,Corse,FR_AE_11
8.570197072207522,42.223102912677376,Corse,FR_AE_12
8.570197072207522,42.241069604277584,Corse,FR_AE_13
8.570197072207522,42.330903062278665,Corse,FR_AE_14
8.570197072207522,42.348869753878866,Corse,FR_AE_15
8.570197072207522,42.366836445479095,Corse,FR_AE_16
8.570197072207522,42.38480313707931,Corse,FR_AE_17
8.594124738672653,41.88173577227328,Corse,FR_AE_18
8.594124738672653,41.95360253867415,Corse,FR_AE_19
8.594124738672653,41.97156923027437,Corse,FR_AE_20
8.594124738672653,42.1332694546763,Corse,FR_AE_21
8.594124738672653,42.15123614627651,Corse,FR_AE_22
8.594124738672653,42.169202837876725,Corse,FR_AE_23
8.594124738672653,42.187169529476954,Corse,FR_AE_24
8.594124738672653,42.20513622107715,Corse,FR_AE_25
8.594124738672653,42.223102912677376,Corse,FR_AE_26
8.594124738672653,42.241069604277584,Corse,FR_AE_27
8.594124738672653,42.25903629587781,Corse,FR_AE_28
8.594124738672653,42.31293637067845,Corse,FR_AE_29
8.594124738672653,42.330903062278665,Corse,FR_AE_30
8.594124738672653,42.348869753878866,Corse,FR_AE_31
8.594124738672653,42.366836445479095,Corse,FR_AE_32
8.594124738672653,42.38480313707931,Corse,FR_AE_33
8.618052405137785,41.88173577227328,Corse,FR_AE_34
8.618052405137785,41.8997024638735,Corse,FR_AE_35
8.618052405137785,41.91766915547372,Corse,FR_AE_36
8.618052405137785,41.93563584707394,Corse,FR_AE_37
8.618052405137785,41.95360253867415,Corse,FR_AE_38
8.618052405137785,41.97156923027437,Corse,FR_AE_39
