x,y,region,station_id,nuts2_name,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
21.178195,39.49973,THESSALY,GR_10942,THESSALY,2023-09-10,2023,9,2023-09-10,39.50116883094911,21.180028611329867,0.21014937589523228,-0.06836798991808443,-0.2704618689581096,0.06836798991808443,0.2221896444251611,-0.0636174503900731,-0.2674293345297772,0.0636174503900731,0.037178557364615714,0.05042061808336495,0.020373987071426392,0.05042061808336495,2023-09-10,39.50116883094911,21.180028611329867,14532.0,14098.0,39.50116883094911,21.180028611329867,13819.0,13485.625,13679.866666666667,13333.466666666667,13878.9,13508.8,13978.0,13698.363636363636,2023-09-10,39.45018045541898,21.150096746061127,1430.7215605190759,2023-09-03,2023-08-27,2023-09-03,2023-08-27,305.9367970456369,345.312475789804
21.178195,39.517696,THESSALY,GR_10943,THESSALY,2023-09-10,2023,9,2023-09-10,39.5191351366315,21.180028611329867,0.21739130434782608,-0.07747105966162063,-0.2484936129187756,0.07747105966162063,0.2578421766262595,-0.05731305336758484,-0.2877025010374117,0.05731305336758484,0.047790263458345986,0.029361808886546617,0.041636989075227684,0.029361808886546617,2023-09-10,39.5191351366315,21.180028611329867,14512.0,14094.0,39.5191351366315,21.180028611329867,13720.066666666668,13435.125,13599.1875,13258.230769230771,13863.8,13430.769230769229,14032.5,13648.444444444443,2023-09-10,39.55018091284717,21.150096746061127,1394.539512548558,2023-09-03,2023-08-27,2023-09-03,2023-08-27,199.6296760076075,236.7115158372908
21.178195,39.589563,THESSALY,GR_10944,THESSALY,2023-09-10,2023,9,2023-09-10,39.59100035936106,21.180028611329867,0.2494959677419355,-0.06399848971115722,-0.2834584519803262,0.06399848971115722,0.2961558639368664,-0.02617227421777952,-0.3187646109128929,0.02617227421777952,0.07583317119573246,0.062172035981835724,0.04902610489777383,0.062172035981835724,2023-09-10,39.59100035936107,21.180028611329867,14670.0,14197.0,39.59100035936107,21.180028611329867,13872.071428571431,13501.9375,13647.64705882353,13391.8,14258.625,13602.333333333336,14430.75,13713.571428571431,2023-09-10,39.55018091284717,21.150096746061127,1394.539512548558,2023-09-03,2023-08-27,2023-09-03,2023-08-27,199.6296760076075,236.7115158372908
21.178195,39.60753,THESSALY,GR_10945,THESSALY,2023-09-10,2023,9,2023-09-10,39.608966665043454,21.180028611329867,0.2413166855845631,-0.07681917946986322,-0.29481411318967565,0.07681917946986322,0.28004736818452325,-0.06559295160458083,-0.3159857650473165,0.06559295160458083,0.05249942983121913,0.04488371998666334,0.03303848808059153,0.04488371998666334,2023-09-10,39.60896666504346,21.180028611329867,14639.0,14129.0,39.60896666504346,21.180028611329867,13794.8,13552.181818181818,13623.875,13451.25,14075.875,13636.5,14028.333333333336,13721.2,2023-09-10,39.65018137027535,21.150096746061127,1245.6048119568914,2023-09-03,2023-08-27,2023-09-03,2023-08-27,157.78879374219105,191.94871436385438
21.178195,39.625496,THESSALY,GR_10946,THESSALY,2023-09-10,2023,9,2023-09-10,39.62693297072585,21.180028611329867,0.3801246310265661,0.07073791348600507,-0.3487179487179487,-0.07073791348600507,0.3771157685559593,0.03143707427463459,-0.3536288242538548,-0.03143707427463459,0.05938677394847462,0.058926839525072286,0.04480132187739536,0.058926839525072286,2023-09-10,39.62693297072585,21.180028611329867,14615.0,14187.0,39.62693297072585,21.180028611329867,13839.75,13631.666666666664,13592.315789473683,13568.0,13993.6,13826.8,14279.428571428569,13770.166666666664,2023-09-10,39.65018137027535,21.150096746061127,1245.6048119568914,2023-09-03,2023-08-27,2023-09-03,2023-08-27,157.78879374219105,191.94871436385438
21.178195,39.643463,THESSALY,GR_10947,THESSALY,2023-09-10,2023,9,2023-09-10,39.644899276408246,21.180028611329867,0.6094832179009056,0.20550678371907424,-0.5389709628120224,-0.20550678371907424,0.5922276589500641,0.2090675215452037,-0.5091275556113088,-0.2090675215452037,0.10357900447606326,0.12349837561678635,0.06203410573462994,0.12349837561678635,2023-09-10,39.644899276408246,21.180028611329867,14698.0,14262.0,39.644899276408246,21.180028611329867,14026.636363636364,13689.0,13717.75,13609.0,14260.0,13820.285714285714,14265.714285714286,13801.4,2023-09-10,39.65018137027535,21.150096746061127,1245.6048119568914,2023-09-03,2023-08-27,2023-09-03,2023-08-27,157.78879374219105,191.94871436385438
21.178195,39.66143,THESSALY,GR_10948,THESSALY,2023-09-10,2023,9,2023-09-10,39.66286558209063,21.180028611329867,0.4301075268817205,0.005861221402911686,-0.4096449390567038,-0.005861221402911686,0.4653597442150536,0.08600272440288564,-0.4190727380367817,-0.08600272440288564,0.10642250165918747,0.07701519446803236,0.08135446457234906,0.07701519446803236,2023-09-10,39.66286558209063,21.180028611329867,14618.0,14228.0,39.66286558209063,21.180028611329867,13797.153846153846,13641.875,13581.111111111111,13701.0,14025.25,13825.0,14094.125,13760.444444444443,2023-09-10,39.65018137027535,21.150096746061127,1245.6048119568914,2023-09-03,2023-08-27,2023-09-03,2023-08-27,157.78879374219105,191.94871436385438
21.178195,39.679397,THESSALY,GR_10949,THESSALY,2023-09-10,2023,9,2023-09-10,39.680831887773024,21.180028611329867,0.3875847678664579,-0.08101571946795648,-0.4085252846174212,0.08101571946795648,0.4803728378456829,0.058028836376450996,-0.44080992471690295,-0.058028836376450996,0.08416785920376384,0.1265566986913207,0.03679465817178845,0.1265566986913207,2023-09-10,39.680831887773024,21.180028611329867,14725.0,14194.0,39.680831887773024,21.180028611329867,13940.833333333336,13656.0,13702.25,13561.0,14258.0,13742.8,14344.272727272728,13783.4,2023-09-10,39.65018137027535,21.150096746061127,1245.6048119568914,2023-09-03,2023-08-27,2023-09-03,2023-08-27,157.78879374219105,191.94871436385438
21.178195,39.697363,THESSALY,GR_10950,THESSALY,2023-09-10,2023,9,2023-09-10,39.69879819345542,21.180028611329867,0.5116883116883117,0.0405864473448954,-0.4843152257077276,-0.0405864473448954,0.4772556638210134,0.0402177487833161,-0.4461642630532969,-0.0402177487833161,0.029870425776510525,0.02487463811994737,0.03107231443388894,0.02487463811994737,2023-09-10,39.69879819345542,21.180028611329867,14789.0,14191.0,39.69879819345542,21.180028611329867,13868.153846153846,13625.125,13643.4,13614.666666666664,14391.666666666664,13671.0,14498.428571428569,13741.3,2023-09-10,39.65018137027535,21.150096746061127,1245.6048119568914,2023-09-03,2023-08-27,2023-09-03,2023-08-27,157.78879374219105,191.94871436385438
21.178195,39.71533,THESSALY,GR_10951,THESSALY,2023-09-10,2023,9,2023-09-10,39.71676449913781,21.180028611329867,0.2731517509727627,-0.04383401519579196,-0.28582656536547024,0.04383401519579196,0.34355800891689164,-0.018662624907005883,-0.3482636200653086,0.018662624907005883,0.07899780247163367,0.058740380389538785,0.06088191134677515,0.058740380389538785,2023-09-10,39.71676449913781,21.180028611329867,14657.0,14257.0,39.71676449913781,21.180028611329867,13739.571428571431,13661.272727272728,13630.588235294117,13522.6,14222.0,13588.111111111111,14378.2,13781.888888888889,2023-09-10,39.750181827703535,21.150096746061127,1021.3767914157168,2023-09-03,2023-08-27,2023-09-03,2023-08-27,170.53809512977023,203.79825080756564
21.201304,39.44583,THESSALY,GR_10952,THESSALY,2023-09-10,2023,9,2023-09-10,39.44726991390193,21.20248649343285,0.4002041858090863,0.00790005511666355,-0.3732165206508135,-0.00790005511666355,0.5502059471836093,0.14522111888643774,-0.4711922309774272,-0.14522111888643774,0.10123297736567544,0.10995372090313932,0.05990264231694487,0.10995372090313932,2023-09-10,39.44726991390194,21.20248649343285,14829.0,14361.0,39.44726991390194,21.202486493432854,13984.071428571431,13704.333333333336,13713.526315789473,13626.75,14279.916666666664,13807.857142857143,14390.444444444443,13830.75,2023-09-10,39.45018045541898,21.250097203489315,1554.4040953763176,2023-09-03,2023-08-27,2023-09-03,2023-08-27,418.90830014139647,455.4203534820699
21.201304,39.463796,THESSALY,GR_10953,THESSALY,2023-09-10,2023,9,2023-09-10,39.46523621958432,21.20248649343285,0.2645299145299145,-0.10455439552125888,-0.2918576729971621,0.10455439552125888,0.3010013301565697,-0.07679734182978433,-0.3200391178318245,0.07679734182978433,0.046894820073409095,0.05636742085560291,0.03559698458917564,0.05636742085560291,2023-09-10,39.46523621958432,21.20248649343285,14759.0,14210.0,39.46523621958432,21.202486493432854,14044.545454545454,13633.916666666664,13703.933333333332,13581.666666666664,14251.0,13650.090909090908,14296.285714285714,13775.8,2023-09-10,39.45018045541898,21.250097203489315,1554.4040953763176,2023-09-03,2023-08-27,2023-09-03,2023-08-27,418.90830014139647,455.4203534820699
21.201304,39.481763,THESSALY,GR_10954,THESSALY,2023-09-10,2023,9,2023-09-10,39.48320252526671,21.20248649343285,0.38681777512675214,-0.03925619834710742,-0.3818722139673105,0.03925619834710742,0.3274019600740751,-0.05468457088898893,-0.33206242981842377,0.05468457088898893,0.04790093204564603,0.0606421890463037,0.0360257841034742,0.0606421890463037,2023-09-10,39.48320252526671,21.20248649343285,14637.0,14075.0,39.48320252526671,21.202486493432854,13796.230769230771,13490.818181818182,13604.785714285714,13428.0,13836.454545454546,13681.0,13907.5,13689.833333333336,2023-09-10,39.45018045541898,21.250097203489315,1554.4040953763176,2023-09-03,2023-08-27,2023-09-03,2023-08-27,418.90830014139647,455.4203534820699
21.201304,39.49973,THESSALY,GR_10955,THESSALY,2023-09-10,2023,9,2023-09-10,39.50116883094911,21.20248649343285,0.4569045412418906,0.06054983977061897,-0.44485294117647056,-0.06054983977061897,0.4045489247656879,0.03641780237554275,-0.3984351279706895,-0.03641780237554275,0.08114287846190657,0.058367111485005424,0.05555190888275998,0.058367111485005424,2023-09-10,39.50116883094911,21.20248649343285,14762.0,14182.0,39.50116883094911,21.202486493432854,14053.0,13562.333333333336,13687.133333333333,13707.0,14065.714285714286,13807.333333333336,14320.75,13717.25,2023-09-10,39.45018045541898,21.250097203489315,1554.4040953763176,2023-09-03,2023-08-27,2023-09-03,2023-08-27,418.90830014139647,455.4203534820699
21.201304,39.517696,THESSALY,GR_10956,THESSALY,2023-09-10,2023,9,2023-09-10,39.5191351366315,21.20248649343285,0.28851758305809205,-0.011918951132300369,-0.32296030321164965,0.011918951132300369,0.2445320597144355,-0.048158130989372425,-0.2911798507952472,0.048158130989372425,0.02328335920635996,0.018089760584580943,0.017979835614341952,0.018089760584580943,2023-09-10,39.5191351366315,21.20248649343285,14474.0,13976.0,39.5191351366315,21.202486493432854,13922.636363636364,13403.153846153846,13603.0,13288.666666666664,13770.272727272728,13438.833333333336,13864.0,13615.333333333336,2023-09-10,39.55018091284717,21.250097203489315,1414.4888148569191,2023-09-03,2023-08-27,2023-09-03,2023-08-27,250.54539976925662,284.712834904949
21.201304,39.535663,THESSALY,GR_10957,THESSALY,2023-09-10,2023,9,2023-09-10,39.53710144231389,21.20248649343285,0.1961459050240881,-0.10504634397528327,-0.22193578626669788,0.10504634397528327,0.2908700970917057,-0.049424299760467735,-0.3090522560901139,0.049424299760467735,0.039100567404882436,0.028984474125954895,0.03609206208025676,0.028984474125954895,2023-09-10,39.53710144231389,21.20248649343285,14448.0,14017.0,39.53710144231389,21.202486493432854,13774.75,13356.533333333333,13574.066666666668,13355.571428571431,13793.1,13429.0,13885.2,13568.222222222224,2023-09-10,39.55018091284717,21.250097203489315,1414.4888148569191,2023-09-03,2023-08-27,2023-09-03,2023-08-27,250.54539976925662,284.712834904949
21.201304,39.55363,THESSALY,GR_10958,THESSALY,2023-09-10,2023,9,2023-09-10,39.55506774799628,21.20248649343285,0.2792622369354457,-0.09501505520240884,-0.3285854616895874,0.09501505520240884,0.2720054561902973,-0.09990939721851204,-0.31383918769964875,0.09990939721851204,0.017158026562432798,0.016126269417133982,0.021806317577736864,0.016126269417133982,2023-09-10,39.55506774799628,21.20248649343285,14505.0,14029.0,39.55506774799628,21.202486493432854,13700.9375,13405.46153846154,13594.6,13286.285714285714,13819.333333333336,13617.666666666664,13901.2,13581.125,2023-09-10,39.55018091284717,21.250097203489315,1414.4888148569191,2023-09-03,2023-08-27,2023-09-03,2023-08-27,250.54539976925662,284.712834904949
21.201304,39.571596,THESSALY,GR_10959,THESSALY,2023-09-10,2023,9,2023-09-10,39.57303405367867,21.20248649343285,0.3139854891168377,-0.059287121619201175,-0.3543063434760185,0.059287121619201175,0.2961051549029492,-0.07886724342790037,-0.33562607924180266,0.07886724342790037,0.03302144448572012,0.022130690852815747,0.036430601780094,0.022130690852815747,2023-09-10,39.57303405367868,21.20248649343285,14600.0,14095.0,39.57303405367868,21.202486493432854,13764.2,13481.1,13604.5625,13456.8,13826.727272727272,13729.0,13869.0,13667.25,2023-09-10,39.55018091284717,21.250097203489315,1414.4888148569191,2023-09-03,2023-08-27,2023-09-03,2023-08-27,250.54539976925662,284.712834904949
21.201304,39.589563,THESSALY,GR_10960,THESSALY,2023-09-10,2023,9,2023-09-10,39.59100035936106,21.20248649343285,0.3392680514342236,-0.08078750848608278,-0.3560340510766149,0.08078750848608278,0.3872962273258574,-0.031867209752002815,-0.3863069926081999,0.031867209752002815,0.06349613816211765,0.059350090714380965,0.042448016040460085,0.059350090714380965,2023-09-10,39.59100035936107,21.20248649343285,14596.0,14128.0,39.59100035936107,21.202486493432854,13857.357142857143,13468.272727272728,13646.0,13472.8,13821.428571428569,13660.6,13917.75,13704.5,2023-09-10,39.55018091284717,21.250097203489315,1414.4888148569191,2023-09-03,2023-08-27,2023-09-03,2023-08-27,250.54539976925662,284.712834904949
21.201304,39.60753,THESSALY,GR_10961,THESSALY,2023-09-10,2023,9,2023-09-10,39.608966665043454,21.20248649343285,0.5752330226364847,0.17623663932388764,-0.4885184020132117,-0.17623663932388764,0.5012127398921332,0.10488809034593856,-0.4466430062762839,-0.10488809034593856,0.11244752775340912,0.12365235699251267,0.06933251966873404,0.12365235699251267,2023-09-10,39.60896666504346,21.20248649343285,14782.0,14225.0,39.60896666504346,21.202486493432854,13874.090909090908,13612.7,13675.235294117649,13688.333333333336,14150.5,13796.333333333336,14260.2,13776.333333333336,2023-09-10,39.65018137027535,21.250097203489315,1471.5161007248964,2023-09-03,2023-08-27,2023-09-03,2023-08-27,144.6243722210491,176.73192194801214
21.201304,39.625496,THESSALY,GR_10962,THESSALY,2023-09-10,2023,9,2023-09-10,39.62693297072585,21.20248649343285,0.7383470426948687,0.3727188369935045,-0.5861329521086489,-0.3727188369935045,0.7471142970118284,0.3667821129610049,-0.6163733293250782,-0.3667821129610049,0.033989189233953894,0.04292383133276334,0.03810994141726799,0.04292383133276334,2023-09-10,39.62693297072585,21.20248649343285,14615.0,14274.0,39.62693297072585,21.202486493432854,13909.642857142857,13719.444444444443,13677.588235294117,13585.333333333336,14145.909090909092,13800.875,14182.416666666664,13850.75,2023-09-10,39.65018137027535,21.250097203489315,1471.5161007248964,2023-09-03,2023-08-27,2023-09-03,2023-08-27,144.6243722210491,176.73192194801214
21.201304,39.643463,THESSALY,GR_10963,THESSALY,2023-09-10,2023,9,2023-09-10,39.644899276408246,21.20248649343285,0.7781908302354399,0.4197378184516448,-0.6414069202173291,-0.4197378184516448,0.7145715545322043,0.36883941693826267,-0.5774876376255507,-0.36883941693826267,0.057944178424260875,0.06368613593309325,0.049654010383668,0.06368613593309325,2023-09-10,39.644899276408246,21.20248649343285,14618.0,14277.0,39.644899276408246,21.202486493432854,13924.53846153846,13711.0,13850.875,13601.727272727272,14191.25,13812.2,14229.555555555557,13846.0,2023-09-10,39.65018137027535,21.250097203489315,1471.5161007248964,2023-09-03,2023-08-27,2023-09-03,2023-08-27,144.6243722210491,176.73192194801214
21.201304,39.66143,THESSALY,GR_10964,THESSALY,2023-09-10,2023,9,2023-09-10,39.66286558209063,21.20248649343285,0.6039603960396038,0.2964714441615132,-0.4721189591078067,-0.2964714441615132,0.6290654957364019,0.2934019759025443,-0.5111545264952714,-0.2934019759025443,0.07523765385264193,0.12593546378753842,0.039383920397247064,0.12593546378753842,2023-09-10,39.66286558209063,21.20248649343285,14637.0,14252.0,39.66286558209063,21.202486493432854,13906.083333333336,13675.636363636364,13766.823529411766,13597.888888888889,14206.333333333336,13766.428571428569,14326.555555555557,13821.4,2023-09-10,39.65018137027535,21.250097203489315,1471.5161007248964,2023-09-03,2023-08-27,2023-09-03,2023-08-27,144.6243722210491,176.73192194801214
21.201304,39.679397,THESSALY,GR_10965,THESSALY,2023-09-10,2023,9,2023-09-10,39.680831887773024,21.20248649343285,0.6978702327885091,0.242929659173314,-0.6071261134552274,-0.242929659173314,0.6127083504211095,0.17044169441310802,-0.5345454845352717,-0.17044169441310802,0.0732641417668636,0.07407729433768832,0.050988368502682783,0.07407729433768832,2023-09-10,39.680831887773024,21.20248649343285,14712.0,14196.0,39.680831887773024,21.202486493432854,13950.083333333336,13639.416666666664,13729.64705882353,13575.142857142857,14328.909090909092,13705.777777777776,14383.375,13770.636363636364,2023-09-10,39.65018137027535,21.250097203489315,1471.5161007248964,2023-09-03,2023-08-27,2023-09-03,2023-08-27,144.6243722210491,176.73192194801214
21.201304,39.697363,THESSALY,GR_10966,THESSALY,2023-09-10,2023,9,2023-09-10,39.69879819345542,21.20248649343285,0.5808243203741597,0.15210907541542398,-0.5250987027636774,-0.15210907541542398,0.6208784493823273,0.1944337724233063,-0.5444062113574033,-0.1944337724233063,0.06675869240856615,0.09391069611705788,0.047611461214888025,0.09391069611705788,2023-09-10,39.69879819345542,21.20248649343285,14808.0,14208.0,39.69879819345542,21.202486493432854,13993.166666666664,13603.181818181818,13696.25,13643.6,14371.181818181818,13698.777777777776,14403.0,13764.909090909092,2023-09-10,39.65018137027535,21.250097203489315,1471.5161007248964,2023-09-03,2023-08-27,2023-09-03,2023-08-27,144.6243722210491,176.73192194801214
21.201304,39.71533,THESSALY,GR_10967,THESSALY,2023-09-10,2023,9,2023-09-10,39.71676449913781,21.20248649343285,0.6541889483065954,0.2002956393200296,-0.5836177474402731,-0.2002956393200296,0.6392052986712178,0.20095031425207724,-0.5643564265501744,-0.20095031425207724,0.11233451146896983,0.08764426204255114,0.06058806561143519,0.08764426204255114,2023-09-10,39.71676449913781,21.20248649343285,14516.0,14291.0,39.71676449913781,21.202486493432854,13804.142857142857,13641.75,13694.411764705883,13497.333333333336,14101.0,13623.6,14284.555555555557,13793.0,2023-09-10,39.750181827703535,21.250097203489315,1185.555172258806,2023-09-03,2023-08-27,2023-09-03,2023-08-27,165.1192159098573,194.64442781032994
21.224412,39.427863,THESSALY,GR_10968,THESSALY,2023-09-10,2023,9,2023-09-10,39.429303608219534,21.224944375535852,0.6025336500395884,0.2610591900311526,-0.4779116465863453,-0.2610591900311526,0.573370085873948,0.1989747220622144,-0.4787183390316303,-0.1989747220622144,0.07784523986357499,0.10869612911305428,0.039668411372001486,0.10869612911305428,2023-09-10,39.429303608219534,21.22494437553585,14817.0,14355.0,39.429303608219534,21.224944375535852,13965.071428571431,13745.46153846154,13946.736842105263,13689.1,14232.0,13904.888888888889,14405.5,13914.909090909092,2023-09-10,39.45018045541898,21.250097203489315,1554.4040953763176,2023-09-03,2023-08-27,2023-09-03,2023-08-27,418.90830014139647,455.4203534820699
