id,dt_placement,week,month,year,method,health district,site,longitude,latitude,x,y,altitude,genus,total,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,total_all_aedes,methods,sampling point,ecozone,aedesspecies,aedesfemale,aedesmale,station_id,dt_placement_plus_14,ndbi,ndmi,ndvi,ndwi,date_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,date_std_mean_diff,lst_day,lst_day_diff,lst_night,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan
T1.1,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388909,586182,-4.002558,5.302408,12,Aedes,2,,,,,,,,,,,,,,,,,,,0,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
T1.2,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388964,586259,-4.002063,5.303105,4,Aedes,1,,,,,,,,,,,,,,,,,,,1,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
T1.3,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,389033,586335,-4.001441,5.303794,10,Aedes,7,,,,,,,,,,,,,,,,,,,2,2019-11-16,0.195863746958637,-0.195863746958637,0.0182284980744544,-0.056473095364944,16,,,,,,,,,,,,14767,4,15299.6666666667,15274.6666666667,15578.5,,14874,14847.375,14881.4,14739.6,74.3,89.3,1176.94995
T1.4,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388880,586262,-4.002821,5.303131,35,Aedes,28,,,,,,,,,,,,,,,,,,,3,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
T1.5,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,389022,586240,-4.001539,5.302934,86,Aedes,35,,,,,,,,,,,,,,,,,,,4,2019-11-16,0.195863746958637,-0.195863746958637,0.0182284980744544,-0.056473095364944,16,,,,,,,,,,,,14767,4,15299.6666666667,15274.6666666667,15578.5,,14874,14847.375,14881.4,14739.6,74.3,89.3,1176.94995
T1.6,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388978,586363,-4.001938,5.304046,11,Aedes,5,,,,,,,,,,,,,,,,,,,5,2019-11-16,0.195863746958637,-0.195863746958637,0.0182284980744544,-0.056473095364944,16,0.0649863614885783,0.0649863614885783,0.0841585638787192,0.060296552472513,0.164083044280598,-0.164083044280598,0.0465994439868043,-0.0677352077001903,16,,,14767,4,15299.6666666667,15274.6666666667,15578.5,,14874,14847.375,14881.4,14739.6,74.3,89.3,1176.94995
T1.7,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388914,586076,-4.002511,5.301449,7,Aedes,0,,,,,,,,,,,,,,,,,,,6,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
T1.8,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388899,586275,-4.00265,5.303249,9,Aedes,5,,,,,,,,,,,,,,,,,,,7,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
T1.9,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388833,586189,-4.003244,5.30247,14,Aedes,20,,,,,,,,,,,,,,,,,,,8,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
T1.10,2019-11-02,46,11,2019,Prokopack aspirtor,Treichville,Entente,388939,586261,-4.002288,5.303123,7,Aedes,20,,,,,,,,,,,,,,,,,,,9,2019-11-16,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,11,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,16,,,14767,2,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,74.3,89.3,1176.94995
B1.1,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401621,591451,-3.887915,5.350244,18,Aedes,13,,,,,,,,,,,,,,,,,,,10,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.2,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,402056,591536,-3.88399,5.351018,28,Aedes,27,,,,,,,,,,,,,,,,,,,11,2019-11-21,-0.0662092624356776,0.0662092624356776,0.3125,-0.286423841059603,6,,,,,,,,,,15213,6,14812,0,15187.5,15274.4,15409.5,15363.3333333333,14868.6363636364,14828.5555555556,14829,14745,74.05,121.35,1289.266617
B1.3,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401850,591465,-3.885848,5.350373,24,Aedes,19,,,,,,,,,,,,,,,,,,,12,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.4,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401711,591593,-3.887104,5.351529,20,Aedes,6,,,,,,,,,,,,,,,,,,,13,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.5,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401686,591537,-3.887329,5.351022,22,Aedes,11,,,,,,,,,,,,,,,,,,,14,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.6,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401739,591494,-3.886851,5.350634,24,Aedes,9,,,,,,,,,,,,,,,,,,,15,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.7,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401587,591586,-3.888223,5.351464,14,Aedes,5,,,,,,,,,,,,,,,,,,,16,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.8,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,401650,591538,-3.887654,5.351031,13,Aedes,8,,,,,,,,,,,,,,,,,,,17,2019-11-21,,,,,,,,,,,,,,,15156,6,14825,0,15149.875,15210.5,15396,15245.6666666667,14871.3636363636,14833.5555555556,14836.75,14726.3333333333,74.05,121.35,1289.266617
B1.9,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,402026,591519,-3.884261,5.350864,23,Aedes,4,,,,,,,,,,,,,,,,,,,18,2019-11-21,-0.0662092624356776,0.0662092624356776,0.3125,-0.286423841059603,6,,,,,,,,,,15213,6,14812,0,15187.5,15274.4,15409.5,15363.3333333333,14868.6363636364,14828.5555555556,14829,14745,74.05,121.35,1289.266617
B1.10,2019-11-07,47,11,2019,Prokopack aspirtor,Bingerville,Gbagba,402025,591521,-3.88427,5.350882,27,Aedes,0,,,,,,,,,,,,,,,,,,,19,2019-11-21,-0.0662092624356776,0.0662092624356776,0.3125,-0.286423841059603,6,,,,,,,,,,15213,6,14812,0,15187.5,15274.4,15409.5,15363.3333333333,14868.6363636364,14828.5555555556,14829,14745,74.05,121.35,1289.266617
C1.1,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392644,591153,-3.968925,5.347426,54,Aedes,17,,,,,,,,,,,,,,,,,,,20,2019-11-26,0.0254596888260254,-0.0254596888260254,0.011747430249633,0.00169041294373335,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.2,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392581,591026,-3.969491,5.346276,36,Aedes,4,,,,,,,,,,,,,,,,,,,21,2019-11-26,0.0254596888260254,-0.0254596888260254,0.011747430249633,0.00169041294373335,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.3,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392612,591014,-3.969211,5.346168,42,Aedes,13,,,,,,,,,,,,,,,,,,,22,2019-11-26,0.0254596888260254,-0.0254596888260254,0.011747430249633,0.00169041294373335,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.4,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392454,590939,-3.970636,5.345487,48,Aedes,4,,,,,,,,,,,,,,,,,,,23,2019-11-26,0.110263396911898,-0.110263396911898,0.0161825726141079,-0.0311578947368421,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.5,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392498,591159,-3.970242,5.347478,45,Aedes,6,,,,,,,,,,,,,,,,,,,24,2019-11-26,0.0254596888260254,-0.0254596888260254,0.011747430249633,0.00169041294373335,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.6,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392543,590812,-3.969831,5.34434,42,Aedes,18,,,,,,,,,,,,,,,,,,,25,2019-11-26,-0.0950066283694211,0.0950066283694211,0.0429292929292929,0.0354223433242507,6,0.0846385971366952,0.0846385971366952,0.115580678739892,0.096189103374422,0.114490418869396,-0.114490418869396,0.152289592451885,-0.156040451387556,21,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.7,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392479,591040,-3.970412,5.346401,47,Aedes,5,,,,,,,,,,,,,,,,,,,26,2019-11-26,0.0254596888260254,-0.0254596888260254,0.011747430249633,0.00169041294373335,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.8,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,388920,586102,-4.002458,5.301685,50,Aedes,5,,,,,,,,,,,,,,,,,,,27,2019-11-26,0.130273528048215,-0.130273528048215,-0.0074074074074074,-0.00860215053763443,21,0.0553956085352614,0.0553956085352614,0.0730854502138973,0.0564921771987305,0.16310892303162,-0.16310892303162,0.030595995747712,-0.0487872982356314,26,15078,0,14950,3,15236.1428571429,15295,15583,,14876.6,14850.875,14881.8333333333,14751.6,26.45,89.15,1210.99995
C1.9,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392539,590980,-3.96987,5.345859,47,Aedes,11,,,,,,,,,,,,,,,,,,,28,2019-11-26,0.0254596888260254,-0.0254596888260254,0.011747430249633,0.00169041294373335,6,,,,,,,,,,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
C1.10,2019-11-12,48,11,2019,Prokopack aspirtor,Cocody,Aïba,392616,590864,-3.969173,5.344811,39,Aedes,3,,,,,,,,,,,,,,,,,,,29,2019-11-26,-0.0950066283694211,0.0950066283694211,0.0429292929292929,0.0354223433242507,6,0.0846385971366952,0.0846385971366952,0.115580678739892,0.096189103374422,0.114490418869396,-0.114490418869396,0.152289592451885,-0.156040451387556,21,,,14925,3,15198.3333333333,15316.1666666667,15523,15487.6666666667,14893,14859.875,14889.8333333333,14715.5,30.9,100.5,1300.783244
T2.1,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388909,586182,-4.002558,5.302408,12,Aedes,0,,,,,,,,,,,,,,,,,,,0,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
T2.2,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388964,586259,-4.002063,5.303105,4,Aedes,1,,,,,,,,,,,,,,,,,,,1,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
T2.3,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,389033,586335,-4.001441,5.303794,10,Aedes,1,,,,,,,,,,,,,,,,,,,2,2020-02-12,0.177199504337051,-0.177199504337051,0.0342679127725857,-0.0617204988807164,14,0.0445149422942423,0.0445149422942423,0.0409067486462613,0.0288148004393845,0.144305630921898,-0.144305630921898,0.0440724358075254,-0.0577502516575315,14,15151,0,14860,1,15166.2142857143,15366.4,15520.75,15500,14854.4285714286,14888.2666666667,14865.4285714286,14856,2.65,3.65,12.1
T2.4,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388880,586262,-4.002821,5.303131,35,Aedes,4,,,,,,,,,,,,,,,,,,,3,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
T2.5,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,389022,586240,-4.001539,5.302934,86,Aedes,3,,,,,,,,,,,,,,,,,,,4,2020-02-12,0.177199504337051,-0.177199504337051,0.0342679127725857,-0.0617204988807164,14,0.0445149422942423,0.0445149422942423,0.0409067486462613,0.0288148004393845,0.144305630921898,-0.144305630921898,0.0440724358075254,-0.0577502516575315,14,15151,0,14860,1,15166.2142857143,15366.4,15520.75,15500,14854.4285714286,14888.2666666667,14865.4285714286,14856,2.65,3.65,12.1
T2.6,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388978,586363,-4.001938,5.304046,11,Aedes,0,,,,,,,,,,,,,,,,,,,5,2020-02-12,0.177199504337051,-0.177199504337051,0.0342679127725857,-0.0617204988807164,14,0.0440451321604303,0.0440451321604303,0.0485334924392656,0.0341640227556541,0.148678096931827,-0.148678096931827,0.0471888551446009,-0.0610790588090442,14,15151,0,14860,1,15166.2142857143,15366.4,15520.75,15500,14854.4285714286,14888.2666666667,14865.4285714286,14856,2.65,3.65,12.1
T2.7,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388914,586076,-4.002511,5.301449,7,Aedes,5,,,,,,,,,,,,,,,,,,,6,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
T2.8,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388899,586275,-4.00265,5.303249,9,Aedes,4,,,,,,,,,,,,,,,,,,,7,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
T2.9,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388833,586189,-4.003244,5.30247,14,Aedes,3,,,,,,,,,,,,,,,,,,,8,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
T2.10,2020-01-29,7,2,2020,Prokopack aspirtor,Treichville,Entente,388939,586261,-4.002288,5.303123,7,Aedes,4,,,,,,,,,,,,,,,,,,,9,2020-02-12,0.177917320774464,-0.177917320774464,0.0188067444876783,-0.0386776859504133,14,0.036765171379518,0.036765171379518,0.0426111732564906,0.0328819654577931,0.148825468152994,-0.148825468152994,0.0371169095803128,-0.0491508851325377,14,15151,0,14870,1,15185.25,15377.75,15495.75,15469.6666666667,14860.4285714286,14899.6,14866,14885.5,2.65,3.65,12.1
B2.1,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401621,591451,-3.887915,5.350244,18,Aedes,1,,,,,,,,,,,,,,,,,,,10,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.2,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,402056,591536,-3.88399,5.351018,28,Aedes,4,,,,,,,,,,,,,,,,,,,11,2020-02-14,0.0622193713919179,-0.0622193713919179,0.193794229722373,-0.187973997833153,1,0.0267432517134462,0.0267432517134462,0.0305640918135561,0.0192486838090572,0.106312900061765,-0.106312900061765,0.138548240310156,-0.152276697665923,1,15395,0,14856,0,15108.5,15308.5714285714,15413.3333333333,15428.5,14800.0952380952,14864.2857142857,14837,14849,0.3,4.05,27.25
B2.3,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401850,591465,-3.885848,5.350373,24,Aedes,0,,,,,,,,,,,,,,,,,,,12,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.4,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401711,591593,-3.887104,5.351529,20,Aedes,3,,,,,,,,,,,,,,,,,,,13,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.5,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401686,591537,-3.887329,5.351022,22,Aedes,8,,,,,,,,,,,,,,,,,,,14,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.6,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401739,591494,-3.886851,5.350634,24,Aedes,3,,,,,,,,,,,,,,,,,,,15,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.7,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401587,591586,-3.888223,5.351464,14,Aedes,7,,,,,,,,,,,,,,,,,,,16,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.8,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,401650,591538,-3.887654,5.351031,13,Aedes,2,,,,,,,,,,,,,,,,,,,17,2020-02-14,0.119036591014358,-0.119036591014358,0.100694444444444,-0.115215479331574,1,0.0505040209775782,0.0505040209775782,0.0371205175330532,0.0232712155242388,0.0886353560365246,-0.0886353560365246,0.144604038690097,-0.149981426692021,1,15400,0,14856,0,15091.0833333333,15298.5714285714,15384.3333333333,15536,14801.4285714286,14866.7857142857,14835.7142857143,14862,0.3,4.05,27.25
B2.9,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,402026,591519,-3.884261,5.350864,23,Aedes,3,,,,,,,,,,,,,,,,,,,18,2020-02-14,0.0622193713919179,-0.0622193713919179,0.193794229722373,-0.187973997833153,1,0.0267432517134462,0.0267432517134462,0.0305640918135561,0.0192486838090572,0.106312900061765,-0.106312900061765,0.138548240310156,-0.152276697665923,1,15395,0,14856,0,15108.5,15308.5714285714,15413.3333333333,15428.5,14800.0952380952,14864.2857142857,14837,14849,0.3,4.05,27.25
B2.10,2020-01-31,7,2,2020,Prokopack aspirtor,Bingerville,Gbagba,402025,591521,-3.88427,5.350882,27,Aedes,3,,,,,,,,,,,,,,,,,,,19,2020-02-14,0.0622193713919179,-0.0622193713919179,0.193794229722373,-0.187973997833153,1,0.0267432517134462,0.0267432517134462,0.0305640918135561,0.0192486838090572,0.106312900061765,-0.106312900061765,0.138548240310156,-0.152276697665923,1,15395,0,14856,0,15108.5,15308.5714285714,15413.3333333333,15428.5,14800.0952380952,14864.2857142857,14837,14849,0.3,4.05,27.25
C2.1,2020-02-09,8,2,2020,Prokopack aspirtor,Cocody,Aïba,392644,591153,-3.968925,5.347426,54,Aedes,3,,,,,,,,,,,,,,,,,,,20,2020-02-23,0.168338500820719,-0.168338500820719,0.0570236439499305,-0.0872675250357654,5,0.0492876548977437,0.0492876548977437,0.038183248407499,0.0256860031859759,0.12102423135526,-0.12102423135526,0.102123355494728,-0.112305657689094,10,15171,2,14925,1,15186.9230769231,15218.25,15340,15484.4,14847.95,14903.2857142857,14857.8333333333,14893.5,1,2.6,37.7
C2.2,2020-02-09,8,2,2020,Prokopack aspirtor,Cocody,Aïba,392581,591026,-3.969491,5.346276,36,Aedes,0,,,,,,,,,,,,,,,,,,,21,2020-02-23,0.168338500820719,-0.168338500820719,0.0570236439499305,-0.0872675250357654,5,0.0492876548977437,0.0492876548977437,0.038183248407499,0.0256860031859759,0.12102423135526,-0.12102423135526,0.102123355494728,-0.112305657689094,10,15171,2,14925,1,15186.9230769231,15218.25,15340,15484.4,14847.95,14903.2857142857,14857.8333333333,14893.5,1,2.6,37.7
C2.3,2020-02-09,8,2,2020,Prokopack aspirtor,Cocody,Aïba,392612,591014,-3.969211,5.346168,42,Aedes,3,,,,,,,,,,,,,,,,,,,22,2020-02-23,0.168338500820719,-0.168338500820719,0.0570236439499305,-0.0872675250357654,5,0.0492876548977437,0.0492876548977437,0.038183248407499,0.0256860031859759,0.12102423135526,-0.12102423135526,0.102123355494728,-0.112305657689094,10,15171,2,14925,1,15186.9230769231,15218.25,15340,15484.4,14847.95,14903.2857142857,14857.8333333333,14893.5,1,2.6,37.7
C2.4,2020-02-09,8,2,2020,Prokopack aspirtor,Cocody,Aïba,392454,590939,-3.970636,5.345487,48,Aedes,2,,,,,,,,,,,,,,,,,,,23,2020-02-23,0.0830827662604842,-0.0830827662604842,0.0322465704614288,-0.0692009595866395,5,0.0366824828270372,0.0366824828270372,0.031372806698324,0.0216955784702986,0.136120877785378,-0.136120877785378,0.0835339429156929,-0.0972491588010514,10,15171,2,14925,1,15186.9230769231,15218.25,15340,15484.4,14847.95,14903.2857142857,14857.8333333333,14893.5,1,2.6,37.7
C2.5,2020-02-09,8,2,2020,Prokopack aspirtor,Cocody,Aïba,392498,591159,-3.970242,5.347478,45,Aedes,2,,,,,,,,,,,,,,,,,,,24,2020-02-23,0.168338500820719,-0.168338500820719,0.0570236439499305,-0.0872675250357654,5,0.0174115117346864,0.0174115117346864,0.0242490468248927,0.0191431634451964,0.153414938853032,-0.153414938853032,0.080474982568725,-0.0983582744695963,10,15171,2,14925,1,15186.9230769231,15218.25,15340,15484.4,14847.95,14903.2857142857,14857.8333333333,14893.5,1,2.6,37.7
