site,methods,sampling point,dt_placement,ecozone,altitude,latitude,longitude,x,y,week,month,year,culexspecies,culexfemale,culexmale,culextotal,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km
Ehania,BG-Sentinel Trap,eppzd28,2013-01-05,domestic,263,"N 05°17'05.6"" ","W 003°03'28.1"" ",-3.0578060000000002,5.284889,1,1,2013,,0,0,0,,,,,,,,,,,,-0.06971891224384301,0.06971891224384301,0.404808312654495,-0.29838627576828003,ls7_level2_scene,2013-01-04,1.0,0.06466713877479299,0.06466713877479299,0.05115464928371401,0.037234523739084,-0.144654762620727,0.144654762620727,0.44683049453629403,-0.25132470826307896,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd30,2013-01-05,domestic,253,"N 05°17'09.9"" ","W 003°03'31.2"" ",-3.058667,5.2860830000000005,1,1,2013,,0,0,0,,,,,,,,,,,,-0.06971891224384301,0.06971891224384301,0.404808312654495,-0.29838627576828003,ls7_level2_scene,2013-01-04,1.0,0.050195792790685,0.050195792790685,0.040771514017671,0.022663013133365,-0.15435725202163098,0.15435725202163098,0.464691986640294,-0.255820487936338,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd32,2013-01-05,domestic,250,"N 05°17'11.4"" ","W 003°03'27.9"" ",-3.05775,5.2865,1,1,2013,,0,0,0,,,,,,,,,,,,-0.06971891224384301,0.06971891224384301,0.404808312654495,-0.29838627576828003,ls7_level2_scene,2013-01-04,1.0,0.06466713877479299,0.06466713877479299,0.05115464928371401,0.037234523739084,-0.144654762620727,0.144654762620727,0.44683049453629403,-0.25132470826307896,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd34,2013-01-05,domestic,225,"N 05°17'17.3"" ","W 003°03'24.9"" ",-3.056917,5.288139,1,1,2013,,0,0,0,,,,,,,,,,,,-0.10260270535945899,0.10260270535945899,0.418530941009522,-0.271663427352905,ls7_level2_scene,2013-01-04,1.0,0.059916480141232006,0.059916480141232006,0.053024951241256,0.027850951707837995,-0.10564206333624,0.10564206333624,0.418955816162957,-0.268901975618468,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd36,2013-01-05,domestic,240,"N 05°17'13.7"" ","W 003°03'23.1"" ",-3.0564169999999997,5.287139,1,1,2013,,0,0,0,,,,,,,,,,,,-0.10260270535945899,0.10260270535945899,0.418530941009522,-0.271663427352905,ls7_level2_scene,2013-01-04,1.0,0.059916480141232006,0.059916480141232006,0.053024951241256,0.027850951707837995,-0.10564206333624,0.10564206333624,0.418955816162957,-0.268901975618468,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd38,2013-01-05,domestic,224,"N 05°17'16.6"" ","W 003°03'16.8"" ",-3.054667,5.287944,1,1,2013,,0,0,0,,,,,,,,,,,,-0.10260270535945899,0.10260270535945899,0.418530941009522,-0.271663427352905,ls7_level2_scene,2013-01-04,1.0,0.059916480141232006,0.059916480141232006,0.053024951241256,0.027850951707837995,-0.10564206333624,0.10564206333624,0.418955816162957,-0.268901975618468,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd40,2013-01-05,domestic,203,"N 05°17'16.1"" ","W 003°03'19.0"" ",-3.055278,5.287806,1,1,2013,,0,0,0,,,,,,,,,,,,-0.10260270535945899,0.10260270535945899,0.418530941009522,-0.271663427352905,ls7_level2_scene,2013-01-04,1.0,0.059916480141232006,0.059916480141232006,0.053024951241256,0.027850951707837995,-0.10564206333624,0.10564206333624,0.418955816162957,-0.268901975618468,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd42,2013-01-05,domestic,228,"N 05°17'15.4"" ","W 003°03'21.0"" ",-3.0558330000000002,5.287611,1,1,2013,,0,0,0,,,,,,,,,,,,-0.10260270535945899,0.10260270535945899,0.418530941009522,-0.271663427352905,ls7_level2_scene,2013-01-04,1.0,0.059916480141232006,0.059916480141232006,0.053024951241256,0.027850951707837995,-0.10564206333624,0.10564206333624,0.418955816162957,-0.268901975618468,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd44,2013-01-05,domestic,244,"N 05°17'12.2"" ","W 003°03'26.5"" ",-3.057361,5.286722,1,1,2013,,0,0,0,,,,,,,,,,,,-0.10260270535945899,0.10260270535945899,0.418530941009522,-0.271663427352905,ls7_level2_scene,2013-01-04,1.0,0.06288146780832,0.06288146780832,0.054712770273252,0.027225701044422998,-0.118557423663636,0.118557423663636,0.43139644960562396,-0.267527341842651,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd46,2013-01-05,domestic,246,"N 05°17'10.6"" ","W 003°03'19.7"" ",-3.055472,5.286278,1,1,2013,,0,0,0,,,,,,,,,,,,-0.06971891224384301,0.06971891224384301,0.404808312654495,-0.29838627576828003,ls7_level2_scene,2013-01-04,1.0,0.06466713877479299,0.06466713877479299,0.05115464928371401,0.037234523739084,-0.144654762620727,0.144654762620727,0.44683049453629403,-0.25132470826307896,ls7_level2_scene,2013-01-04,1.0,15142.0,modis,2013-01-04,1.0,14569.0,modis,2013-01-05,0.0,15062.333333333301,14967.0,,,14673.222222222199,14710.8571428571,14698.25,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd48,2013-01-05,domestic,144,"N 05°17'45.1"" ","W 003°03'14.8"" ",-3.0541110000000002,5.295861,1,1,2013,,0,0,0,,,,,,,,,,,,-0.145705133676529,0.145705133676529,0.44378384947776794,-0.248732894659042,ls7_level2_scene,2013-01-04,1.0,0.058863350406155,0.058863350406155,0.03995929206168,0.038519613685056,-0.06502537539927299,0.06502537539927299,0.378957405686378,-0.28015356883406606,ls7_level2_scene,2013-01-04,1.0,15184.0,modis,2013-01-04,1.0,14579.0,modis,2013-01-05,0.0,15074.1111111111,15005.0,,,14691.411764705901,14722.25,14697.0,14736.666666666699,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd50,2013-01-05,domestic,135,"N 05°17'47.0"" ","W 003°03'17.2"" ",-3.0547779999999998,5.296389,1,1,2013,,0,0,0,,,,,,,,,,,,0.0019385491032149998,-0.0019385491032149998,0.337751060724258,-0.32821491360664395,ls7_level2_scene,2013-01-04,1.0,0.06616533409119099,0.06616533409119099,0.059024684610398996,0.030373660143557003,-0.118463789086996,0.118463789086996,0.43470073077413796,-0.270300305551953,ls7_level2_scene,2013-01-04,1.0,15183.0,modis,2013-01-04,1.0,14592.0,modis,2013-01-05,0.0,15068.777777777801,14969.0,,,14685.470588235301,14722.125,14697.25,14780.5,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd20,2013-01-05,domestic,153,"N 05°17'50.5"" ","W 003°03'19.2"" ",-3.055333,5.297361,1,1,2013,,0,0,0,,,,,,,,,,,,0.0019385491032149998,-0.0019385491032149998,0.337751060724258,-0.32821491360664395,ls7_level2_scene,2013-01-04,1.0,0.06616533409119099,0.06616533409119099,0.059024684610398996,0.030373660143557003,-0.118463789086996,0.118463789086996,0.43470073077413796,-0.270300305551953,ls7_level2_scene,2013-01-04,1.0,15183.0,modis,2013-01-04,1.0,14592.0,modis,2013-01-05,0.0,15068.777777777801,14969.0,,,14685.470588235301,14722.125,14697.25,14780.5,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd16,2013-01-05,domestic,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,1,1,2013,,0,0,0,,,,,,,,,,,,0.0019385491032149998,-0.0019385491032149998,0.337751060724258,-0.32821491360664395,ls7_level2_scene,2013-01-04,1.0,0.06616533409119099,0.06616533409119099,0.059024684610398996,0.030373660143557003,-0.118463789086996,0.118463789086996,0.43470073077413796,-0.270300305551953,ls7_level2_scene,2013-01-04,1.0,15183.0,modis,2013-01-04,1.0,14592.0,modis,2013-01-05,0.0,15068.777777777801,14969.0,,,14685.470588235301,14722.125,14697.25,14780.5,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd24,2013-01-05,domestic,199,"N 05°17'57.2"" ","W 003°03'24.1"" ",-3.056694,5.299222,1,1,2013,,0,0,0,,,,,,,,,,,,0.0019385491032149998,-0.0019385491032149998,0.337751060724258,-0.32821491360664395,ls7_level2_scene,2013-01-04,1.0,0.06616533409119099,0.06616533409119099,0.059024684610398996,0.030373660143557003,-0.118463789086996,0.118463789086996,0.43470073077413796,-0.270300305551953,ls7_level2_scene,2013-01-04,1.0,15183.0,modis,2013-01-04,1.0,14592.0,modis,2013-01-05,0.0,15068.777777777801,14969.0,,,14685.470588235301,14722.125,14697.25,14780.5,,23.7,,,,,,,,,,,,,
Ehania,BG-Sentinel Trap,eppzd1,2013-01-05,domestic,161,"N 05°17'53.8"" ","W 003°03'24.0"" ",-3.056667,5.298278,1,1,2013,,0,0,0,,,,,,,,,,,,0.0019385491032149998,-0.0019385491032149998,0.337751060724258,-0.32821491360664395,ls7_level2_scene,2013-01-04,1.0,0.06616533409119099,0.06616533409119099,0.059024684610398996,0.030373660143557003,-0.118463789086996,0.118463789086996,0.43470073077413796,-0.270300305551953,ls7_level2_scene,2013-01-04,1.0,15183.0,modis,2013-01-04,1.0,14592.0,modis,2013-01-05,0.0,15068.777777777801,14969.0,,,14685.470588235301,14722.125,14697.25,14780.5,,23.7,,,,,,,,,,,,,
