x,y
23.504393,39.173991
22.917994,40.641686
22.958611,40.631807
23.033494,40.558092
22.927232,39.355788
22.454885,40.636107
23.10867,40.670485
22.249671,40.486885
23.081538,40.672399
23.248449,40.626646
23.403823,40.658334
23.547476,41.073293
23.370939,41.009902
23.678041,40.21708
22.20227,40.536217
21.430908,38.174853
21.261286,37.976564
21.32497,38.005464
21.461974,38.170081
21.417973,38.101427
21.26742,37.941838
21.396922,38.12546
21.20757,37.937548
21.382461,38.053
21.385174,38.076609
21.360231,38.023955
22.698376,39.954812
23.44143,40.071912
23.057969,40.313482
21.415947,38.016933
22.978366,40.614065
21.814237,38.314695
21.535443,38.358433
21.486295,38.302336
21.432152,38.374115
21.479503,38.355513
21.850729,38.39032
20.801832,38.866934
22.884909,40.667553
20.884379,38.91692
23.895417,35.517889
24.514056,35.367667
24.476639,35.366972
25.706695,35.174189
25.704623,35.181787
25.331566,35.332512
24.035278,35.499861
24.002389,35.50825
24.256139,35.362083
25.741295,35.013387
25.726225,35.010131
25.130765,35.3369
24.397639,35.230611
21.114329,39.043377
21.142169,38.92314
24.528194,35.367056
26.10477,35.203951
25.056139,35.336701
25.065026,35.334606
24.061167,35.491639
24.442917,35.362667
25.110144,35.336064
23.705014,40.715182
24.263694,35.358472
23.890194,35.52025
22.778258,40.714086
22.784319,40.713134
24.399222,35.230306
22.444114,39.629508
22.423844,39.632636
25.970634,35.036848
25.970448,35.036955
25.990705,35.038701
23.695326,40.698893
24.473,35.364806
23.891917,35.520111
24.03525,35.498917
22.580981,39.676823
24.257694,35.361639
22.745465,39.570848
22.312712,40.768898
22.437313,39.645676
25.970093,35.036615
25.970865,35.037677
25.973284,35.035572
25.663111,35.010262
25.663699,35.012407
25.658339,35.010865
22.85308,40.743533
24.705083,35.371417
23.377204,40.710343
23.302768,40.648305
25.675628,35.013144
25.672769,35.013544
25.669631,35.0134
22.555594,39.854231
22.626977,40.901379
25.120862,35.332056
25.119316,35.331741
25.121667,35.331597
24.795083,35.308617
22.608243,39.56657
22.909419,40.495468
23.394786,40.135228
22.52523,40.761404
24.700136,35.407511
24.494077,35.334583
22.194107,40.601099
22.470975,40.554914
22.215669,40.597796
22.134713,40.688795
22.414555,40.793505
22.365551,40.568571
22.317498,40.544963
22.246067,40.858426
22.864798,40.795618
22.415818,40.505035
22.247972,40.587099
22.162345,40.809807
22.681534,39.917065
24.616136,35.389514
22.216051,40.792257
22.307149,40.588817
22.940539,40.587111
22.293903,40.719805
22.05142,40.803618
22.73198,41.062492
24.790394,35.310067
23.304868,41.132456
23.044731,40.717364
22.352278,40.818853
22.27389,40.782835
22.9587,40.472928
23.66098,39.941547
22.649703,40.840922
24.56193,35.350466
24.559276,35.353048
22.213346,40.656175
25.749689,35.010718
25.753411,35.009638
25.748004,35.011736
25.295804,35.329108
25.306317,35.327193
22.129853,40.631686
23.094629,40.301556
23.328398,40.194422
22.932764,40.67408
22.193966,40.682814
24.703579,35.403051
24.295668,35.341562
24.299655,35.341976
24.513411,35.368042
22.859562,40.666068
22.864613,40.658984
22.86887,40.667964
25.756216,35.032262
25.638913,35.245601
24.873832,35.048614
25.675437,35.013056
24.617461,35.329878
21.426726,38.072943
21.380231,38.158076
21.262304,37.94106
21.262228,37.940734
22.869284,40.673032
25.899532,35.140373
25.899734,35.14168
25.710319,35.193541
21.382577,38.616108
24.873223,35.048491
21.454833,38.193128
21.45584,38.193027
22.352678,39.747667
25.710888,35.19316
22.41994,39.692207
22.337724,39.690687
22.387095,39.710286
22.39098,39.674219
22.500901,40.271252
22.511325,40.269933
22.815848,39.273122
22.309465,39.679618
26.109237,35.210816
22.74473,39.382858
22.37679,39.764696
22.374152,39.761632
22.378055,39.763242
22.401372,39.771052
21.75247,38.280653
22.865285,40.661733
22.400896,39.718527
22.373427,39.703819
22.420659,39.642273
22.068164,39.388327
22.069962,39.397849
22.076944,39.397587
22.98539,40.660539
22.244818,39.499976
22.243789,39.505049
21.35385,38.434851
21.345937,38.436956
21.348266,38.434894
21.351442,38.437217
21.297086,38.564379
21.294875,38.567124
21.295829,38.561992
21.298513,38.562643
25.713312,35.185806
22.400897,39.661266
22.400491,39.656975
22.413074,39.625093
22.436366,39.653997
22.429056,39.609763
22.42225,39.62592
22.436531,39.617586
22.399236,39.626451
22.427109,39.63659
22.49917,39.629725
22.576011,39.747211
22.282507,39.732454
22.279242,39.735041
22.866221,39.381227
22.622873,39.9943
21.896548,39.463127
23.030769,40.821625
22.449767,40.947274
22.459327,39.967069
22.681144,39.62572
22.437083,39.637717
22.434782,39.642208
22.600936,40.416119
21.835778,39.341489
21.836394,39.339265
22.59375,39.572689
22.456177,39.561386
22.492506,40.635558
22.099369,39.329836
22.095282,39.33307
22.217863,40.711939
22.242781,39.317841
21.758386,39.564608
21.778076,39.563629
22.286458,39.736605
22.363334,39.744755
22.386747,40.834839
22.409579,39.622979
22.414311,39.631393
22.422163,39.642129
22.265689,40.526962
22.540927,40.274097
22.5503,40.565192
22.158041,40.765453
22.22863,39.88171
23.395975,41.175982
22.387152,39.338579
22.120218,39.792164
22.385349,39.29257
22.078678,39.688141
22.228411,39.881195
21.487214,38.354474
21.474181,38.367237
25.154469,35.304555
23.846176,35.523199
23.442233,39.147417
25.109379,35.335973
22.955107,39.009803
22.749875,39.426721
22.738899,39.377613
23.939522,39.214687
22.075263,39.394782
23.866495,39.147906
22.081919,39.470839
23.727276,39.117468
22.142941,39.447877
22.162685,39.457307
23.73073,39.117002
22.814511,39.261967
21.917162,39.358757
21.837981,39.340328
21.470723,38.387876
22.053622,39.256535
23.248229,41.235046
23.279337,41.181651
21.198406,38.409229
21.894838,39.374332
21.901493,39.374332
21.93258,39.37078
21.92892,39.374206
22.501836,40.269058
23.365847,41.021346
22.092204,39.337564
23.387653,41.241056
23.364301,41.229785
23.388374,41.235917
22.398648,39.724475
23.497569,41.091123
23.43523,40.977813
21.804855,39.459323
21.798157,39.45415
23.441683,41.144324
23.090305,41.259567
23.67327,40.985241
22.541674,40.273043
22.595186,40.266303
22.995955,40.792257
22.578663,39.761563
22.578519,39.757375
23.331653,41.253788
23.394227,41.177905
23.035462,41.290539
22.898645,41.27674
21.92583,39.370618
23.371498,41.197263
22.406901,39.634712
22.691289,39.955511
22.69934,39.388327
23.299085,41.276565
23.287003,41.208763
21.973986,39.323558
21.977755,39.326282
23.554163,41.077888
23.393035,41.23443
23.332892,41.139787
23.579713,40.878536
23.702081,40.892898
23.371987,41.194073
22.562267,40.18486
23.611663,41.058393
21.969107,39.40782
21.961845,39.40832
22.825678,41.223352
22.417435,40.505511
23.433325,40.930469
23.61534,40.899202
23.520154,41.020547
23.823662,40.78086
23.96234,40.976028
23.442883,41.377238
22.203421,40.834914
23.704763,40.717277
22.893861,41.093868
23.264761,41.108099
22.485668,40.170101
23.216137,40.259162
22.419894,40.791945
22.448621,40.942299
23.452621,41.062237
22.586529,40.784209
23.86172,41.000945
22.361264,40.81961
22.253266,40.58942
22.270695,40.781102
23.413696,41.157444
22.578646,41.041966
22.939746,40.658059
22.844106,41.261115
23.761472,40.88501
23.399215,41.182148
22.746128,39.379512
23.684557,40.690927
23.324064,41.174526
22.926086,40.675754
22.961199,40.611454
22.384767,39.299414
22.10379,39.470669
22.095617,39.329019
22.918958,40.660169
23.093909,41.213471
22.93597,40.660236
22.954067,40.64858
23.755115,40.890815
23.391773,41.176068
22.41965,39.63907
22.466141,40.557837
22.152306,40.716919
22.259262,40.70423
22.259015,40.805085
22.271623,40.753911
22.2637,40.677107
22.210899,40.59556
23.845052,40.822339
22.916429,40.654354
22.413635,40.800921
22.367339,40.572272
22.435373,40.609693
22.160826,40.780739
