x,y
10.864102,45.919723
10.855636,45.894986
10.844454,45.890818
10.86899,45.907294
10.891121,45.905765
11.668357,45.997978
11.525146,46.066722
11.48068,46.068981
11.160635,46.083488
11.144167,46.077799
11.672044,45.991875
11.540833,46.048667
10.884217,45.916591
11.813022,46.157304
11.775238,46.142358
11.837838,46.185069
11.091284,46.110328
10.892337,45.915607
10.862481,45.882249
10.887422,45.893083
