x,y
99.282764,13.624911
99.282764,13.642878
99.282764,13.660844
99.282764,13.678811
99.282764,13.696778
99.282764,13.714744
99.282764,13.732711
99.282764,13.750678
99.282764,13.768644
99.301214,13.157777
99.301214,13.175744
99.301214,13.19371
99.301214,13.211677
99.301214,13.229644
99.301214,13.24761
99.301214,13.265577
99.301214,13.283544
99.301214,13.30151
99.301214,13.319477
99.301214,13.337444
99.301214,13.355411
99.301214,13.373377
99.301214,13.391344
99.301214,13.409311
99.301214,13.427277
99.301214,13.445244
99.301214,13.463211
99.301214,13.481177
99.301214,13.499144
99.301214,13.517111
99.301214,13.535077
99.301214,13.553044
99.301214,13.571011
99.301214,13.588978
99.301214,13.606944
99.301214,13.624911
99.301214,13.642878
99.301214,13.660844
99.301214,13.678811
99.301214,13.696778
99.301214,13.714744
99.301214,13.732711
99.301214,13.750678
99.301214,13.768644
99.319665,13.175744
99.319665,13.19371
99.319665,13.211677
99.319665,13.229644
99.319665,13.24761
99.319665,13.265577
99.319665,13.283544
99.319665,13.30151
99.319665,13.319477
99.319665,13.337444
99.319665,13.355411
99.319665,13.373377
99.319665,13.391344
99.319665,13.409311
99.319665,13.427277
99.319665,13.445244
99.319665,13.463211
99.319665,13.481177
99.319665,13.499144
99.319665,13.517111
99.319665,13.535077
99.319665,13.553044
99.319665,13.571011
99.319665,13.588978
99.319665,13.606944
99.319665,13.624911
99.319665,13.642878
99.319665,13.660844
99.319665,13.678811
99.319665,13.696778
99.319665,13.714744
99.319665,13.732711
99.319665,13.750678
99.319665,13.768644
99.338115,13.211677
99.338115,13.229644
99.338115,13.24761
99.338115,13.265577
99.338115,13.283544
99.338115,13.30151
99.338115,13.319477
99.338115,13.337444
99.338115,13.355411
99.338115,13.373377
99.338115,13.391344
99.338115,13.409311
99.338115,13.427277
99.338115,13.445244
99.338115,13.463211
99.338115,13.481177
99.338115,13.499144
99.338115,13.517111
99.338115,13.535077
99.338115,13.553044
99.338115,13.571011
99.338115,13.588978
99.338115,13.606944
99.338115,13.624911
99.338115,13.642878
99.338115,13.660844
99.338115,13.678811
99.338115,13.696778
99.338115,13.714744
99.338115,13.732711
99.338115,13.750678
99.338115,13.768644
99.356566,13.229644
99.356566,13.24761
99.356566,13.265577
99.356566,13.283544
99.356566,13.30151
99.356566,13.319477
99.356566,13.337444
99.356566,13.355411
99.356566,13.373377
99.356566,13.391344
99.356566,13.409311
99.356566,13.427277
99.356566,13.445244
99.356566,13.463211
99.356566,13.481177
99.356566,13.499144
99.356566,13.517111
99.356566,13.535077
99.356566,13.553044
99.356566,13.571011
99.356566,13.588978
99.356566,13.606944
99.356566,13.624911
99.356566,13.642878
99.356566,13.660844
99.356566,13.678811
99.356566,13.696778
99.356566,13.714744
99.356566,13.732711
99.356566,13.750678
99.375016,13.211677
99.375016,13.229644
99.375016,13.24761
99.375016,13.265577
99.375016,13.283544
99.375016,13.30151
99.375016,13.319477
99.375016,13.337444
99.375016,13.355411
99.375016,13.373377
99.375016,13.391344
99.375016,13.409311
99.375016,13.427277
99.375016,13.445244
99.375016,13.463211
99.375016,13.481177
99.375016,13.499144
99.375016,13.517111
99.375016,13.535077
99.375016,13.553044
99.375016,13.571011
99.375016,13.588978
99.375016,13.606944
99.375016,13.624911
99.375016,13.642878
99.375016,13.660844
99.375016,13.678811
99.375016,13.696778
99.375016,13.714744
99.375016,13.732711
99.375016,13.750678
99.393466,13.211677
99.393466,13.229644
99.393466,13.24761
99.393466,13.265577
99.393466,13.283544
99.393466,13.30151
99.393466,13.319477
99.393466,13.337444
99.393466,13.355411
99.393466,13.373377
99.393466,13.391344
99.393466,13.409311
99.393466,13.427277
99.393466,13.445244
99.393466,13.463211
99.393466,13.481177
99.393466,13.499144
99.393466,13.517111
99.393466,13.535077
99.393466,13.553044
99.393466,13.571011
99.393466,13.588978
99.393466,13.606944
99.393466,13.624911
99.393466,13.642878
99.393466,13.660844
99.393466,13.678811
99.393466,13.696778
99.393466,13.714744
99.393466,13.732711
99.393466,13.750678
99.393466,13.768644
99.411917,13.19371
99.411917,13.211677
99.411917,13.229644
99.411917,13.24761
99.411917,13.265577
99.411917,13.283544
99.411917,13.30151
99.411917,13.319477
99.411917,13.337444
99.411917,13.355411
99.411917,13.373377
99.411917,13.391344
99.411917,13.409311
99.411917,13.427277
99.411917,13.445244
99.411917,13.463211
99.411917,13.481177
99.411917,13.499144
99.411917,13.517111
99.411917,13.535077
99.411917,13.553044
99.411917,13.571011
99.411917,13.588978
99.411917,13.606944
99.411917,13.624911
99.411917,13.642878
99.411917,13.660844
99.411917,13.678811
99.411917,13.696778
99.411917,13.714744
99.411917,13.732711
99.411917,13.750678
99.411917,13.768644
99.430367,13.19371
99.430367,13.211677
99.430367,13.229644
99.430367,13.24761
99.430367,13.265577
99.430367,13.283544
99.430367,13.30151
99.430367,13.319477
99.430367,13.337444
99.430367,13.355411
99.430367,13.373377
99.430367,13.391344
99.430367,13.409311
99.430367,13.427277
99.430367,13.445244
99.430367,13.463211
99.430367,13.481177
99.430367,13.499144
99.430367,13.517111
99.430367,13.535077
99.430367,13.553044
99.430367,13.571011
99.430367,13.588978
99.430367,13.606944
99.430367,13.624911
99.430367,13.642878
99.430367,13.660844
99.430367,13.678811
99.430367,13.696778
99.430367,13.714744
99.430367,13.732711
99.430367,13.750678
99.430367,13.768644
99.430367,13.786611
99.448818,13.175744
99.448818,13.19371
99.448818,13.211677
99.448818,13.229644
99.448818,13.24761
99.448818,13.265577
99.448818,13.283544
99.448818,13.30151
99.448818,13.319477
99.448818,13.337444
99.448818,13.355411
99.448818,13.373377
99.448818,13.391344
99.448818,13.409311
99.448818,13.427277
99.448818,13.445244
99.448818,13.463211
99.448818,13.481177
99.448818,13.499144
99.448818,13.517111
99.448818,13.535077
99.448818,13.553044
99.448818,13.571011
99.448818,13.588978
99.448818,13.606944
99.448818,13.624911
99.448818,13.642878
99.448818,13.660844
