station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,no_pools,poolsize,no_pos_pools,wnv_mir,culex.spp,culex.pipiens,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
337,11.34443,45.243415,2024-08-18,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Minerbe,,CDC-CO2,1,6,0,,6,6,Veneto,2024-09-02,2024-08-18,45.24140349647335,11.343476250220249,0.4272469739891835,0.12413793103448276,-0.3900175570604465,-0.12413793103448276,0.4348032526821181,0.11998753396598605,-0.4016211075860526,-0.11998753396598605,0.07618920229929291,0.05961325255344582,0.05302765359221414,0.05961325255344582,2024-08-18,45.24140349647335,11.343476250220249,15251.0,14920.0,45.24140349647335,11.343476250220249,13888.375,13572.0,13974.8,13841.571428571431,14517.777777777776,13925.727272727272,14764.272727272728,14146.0,2024-08-18,45.250206986253716,11.350051918098998,1166.3599720615894,2024-08-11,2024-08-04,2024-08-11,2024-08-04,10.769999710842967,52.94999828748405
380,11.348957,45.142783,2024-08-18,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH31,Verona,Villa Bartolomea,,CDC-CO2,1,6,0,,6,6,Veneto,2024-09-02,2024-08-18,45.142588815220186,11.347967826640847,0.6348867037195384,0.3075739442639768,-0.5478648046954058,-0.3075739442639768,0.4980088978441752,0.2055434008416368,-0.4469263205505315,-0.2055434008416368,0.13464492980772494,0.08680530172520651,0.0980491343290785,0.08680530172520651,2024-08-18,45.142588815220186,11.347967826640847,15142.0,14614.0,45.142588815220186,11.347967826640847,13879.5,13589.555555555557,13961.0,13776.333333333336,14499.9,13981.666666666664,14749.583333333336,14098.5,2024-08-18,45.15020652882553,11.350051918098998,1171.5399742349982,2024-08-11,2024-08-04,2024-08-11,2024-08-04,23.549999609589577,70.12999923154712
325,11.828016,45.212872,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Tribano,,CDC-CO2,1,9,0,,9,9,Veneto,2024-09-04,2024-08-20,45.214454037949764,11.828566503644831,0.4105098855359001,0.09050683829444887,-0.38741044012282494,-0.09050683829444887,0.41096051949317375,0.07911165515293526,-0.3568373404945814,-0.07911165515293526,0.09642954127725832,0.06301956290104192,0.06837129831930303,0.06301956290104192,2024-08-20,45.214454037949764,11.828566503644831,15052.0,14668.0,45.214454037949764,11.828566503644831,13890.0,13568.8,14233.125,13807.0,14494.888888888889,13978.888888888889,14822.307692307693,14170.777777777776,2024-08-20,45.250206986253716,11.850054205239923,1188.2799725197256,2024-08-13,2024-08-06,2024-08-13,2024-08-06,110.98999695107341,157.2599957548082
390,11.832971,45.340596,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Albignasego,,CDC-CO2,1,11,0,,11,11,Veneto,2024-09-04,2024-08-20,45.3402181777265,11.83305808006543,0.3926907039489821,0.10102772929998066,-0.3831912302070645,-0.10102772929998066,0.16930022573363435,-0.09377186843946812,-0.1886186324001836,0.09377186843946812,0.0,0.0,0.0,0.0,2024-08-20,45.3402181777265,11.83305808006543,15305.0,14722.0,45.3402181777265,11.83305808006543,13889.555555555557,13606.416666666664,14217.0,13855.25,14539.142857142857,14021.0,14844.0,14205.375,2024-08-20,45.350207443681896,11.850054205239923,1119.1199732962996,2024-08-13,2024-08-06,2024-08-13,2024-08-06,71.58999897539616,107.2299976348877
400,11.80041,45.405474,2024-08-19,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Selvazzano Dentro,,CDC-CO2,1,67,0,,67,67,Veneto,2024-09-03,2024-08-18,45.40759182403547,11.801617045121244,0.6743234023197635,0.28459256674227884,-0.5886922744928788,-0.28459256674227884,0.5078489288157448,0.15351641131247545,-0.4593480431786116,-0.15351641131247545,0.10493684336238733,0.07152202155951176,0.07619658799475218,0.07152202155951176,2024-08-19,45.40759182403547,11.801617045121244,15286.0,14937.0,45.40759182403547,11.801617045121244,13875.0,13605.4,14213.222222222224,13759.333333333336,14508.25,14029.777777777776,14824.818181818182,14259.444444444443,2024-08-19,45.45020790111008,11.850054205239923,1125.6399769429117,2024-08-12,2024-08-05,2024-08-12,2024-08-05,68.16999861598015,124.87999746203423
374,11.649377,45.743659,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Marostica,,CDC-CO2,1,2,0,,2,2,Veneto,2024-09-04,2024-08-20,45.74446005558033,11.648903446820912,0.5733824302998421,0.21461928934010152,-0.4996239659062422,-0.21461928934010152,0.345313258863526,0.016513761467889927,-0.32981277004320697,-0.016513761467889927,0.0,0.0,0.0,0.0,2024-08-20,45.74446005558033,11.648903446820912,15185.0,14772.0,45.74446005558033,11.648903446820912,13990.307692307693,13674.05882352941,14284.714285714286,13931.833333333336,14466.75,13980.833333333336,14682.923076923076,14157.857142857143,2024-08-20,45.75020927339464,11.650053290383552,1308.6799702551216,2024-08-13,2024-08-06,2024-08-13,2024-08-06,60.26999861188233,90.61999765224755
374,11.649377,45.743659,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Marostica,,Gravid ,1,9,0,,9,9,Veneto,2024-09-04,2024-08-20,45.74446005558033,11.648903446820912,0.5733824302998421,0.21461928934010152,-0.4996239659062422,-0.21461928934010152,0.345313258863526,0.016513761467889927,-0.32981277004320697,-0.016513761467889927,0.0,0.0,0.0,0.0,2024-08-20,45.74446005558033,11.648903446820912,15185.0,14772.0,45.74446005558033,11.648903446820912,13990.307692307693,13674.05882352941,14284.714285714286,13931.833333333336,14466.75,13980.833333333336,14682.923076923076,14157.857142857143,2024-08-20,45.75020927339464,11.650053290383552,1308.6799702551216,2024-08-13,2024-08-06,2024-08-13,2024-08-06,60.26999861188233,90.61999765224755
6,12.139038,45.36125,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Campagna Lupia,,CDC-CO2,1,79,0,,79,79,Veneto,2024-09-04,2024-08-20,45.362676059829504,12.138485276666096,0.5729106628242076,0.2725577057589182,-0.4731443994601889,-0.2725577057589182,0.29988239905919245,0.3540220498162515,-0.17713880014199504,-0.3540220498162515,0.0,0.0,0.0,0.0,2024-08-20,45.362676059829504,12.138485276666096,14959.0,14701.0,45.362676059829504,12.138485276666096,13822.4,13622.666666666664,14239.111111111111,13883.8,14480.166666666664,14045.5,14693.1875,14223.1,2024-08-20,45.350207443681896,12.150055577524478,1102.1199745666236,2024-08-13,2024-08-06,2024-08-13,2024-08-06,113.5399980545044,160.93999650888145
392,12.223217,45.510817,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Venezia,,CDC-CO2,1,36,0,,36,36,Veneto,2024-09-04,2024-08-20,45.51089808170922,12.223825228657455,0.1948588478310765,0.010481366459627358,-0.21126105165193115,-0.010481366459627358,0.33690688535662955,0.05075927219730833,-0.3162256503421814,-0.05075927219730833,0.14162166566539575,0.09405811890572467,0.11408013580434248,0.09405811890572467,2024-08-20,45.51089808170922,12.223825228657455,15279.0,14804.0,45.51089808170922,12.223825228657455,13879.272727272728,13612.333333333336,14288.555555555557,13917.25,14555.833333333336,14057.555555555557,14754.2,14237.666666666664,2024-08-20,45.55020835853827,12.250056034952662,1120.8699751347303,2024-08-13,2024-08-06,2024-08-13,2024-08-06,86.06999768316746,141.709997901693
314,12.260767,45.594461,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Preganziol,,CDC-CO2,1,4,0,,4,4,Veneto,2024-09-04,2024-08-20,45.59623803370059,12.259757840022239,0.5081184336198663,0.1720170718129523,-0.4579870729455217,-0.1720170718129523,0.460594836111873,0.11712569426051544,-0.41219059356920656,-0.11712569426051544,0.13001186951543758,0.08132403377135462,0.0979521537748915,0.08132403377135462,2024-08-20,45.59623803370059,12.259757840022239,15289.0,14812.0,45.59623803370059,12.259757840022239,13894.833333333336,13584.466666666667,14238.444444444443,13826.833333333336,14509.166666666664,14014.777777777776,14770.785714285714,14143.6,2024-08-20,45.55020835853827,12.250056034952662,1120.8699751347303,2024-08-13,2024-08-06,2024-08-13,2024-08-06,86.06999768316746,141.709997901693
353,11.910472,45.725139,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Riese Pio X,,CDC-CO2,0,0,0,,0,0,Veneto,2024-09-04,2024-08-20,45.72649374989794,11.909414879215596,0.5299045845939028,0.19963503649635028,-0.464142538975501,-0.19963503649635028,0.38362642536213176,0.03654726196622364,-0.3509264856442815,-0.03654726196622364,0.03554307058981382,0.027690889228449297,0.021989128302156158,0.027690889228449297,2024-08-20,45.72649374989794,11.909414879215596,15199.0,14921.0,45.72649374989794,11.909414879215596,13919.666666666664,13543.722222222224,14253.272727272728,13794.625,14441.0,13958.0,14776.454545454546,14122.777777777776,2024-08-20,45.75020927339464,11.950054662668107,1262.65996626392,2024-08-13,2024-08-06,2024-08-13,2024-08-06,86.07999830879271,105.46999793685973
354,12.089294,45.737439,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Trevignano,,CDC-CO2,1,20,0,,20,20,Veneto,2024-09-04,2024-08-20,45.735476902739144,12.089077936039514,0.6067169627646628,0.2257705161529892,-0.5275335492827394,-0.2257705161529892,0.5427198532450181,0.159424339477786,-0.4898953634127978,-0.159424339477786,0.07794561594628015,0.06738269832608358,0.05565524721492403,0.06738269832608358,2024-08-20,45.735476902739144,12.089077936039514,15096.0,14779.0,45.73547690273914,12.089077936039514,13957.076923076924,13580.789473684208,14289.25,13826.0,14546.2,13989.25,14831.833333333336,14085.5,2024-08-20,45.75020927339464,12.050055120096292,1242.3699729032815,2024-08-13,2024-08-06,2024-08-13,2024-08-06,72.61999859288335,95.05999854579568
361,12.255492,45.700641,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH34,Treviso,Villorba,,CDC-CO2,0,0,0,,0,0,Veneto,2024-09-04,2024-08-20,45.69954429137434,12.255266263601644,0.3726440495422725,0.03449675324675328,-0.3533315635784444,-0.03449675324675328,0.4210408546512129,0.06954918680343186,-0.3864316848957535,-0.06954918680343186,0.05461974389395352,0.039760719429695966,0.04091023620561888,0.039760719429695966,2024-08-20,45.69954429137434,12.255266263601644,15142.0,14841.0,45.69954429137434,12.255266263601644,13928.230769230771,13576.266666666665,14196.714285714286,13829.6,14533.0,14017.888888888889,14800.75,14119.75,2024-08-20,45.75020927339464,12.250056034952662,1131.8099739644676,2024-08-13,2024-08-06,2024-08-13,2024-08-06,54.36999859288335,67.91999851539731
378,11.683377,45.207218,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Este,Deserto,CDC-CO2,1,2,0,,2,2,Veneto,2024-09-04,2024-08-20,45.20547088510857,11.684836058185693,0.4142748285496571,0.0778164924506388,-0.4028722600151172,-0.0778164924506388,0.43367936287532416,0.08711293980407746,-0.40742320969092016,-0.08711293980407746,0.0692866089448876,0.0618450661631032,0.051703975534767535,0.0618450661631032,2024-08-20,45.20547088510857,11.684836058185693,15086.0,14648.0,45.20547088510857,11.684836058185693,13867.555555555557,13593.5,14200.8,13782.2,14507.625,13969.272727272728,14762.363636363636,14117.111111111111,2024-08-20,45.250206986253716,11.650053290383552,1160.7199755683541,2024-08-13,2024-08-06,2024-08-13,2024-08-06,66.48999832570553,111.6299978196621
387,11.771234,45.070988,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Rovigo,,CDC-CO2,1,13,0,,13,13,Veneto,2024-09-04,2024-08-20,45.070723592490644,11.770176010177062,0.6181277860326895,0.2529242569511026,-0.546508875739645,-0.2529242569511026,0.4787581933986511,0.14107655028583518,-0.4366851385487737,-0.14107655028583518,0.11220896463083001,0.09632678647663603,0.0840503086426855,0.09632678647663603,2024-08-20,45.070723592490616,11.770176010177062,15228.0,14682.0,45.070723592490616,11.770176010177062,13910.0,13601.2,14282.75,13797.8,14469.454545454546,14056.222222222224,14824.0,14226.1,2024-08-20,45.05020607139734,11.750053747811737,1088.3199739847332,2024-08-13,2024-08-06,2024-08-13,2024-08-06,102.30999758839607,181.52999512851238
387,11.771234,45.070988,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Rovigo,,Gravid ,1,15,0,,15,15,Veneto,2024-09-04,2024-08-20,45.070723592490644,11.770176010177062,0.6181277860326895,0.2529242569511026,-0.546508875739645,-0.2529242569511026,0.4787581933986511,0.14107655028583518,-0.4366851385487737,-0.14107655028583518,0.11220896463083001,0.09632678647663603,0.0840503086426855,0.09632678647663603,2024-08-20,45.070723592490616,11.770176010177062,15228.0,14682.0,45.070723592490616,11.770176010177062,13910.0,13601.2,14282.75,13797.8,14469.454545454546,14056.222222222224,14824.0,14226.1,2024-08-20,45.05020607139734,11.750053747811737,1088.3199739847332,2024-08-13,2024-08-06,2024-08-13,2024-08-06,102.30999758839607,181.52999512851238
388,11.790342,44.975883,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Guarda Veneta,,CDC-CO2,1,5,0,,5,5,Veneto,2024-09-04,2024-08-20,44.97640048765807,11.78814231585945,0.5059760956175301,0.1503759398496241,-0.4708171206225681,-0.1503759398496241,0.4185134479249856,0.12502875143512315,-0.3756399330792785,-0.12502875143512315,0.11506308596795455,0.08368305789806868,0.11894819111554555,0.08368305789806868,2024-08-20,44.97640048765807,11.78814231585945,15352.0,14678.0,44.97640048765807,11.78814231585945,13903.142857142857,13590.777777777776,14230.5,13755.833333333336,14487.666666666664,14013.6,14857.307692307693,14200.333333333336,2024-08-20,44.95020561396916,11.750053747811737,1136.0899738501757,2024-08-13,2024-08-06,2024-08-13,2024-08-06,79.31999762356281,166.16999614983797
357,12.882561,46.138072,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Spilimbergo,,CDC-CO2,1,5,0,,5,5,Veneto,2024-09-04,2024-08-20,46.13971878059296,12.884086962485366,0.5416133162612035,0.05985915492957741,-0.5038720959280539,-0.05985915492957741,0.4790373649527162,0.007395935436045222,-0.4483063834165406,-0.007395935436045222,0.09603834690292584,0.08674731226707741,0.08278097928121665,0.08674731226707741,2024-08-20,46.13971878059296,12.884086962485366,15425.0,14691.0,46.13971878059296,12.884086962485364,13968.333333333336,13528.05882352941,14261.888888888889,13741.285714285714,14543.111111111111,13894.666666666664,14751.181818181818,13974.0,2024-08-20,46.15021110310738,12.850058779521772,1436.2499676402658,2024-08-13,2024-08-06,2024-08-13,2024-08-06,60.80999883264303,79.11999870836735
364,12.821231,46.025438,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Giorgio della Richinvelda,,CDC-CO2,1,15,0,,15,15,Veneto,2024-09-04,2024-08-20,46.027429370078,12.821204892596992,0.5524525599713571,0.25390399074609604,-0.4151436031331594,-0.25390399074609604,0.5492255200286891,0.2444801689141841,-0.4325984563726652,-0.2444801689141841,0.04991933738059525,0.036048741715385635,0.06357683705709488,0.036048741715385635,2024-08-20,46.027429370078,12.821204892596992,15334.0,14702.0,46.027429370078,12.821204892596992,13945.125,13538.777777777776,14187.666666666664,13779.166666666664,14533.111111111111,13939.875,14748.153846153846,14084.142857142857,2024-08-20,46.05021064567919,12.850058779521772,1366.0499680414796,2024-08-13,2024-08-06,2024-08-13,2024-08-06,69.32999859750271,82.65999847650528
395,12.674271,45.983511,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH41,Pordenone,Cordenons,,CDC-CO2,1,6,0,,6,6,Veneto,2024-09-04,2024-08-20,45.98251360587202,12.672982870717256,0.3102639296187683,-0.06702860722489035,-0.2984597500726533,0.06702860722489035,0.4334808581988524,0.026490303986455275,-0.39126771091501866,-0.026490303986455275,0.1258030557801852,0.10988735004212348,0.09324354762279877,0.10988735004212348,2024-08-20,45.98251360587202,12.672982870717256,15424.0,14856.0,45.98251360587202,12.672982870717256,13946.733333333335,13548.75,14275.0,13804.0,14563.5,13986.142857142857,14684.5,14179.25,2024-08-20,45.950210188251006,12.650057864665403,1183.689970722422,2024-08-13,2024-08-06,2024-08-13,2024-08-06,50.85999883338809,61.73999871686101
405,12.802532,46.198244,2024-08-20,36,8,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Meduno,,CDC-CO2,0,0,0,,0,0,Veneto,2024-09-04,2024-08-20,46.19810927406073,12.803238586914599,0.5797012482095355,0.1968992248062016,-0.5161036920659859,-0.1968992248062016,0.4937318312842623,0.13073374066496424,-0.4259104218065273,-0.13073374066496424,0.10881161431301073,0.115521665137741,0.08180254472973665,0.115521665137741,2024-08-20,46.19810927406072,12.803238586914597,15191.0,14749.0,46.19810927406072,12.803238586914597,13895.666666666664,13572.888888888889,14214.375,13687.285714285714,14497.0,13918.0,14683.333333333336,13902.0,2024-08-20,46.15021110310738,12.850058779521772,1436.2499676402658,2024-08-13,2024-08-06,2024-08-13,2024-08-06,60.80999883264303,79.11999870836735
