x,y,region,station_id,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
10.466018,45.970416,Trentino-Alto Adige,2048,2024-09-02,2024,9,2024-08-26,45.96903887661022,10.46761884820364,0.6548137989681422,0.27606318938992075,-0.3749230634893677,-0.27606318938992075,0.5842148100928937,0.2470644784953004,-0.3311526762669273,-0.2470644784953004,0.11638181812106475,0.09232602285302677,0.0576759388367185,0.09232602285302677,2024-08-25,45.96903887661022,10.46761884820364,14718.0,14156.0,45.96903887661022,10.46761884820364,13263.714285714286,13106.363636363636,13492.928571428569,13223.111111111111,13493.363636363636,13207.35294117647,13665.916666666664,13398.1875,2024-06-02,45.950210188251006,10.450047801245333,470.9285772483272,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.466018,45.988383,Trentino-Alto Adige,2049,2024-09-02,2024,9,2024-08-26,45.98700518229261,10.46761884820364,0.6337116553798879,0.2575873602226656,-0.3843515587617877,-0.2575873602226656,0.5340259818698989,0.21840770443851792,-0.3178486737844801,-0.21840770443851792,0.12735183446928125,0.06519278237522325,0.08542407929225718,0.06519278237522325,2024-08-25,45.98700518229261,10.46761884820364,14696.0,14234.0,45.98700518229261,10.46761884820364,13260.809523809525,13128.090909090908,13497.0,13265.75,13538.4,13224.470588235294,13686.615384615383,13377.8125,2024-06-02,45.950210188251006,10.450047801245333,470.9285772483272,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.466018,46.006349,Trentino-Alto Adige,2050,2024-09-02,2024,9,2024-08-26,46.004971487975006,10.46761884820364,,,,,0.4290615239730012,0.1096450643895522,-0.31897709474347663,-0.1096450643895522,0.10383407779860014,0.07463083404214539,0.07896055543049392,0.07463083404214539,2024-08-25,46.004971487975006,10.46761884820364,14589.0,14215.0,46.004971487975006,10.46761884820364,13296.190476190475,13132.05,13518.615384615383,13251.25,13553.666666666664,13218.9375,13716.769230769229,13371.388888888889,2024-06-02,46.050210645679186,10.450047801245333,401.41657503265014,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.466018,46.024316,Trentino-Alto Adige,2051,2024-09-02,2024,9,2024-08-26,46.022937793657405,10.46761884820364,0.14490228610205375,-0.015962779866847798,-0.17049808888111884,0.015962779866847798,0.2143735916540408,0.0359862353012162,-0.17876888616771328,-0.0359862353012162,0.09791378858646,0.03403498671477192,0.08395431188758531,0.03403498671477192,2024-08-25,46.0229377936574,10.46761884820364,14414.0,14132.0,46.0229377936574,10.46761884820364,13232.952380952383,13074.2,13475.46153846154,13205.25,13462.75,13172.333333333336,13696.692307692307,13340.764705882351,2024-06-02,46.050210645679186,10.450047801245333,401.41657503265014,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.466018,46.060249,Trentino-Alto Adige,2052,2024-09-02,2024,9,2024-08-26,46.05887040502219,10.46761884820364,0.6266874819686319,0.2746728475040773,-0.3098498402267302,-0.2746728475040773,0.6088526944235905,0.2905255695206195,-0.2690696680643985,-0.2905255695206195,0.11712295974828008,0.0856000684214186,0.05291169915898787,0.0856000684214186,2024-08-25,46.05887040502218,10.46761884820364,14336.0,14325.0,46.05887040502218,10.46761884820364,13384.944444444443,13352.25,13641.230769230771,13393.2,13536.222222222224,13396.066666666668,13962.181818181818,13643.46153846154,2024-06-02,46.050210645679186,10.450047801245333,401.41657503265014,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.826682,Trentino-Alto Adige,2053,2024-09-02,2024,9,2024-08-26,45.82530843115109,10.490076730306626,0.6689962198573458,0.28420633798658684,-0.3874305052739141,-0.28420633798658684,0.7385983877863272,0.3941874420378871,-0.3546824226148304,-0.3941874420378871,0.05247346983653218,0.046387657836733036,0.06286853565583267,0.046387657836733036,2024-08-25,45.82530843115109,10.490076730306626,14841.0,14593.0,45.82530843115109,10.490076730306626,13877.526315789473,13616.789473684208,14130.166666666664,13868.0,14234.5,13827.846153846154,14572.777777777776,13978.714285714286,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.844649,Trentino-Alto Adige,2054,2024-09-02,2024,9,2024-08-26,45.84327473683349,10.490076730306626,0.7541722160302922,0.4205289895741722,-0.3510535436501759,-0.4205289895741722,0.7577557276534077,0.4087375105060076,-0.3692029917999389,-0.4087375105060076,0.022533289758896968,0.00949678717862399,0.041664331522278636,0.00949678717862399,2024-08-25,45.84327473683348,10.490076730306626,14727.0,14425.0,45.84327473683348,10.490076730306626,13633.666666666664,13427.722222222224,13854.727272727272,13596.5,13837.0,13565.071428571431,14373.428571428569,13837.076923076924,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.862616,Trentino-Alto Adige,2055,2024-09-02,2024,9,2024-08-26,45.86124104251588,10.490076730306626,0.7029057696855993,0.3916930262078838,-0.31261565892488274,-0.3916930262078838,0.7328277534722991,0.3981192582743804,-0.35299165689971235,-0.3981192582743804,0.01981050011747281,0.016312575961461264,0.01893839881105809,0.016312575961461264,2024-08-25,45.86124104251587,10.490076730306626,14690.0,14299.0,45.86124104251587,10.490076730306626,13533.3,13327.368421052632,13764.636363636364,13414.875,13765.857142857143,13449.176470588234,14020.571428571431,13557.2,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.880582,Trentino-Alto Adige,2056,2024-09-02,2024,9,2024-08-26,45.879207348198264,10.490076730306626,0.7836681386394933,0.4335116641592705,-0.34619748595791994,-0.4335116641592705,0.7580289151688713,0.3950407301595032,-0.3749863562682355,-0.3950407301595032,0.02875270948622757,0.02530749102688781,0.0257381392335008,0.02530749102688781,2024-08-25,45.879207348198264,10.490076730306626,14575.0,14157.0,45.879207348198264,10.490076730306626,13443.210526315792,13268.444444444443,13670.0,13379.125,13680.25,13371.882352941177,13893.888888888889,13532.5,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
10.491731,45.898549,Trentino-Alto Adige,2057,2024-09-02,2024,9,2024-08-26,45.89717365388066,10.490076730306626,0.7056607826268095,0.3572195272067101,-0.3675295154481051,-0.3572195272067101,0.7236299317660713,0.3768927829736812,-0.34573612176531865,-0.3768927829736812,0.017764504197301512,0.02760021078357511,0.044432299158379374,0.02760021078357511,2024-08-25,45.89717365388066,10.490076730306626,14569.0,14162.0,45.89717365388066,10.490076730306626,13426.75,13255.473684210527,13607.75,13397.5,13663.444444444443,13397.470588235294,13861.5,13529.785714285714,2024-06-02,45.85020973082282,10.450047801245333,485.0774071576348,2024-08-26,2024-08-19,2024-06-02,2024-06-02,0.0,0.0
