x,y,DISTANCE_TO_COAST,DISTANCE_TO_RIVER,SLOPE_mean_1km,ASPECT_mean_200m,ELEVATION_mean_1km,HILLSHADE_mean_1km,FS_AREA_1km,FLOW_ACCU_200m
-4.28974109791963,5.299679487201,0,1187.39152659485,0,0,1,180,3.10085309665839,1.4274465033225
-4.27169961643749,5.299679487201,0,419.145532669583,0,0,1,180,3.10100321807789,3903.43318404028
-4.25365813495535,5.299679487201,0,795.225143207708,0,0,3.27203673765316,180.879957534191,1.80311919891262,3.14774590163934
-4.23561665347321,5.299679487201,114.181618365488,1888.22036223108,0,144.560668598694,4.80872629428023,179.092027447691,1.10611684555736,2
-4.21757517199107,5.299679487201,0,266.273721205005,0,0,1,180,3.09841969929343,15.2916691060242
-4.19953369050893,5.299679487201,0,178.928295585938,4,0,3.45041875462297,180.093498410883,2.30415492403852,18842.5630232422
-4.18149220902679,5.299679487201,0,194.743339403038,1,0,1.75157757740403,179.7954063648,2.43132856109356,27435.4590797331
-4.16345072754465,5.299679487201,0,194.764781014561,5,0,1.05267524923022,180.038453787568,2.96818663932387,27518.4096604215
-4.14540924606251,5.299679487201,0,194.744102356074,3,0,1.26534787004325,180.082347669646,2.83679894143665,27655.4967503952
-4.12736776458037,5.299679487201,0,194.761004398225,0,0,1.26758324401733,180.10755635915,2.84330978217821,27675.3079625293
-4.10932628309823,5.299679487201,0,194.768733659167,0,0,1.05576370984993,180.033376490323,2.96963455534453,27967.3863177308
-4.09128480161609,5.299679487201,0,330.942260004093,0,0,1.95406487726729,180.543199910834,2.55156959615167,9628.61962471825
-4.07324332013395,5.299679487201,0,36.0822253529464,0,45.09062701247,2.89408302410203,179.668171542314,1.58263030711718,113.562584157836
-4.05520183865181,5.299679487201,0,655.310370458061,2,0,1.32622780836924,180.053540246941,2.71195989511647,8.11323848000468
-4.03716035716967,5.299679487201,0,52.0176384756113,3,0,1.38187711374004,179.843122773677,2.79883118989114,24417.6166388572
-4.01911887568753,5.299679487201,45.8902775722111,1087.69057013314,0,136.503059581321,4.75798805043272,180.61364416769,1.38638277658955,2.71321914800176
-4.00107739420539,5.299679487201,959.136061656728,2108.99180153032,3,148.215818282938,7.68761138762952,180.122828961516,0,1
-3.98303591272325,5.299679487201,1278.77274355917,2108.98584922033,1,148.51263136325,7.04456943681381,179.79142723973,0,1.63174380141097
-3.96499443124112,5.299679487201,1372.14034044379,1649.05702558475,1,162.335529012237,5.43044979037103,180.168610594482,0,2.16060659289186
-3.94695294975898,5.299679487201,294.298899171363,714.596287748872,1,157.067382841085,5.20214785259773,179.690332299073,0.559822398587335,1.18669320610017
-3.92891146827683,5.299679487201,0,697.844213043391,4,0,2.47406574304866,180.138686805232,2.32501339031528,1.3501551431415
-3.9108699867947,5.299679487201,0,266.287298820341,0,0,2.83596758958517,180.216390293988,2.17712390688333,200.085528626625
-3.89282850531256,5.299679487201,136.308575708392,266.319915075013,1,136.271396791945,5.00034450652817,180.28669022671,1.22332059147111,191.99148226203
-3.87478702383042,5.299679487201,262.188306831221,266.294727839913,1,191.462223002839,4.43507214331391,179.589582451432,1.05797147764414,185.746406721115
-3.85674554234828,5.299679487201,0,475.819392950451,0,0,1.40367268911726,180.058336110386,2.67136039547957,1.74711667935133
-3.83870406086614,5.299679487201,0,194.773796662857,0,1.24178204490238,2.65985424962651,180.317122460261,1.62914448056042,60.7050903023738
-3.820662579384,5.299679487201,49.5677727807779,266.275206527419,0,94.3417539956677,3.32368643256814,180.271346385508,1.25282442698089,37.4312686610854
-3.80262109790186,5.299679487201,593.152081919315,1116.37070450608,0,193.543426714675,22.1077566699166,182.275304477833,0.154553608666274,1
-3.78457961641972,5.299679487201,1011.17602699148,92.4298101508607,4,237.362830045079,19.8798382411881,179.313936836607,0,41.7307827410573
-3.76653813493758,5.299679487201,1898.38679385378,2092.27479309067,2,208.795205760112,37.8542010515294,183.428533150198,0,3.32450389275888
-3.74849665345544,5.299679487201,691.20211484523,1298.83179481056,2,94.1651249926818,43.7645100531507,177.592717643761,0.000890243347167969,2.67946841519817
-3.7304551719733,5.299679487201,81.8520151783061,452.433004312932,6,132.248323916035,15.4859412521658,178.054447180201,0.185786765969908,916.381795825161
